अ	ə
सादिक़ाबाद	s ɑː d̪ ɪ q ɑː b ɑː d̪
साधन	s ɑː d̪ʱ ə n
साधना	s ɑː d̪ʱ n ɑː
साधारणतः	s ɑː d̪ʱ ɑː ɾ ə ɳ t̪ əʰ
साध्वी	s ɑː d̪ʱ ʋ iː
सानी	s ɑː n iː
साप्ताहिक	s ɑː p t̪ ɑː ɦ ɪ k
साफ़	s ɑː f
साफ़	s ɑː pʰ
साबित	s ɑː b ɪ t̪
सामग्री	s ɑː m ə ɡ ɾ iː
सामन	s ɑː m ə n
सामना	s ɑː m n ɑː
सामने	s ɑː m n eː
सामरिक	s ɑː m ɾ ɪ k
सामर्थ्य	s ɑː m ə ɾ t̪ʰ j ə
सामान	s ɑː m ɑː n
सामान्यतः	s ɑː m ɑː n j ə t̪ əʰ
सामान्यीकृत	s ɑː m ɑː n j iː k ɾ ɪ t̪
सामी	s ɑː m iː
सामूहिक	s ɑː m uː ɦ ɪ k
साम्य	s ɑː m jᵊ
साम्यवाद	s ɑː m j ə ʋ ɑː d̪
साम्यावस्था	s ɑː m j ɑː ʋ ə s t̪ʰ ɑː
साम्राज्यवाद	s ɑː m ɾ ɑː d͡ʒ j ə ʋ ɑː d̪
सायबान	s ɑː j b ɑː n
साया	s ɑː j ɑː
सारंगी	s ɑː ɾ ə ŋ ɡ iː
सारणी	s ɑː ɾ ɳ iː
सारथी	s ɑː ɾ ə t̪ʰ iː
सारस	s ɑː ɾ ə s
सारा	s ɑː ɾ ɑː
सारांश	s ɑː ɾ ɑː n ʃ
सार्थ	s ɑː ɾ t̪ʰ
सार्थक	s ɑː ɾ t̪ʰ ə k
सार्वजनिक	s ɑː ɾ ʋᵊ d͡ʒ ə n ɪ k
सार्वत्रिक	s ɑː ɾ ʋ ə t̪ ɾ ɪ k
सार्वभौमिक	s ɑː ɾ ʋ ə bʱ ɔː m ɪ k
साल	s ɑː l
सालभर	s ɑː l bʱ ə ɾ
सालाना	s ɑː l ɑː n ɑː
सावधानी	s ɑː ʋ d̪ʱ ɑː n iː
सास	s ɑː s
साहसी	s ɑːʱ s iː
साहित्य	s ɑː ɦ ɪ t̪ jᵊ
साहित्यिक	s ɑː ɦ ɪ t̪ j ɪ k
साहिब	s ɑː b
साहिब	s ɑː ɦ ə b
साहिब	s ɑː ɦ ɪ b
साहिब	s ɑːʱ b
साहिल	s ɑː ɦ ɪ l
साही	s ɑː ɦ iː
साहूकार	s ɑː ɦ uː k ɑː ɾ
सिंगापुर	s ɪ ŋ ɡ ɑː p ʊ ɾ
सिंघ	s ɪ ŋ ɡʱ
सिंचाई	s ɪ ɲ t͡ʃ ɑː iː
सिंचित	s ɪ ɲ t͡ʃ ɪ t̪
सिंदूर	s ɪ n d̪ uː ɾ
सिंह	s ĩːʱ
सिंहला	s ɪ̃ʱ l ɑː
सिंहाली	s ɪ̃ ɦ ɑː l iː
सिंहासन	s ɪ ŋ ɡʱ ɑː s ə n
सिकंदर	s ɪ k ə n d̪ ə ɾ
सिकंदराबाद	s ɪ k ə n d̪ ə ɾ ɑː b ɑː d̪
सिकोड़ना	s ɪ k oː ɽ n ɑː
सिक्किम	s ɪ k k ɪ m
सिगार	s ɪ ɡ ɑː ɾ
सिचुआन	s ɪ t͡ʃ ʊ ɑː n
सिडनी	s ɪ ɖ n iː
सितंबर	s ɪ t̪ ə m b ə ɾ
सितम	s ɪ t̪ ə m
सितारा	s ɪ t̪ ɑː ɾ ɑː
सिद्ध	s ɪ d̪ d̪ʱ
सिद्धांत	s ɪ d̪ d̪ʱ ɑː n t̪
सिनेमा	s ɪ n eː m ɑː
सिनेमाघर	s ɪ n eː m ɑː ɡʱ ə ɾ
सिपाही	s ɪ p ɑː ɦ iː
सिफ़त	s ɪ f ə t̪
सिफ़त	s ɪ pʰ ə t̪
सिफ़र	s ɪ f ə ɾ
सिफ़र	s ɪ pʰ ə ɾ
सिफ़ारत	s ɪ f ɑː ɾ ə t̪
सिफ़ारत	s ɪ pʰ ɑː ɾ ə t̪
सिफ़ारतख़ाना	s ɪ f ɑː ɾ ə t̪ x ɑː n ɑː
सिफ़ारतख़ाना	s ɪ pʰ ɑː ɾ ə t̪ kʰ ɑː n ɑː
सिफ़ारिश	s ɪ f ɑː ɾ ɪ ʃ
सिफ़ारिश	s ɪ pʰ ɑː ɾ ɪ ʃ
सिमटना	s ɪ m ə ʈ n ɑː
सिया	s iː j ɑː
सियापति	s iː j ɑː p ə t̪ iː
सियाप्पा	s iː j ɑː p p ɑː
सियार	s iː j ɑː ɾ
सियालकोट	s iː j ɑː l k oː ʈ
सियाही	s iː j ɑː ɦ iː
सिर	s ɪ ɾ
सिरका	s ɪ ɾ k ɑː
सिरदर्द	s ɪ ɾ d̪ ə ɾ d̪
सिरा	s ɪ ɾ ɑː
सिलपट	s ɪ l p ə ʈ
सिलवट	s ɪ l ʋ ə ʈ
सिलवाना	s ɪ l ʋ ɑː n ɑː
सिलसिला	s ɪ l s ɪ l ɑː
सिलाई	s ɪ l ɑː iː
सिसकना	s ɪ s ə k n ɑː
सी	s iː
सींग	s iː ŋ ɡ
सीखना	s iː kʰ n ɑː
सीट	s iː ʈ
सीठा	s iː ʈʰ ɑː
सीढ़ी	s iː ɽʱ iː
सीताफल	s iː t̪ ɑː pʰ ə l
सीधा	s iː d̪ʱ ɑː
सीना	s iː n ɑː
सीनेट	s iː n eː ʈ
सीनेटर	s iː n eː ʈ ə ɾ
सीमा	s iː m ɑː
सीमित	s iː m ɪ t̪
सीरत	s iː ɾ ə t̪
सीरिया	s iː ɾ iː j ɑː
सीस	s iː s
सुंदर	s ʊ n d̪ ə ɾ
सुअर	s ʊ ə ɾ
सुई	s uː iː
सुईकार	s ʊ iː k ɑː ɾ
सुईदाब	s ʊ iː d̪ ɑː b
सुक़रात	s ʊ k ɾ ɑː t̪
सुक़रात	s ʊ q ɾ ɑː t̪
सुकून	s ʊ k uː n
सुख	s ʊ kʰ
सुखपूर्वक	s ʊ kʰ p uː ɾ ʋ ə k
सुखमय	s ʊ kʰ m ə j
सुखाना	s ʊ kʰ ɑː n ɑː
सुगंध	s ʊ ɡ ə n d̪ʱ
सुग्गा	s ʊ ɡ ɡ ɑː
सुचारु	s ʊ t͡ʃ ɑː ɾ uː
सुझाना	s ʊ d͡ʒʱ ɑː n ɑː
सुझाव	s ʊ d͡ʒʱ ɑː ʋ
सुडौल	s ʊ ɖ ɔː l
सुथरा	s ʊ t̪ʰ ɾ ɑː
सुधार	s ʊ d̪ʱ ɑː ɾ
सुधारना	s ʊ d̪ʱ ɑː ɾ n ɑː
सुधारवादी	s ʊ d̪ʱ ɑː ɾ ʋ ɑː d̪ iː
सुनना	s ʊ n n ɑː
सुनवाई	s ʊ n ʋ ɑː iː
सुनसान	s ʊ n s ɑː n
सुनहरा	s ʊ n əʱ ɾ ɑː
सुनाई	s ʊ n ɑː iː
सुनामी	s ʊ n ɑː m iː
सुनार	s ʊ n ɑː ɾ
सुन्दर	s ʊ n d̪ ə ɾ
सुन्नत	s ʊ n n ə t̪
सुन्नी	s ʊ n n iː
सुपुर्द	s ʊ p ʊ ɾ d̪
सुप्रभात	s ʊ p ɾ ə bʱ ɑː t̪
सुबकना	s ʊ b ə k n ɑː
सुबह	s ʊ b əʱ
सुबोध	s ʊ b oː d̪ʱ
सुभानअल्लाह	s ʊ bʱ ɑː n ‿ ə l l ɑːʱ
सुमन	s ʊ m ə n
सुमात्रा	s ʊ m ɑː t̪ ɾ ɑː
सुर	s ʊ ɾ
सुरंग	s ʊ ɾ ə ŋ ɡ
सुरक्षाबल	s ʊ ɾ ə k ʂ ɑː b ə l
सुरत	s ʊ ɾ ə t̪
सुरमा	s ʊ ɾ m ɑː
सुराख़	s ʊ ɾ ɑː kʰ
सुराख़	s ʊ ɾ ɑː x
सुरिनाम	s ʊ ɾ ɪ n ɑː m
सुरीला	s ʊ ɾ iː l ɑː
सुर्ख़ाब	s ʊ ɾ kʰ ɑː b
सुर्ख़ाब	s ʊ ɾ x ɑː b
सुर्ख़ी	s ʊ ɾ kʰ iː
सुर्ख़ी	s ʊ ɾ x iː
सुलझा	s ʊ l d͡ʒʱ ɑː
सुलझाना	s ʊ l d͡ʒʱ ɑː n ɑː
सुलवाना	s ʊ l ʋ ɑː n ɑː
सुलह	s ʊ l əʱ
सुलाना	s ʊ l ɑː n ɑː
सुलेमान	s ʊ l eː m ɑː n
सुल्टाना	s ʊ l ʈ ɑː n ɑː
सुल्ताना	s ʊ l t̪ ɑː n ɑː
सुविख्यात	s ʊ ʋ ɪ kʰ j ɑː t̪
सुस्ताना	s ʊ s t̪ ɑː n ɑː
सुस्ती	s ʊ s t̪ iː
सुस्वादु	s ʊ s ʋ ɑː d̪ uː
सुस्सा	s ʊ s s ɑː
सुहाग	s ʊ ɦ ɑː ɡ
सुहाना	s ʊ ɦ ɑː n ɑː
सुहावना	s ʊ ɦ ɑː ʋ n ɑː
सूँघना	s uː ŋ ɡʱ n ɑː
सूंघना	s uː ŋ ɡʱ n ɑː
सूंस	s uː n s
सूअर	s uː ə ɾ
सूआ	s uː ɑː
सूई	s uː iː
सूक्ष्मदर्शी	s uː k ʂ m ə d̪ ə ɾ ʃ iː
सूक्ष्माणु	s uː k ʂ m ɑː ɳ uː
सूखना	s uː kʰ n ɑː
सूखा	s uː kʰ ɑː
सूचक	s uː t͡ʃ ə k
सूचना	s uː t͡ʃ n ɑː
सूचित	s uː t͡ʃ ɪ t̪
सूची	s uː t͡ʃ iː
सूजन	s uː d͡ʒ ə n
सूजी	s uː d͡ʒ iː
सूत	s uː t̪
सूती	s uː t̪ iː
सूत्र	s uː t̪ ɾᵊ
सूद	s uː d̪
सूना	s uː n ɑː
सूनू	s uː n uː
सूबा	s uː b ɑː
सूरज	s uː ɾ ə d͡ʒ
सूरिया	s uː ɾ iː j ɑː
सूर्य	s uː ɾ jᵊ
सूर्यास्त	s uː ɾ j ɑː s t̪
सूर्योदय	s uː ɾ j oː d̪ ə j
सृजन	s ɾ ɪ d͡ʒ ə n
सृष्टि	s ɾ ɪ ʂ ʈ iː
से	s eː
सेंकना	s eː ŋ k n ɑː
सेंट	s eː ɳ ʈ
सेंटी	s eː ɳ ʈ iː
सेज	s eː d͡ʒ
सेटेलाईट	s eː ʈ eː l ɑː iː ʈ
सेठ	s eː ʈʰ
सेनेगल	s eː n eː ɡ ə l
सेब	s eː b
सेर	s eː ɾ
सेल	s eː l
सेल्फ़ी	s eː l f iː
सेल्फ़ी	s eː l pʰ iː
सेवक	s eː ʋ ə k
सेवा	s eː ʋ ɑː
सेवानिवृत्त	s eː ʋ ɑː n ɪ ʋ ɾ ɪ t̪ t̪
सेवानिवृत्ति	s eː ʋ ɑː n ɪ ʋ ɾ ɪ t̪ t̪ iː
सेहत	s eː ɦ ə t̪
सेहतमंद	s eː ɦ ə t̪ m ə n d̪
सेही	s eː ɦ iː
सैंतालीस	s ɛː n t̪ ɑː l iː s
सैंतीस	s ɛː n t̪ iː s
सैकड़ा	s ɛː k ɽ ɑː
सैद्धांतिक	s ɛː d̪ d̪ʱ ɑː n t̪ ɪ k
सैन्य	s ɛː n jᵊ
सैर	s ɛː ɾ
सैलाब	s ɛː l ɑː b
सॉकर	s ɔ k ə ɾ
सॉरी	s ɔ ɾ iː
सॉसेज	s ɔ s eː d͡ʒ
सो	s oː
सोआ	s oː ɑː
सोखना	s oː kʰ n ɑː
सोग	s oː ɡ
सोची	s oː t͡ʃ iː
सोता	s oː t̪ ɑː
सोना	s oː n ɑː
सोनार	s oː n ɑː ɾ
सोमवार	s oː m ʋ ɑː ɾ
सोमालिया	s oː m ɑː l iː j ɑː
सोमाली	s oː m ɑː l iː
सोलह	s oː l ɑːʱ
सोलह	s oː l əʱ
सोवियत	s oː ʋ iː j ə t̪
सोशलिस्ट	s oː ʃ l ɪ s ʈ
सोहाग	s oː ɦ ɑː ɡ
सौ	s ɔː
सौंपना	s ɔː m p n ɑː
सौंफ	s ɔː m f
सौंफ	s ɔː m pʰ
सौंह	s ɔ̃ːʱ
सौगंद	s ɔː ɡ ə n d̪
सौतेला	s ɔː t̪ eː l ɑː
सौदा	s ɔː d̪ ɑː
सौदागर	s ɔː d̪ ɑː ɡ ə ɾ
सौभाग्य	s ɔː bʱ ɑː ɡ jᵊ
सौम्य	s ɔː m jᵊ
सौर	s ɔː ɾ
सौरमंडल	s ɔː ɾ m ə ɳ ɖ ə l
सौराष्ट्र	s ɔː ɾ ɑː ʂ ʈ ɾᵊ
स्कर्ट	s k ə ɾ ʈ
स्कूल	s k uː l
स्कूली	s k uː l iː
स्कॉट्स	s k ɔ ʈ s
स्क्रीनिंग	s k ɾ iː n ɪ ŋ ɡ
स्खलन	s kʰ ə l ə n̪
स्टार	s ʈ ɑː ɾ
स्टेटस	s ʈ eː ʈ ə s
स्टेडियम	s ʈ eː ɖ iː j ə m
स्टेथोस्कोप	s ʈ eː t̪ʰ oː s k oː p
स्टेशन	s ɪ ʈ eː ʃ ə n
स्टेशन	s ʈ eː ʃ ə n
स्टेशन	ɪ s ʈ eː ʃ ə n
स्तंभ	s t̪ ə m bʱ
स्तनधारी	s t̪ ə n d̪ʱ ɑː ɾ iː
स्तनपायी	s t̪ ə n p ɑː j iː
स्तुति	s t̪ ʊ t̪ iː
स्तूप	s t̪ uː p
स्तूप	s t̪ uː p əᵊ
स्त्री	s t̪ ɾ iː
स्त्रीत्व	s t̪ ɾ iː t̪ ʋᵊ
स्त्रीलिंग	s t̪ ɾ iː l ɪ ŋ ɡ
स्त्रोत	s t̪ ɾ oː t̪
स्थगित	s t̪ʰ ə ɡ ɪ t̪
स्थल	s t̪ʰ ə l
स्थलीय	s t̪ʰ ə l iː jᵊ
स्थाई	s t̪ʰ ɑː iː
स्थान	s t̪ʰ ɑː n
स्थानांतरण	s t̪ʰ ɑː n ɑː n t̪ ɾ ə ɳ
स्थापत्य	s t̪ʰ ɑː p ə t̪ jᵊ
स्थायी	s t̪ʰ ɑː j iː
स्थित	s t̪ʰ ɪ t̪
स्थितिज	s t̪ʰ ɪ t̪ ɪ d͡ʒ
स्थिर	s t̪ʰ ɪ ɾ
स्थूल	s t̪ʰ uː l
स्नातक	s n ɑː t̪ ə k
स्नातकोत्तर	s n ɑː t̪ ə k oː t̪ t̪ ə ɾ
स्नायु	s n ɑː j uː
स्निग्ध	s n ɪ ɡ d̪ʱ
स्नेही	s n eː ɦ iː
स्पघेटी	s p ə ɡʱ eː ʈ iː
स्पर्श	s p ə ɾ ʃ
स्पष्टतः	s p ə ʂ ʈ ə t̪ əʰ
स्पेन	s p eː n
स्पेनी	s p eː n iː
स्पैनिश	s p ɛː n ɪ ʃ
स्फटयातु	s pʰ ə ʈ j ɑː t̪ uː
स्मरण	s m ə ɾ ə ɳ
स्मरणशक्ति	s m ə ɾ ə ɳ ʃ ə k t̪ iː
स्मरणीय	s m ə ɾ ɳ iː jᵊ
स्मारक	s m ɑː ɾ ə k
स्मार्टफ़ोन	s m ɑː ɾ ʈ f oː n
स्मार्टफ़ोन	s m ɑː ɾ ʈ pʰ oː n
स्मृति	s m ɾ ɪ t̪ iː
स्यंदन	s j ə n d̪ ə n
स्याही	s j ɑː ɦ iː
स्लाइस	s l ɑː ɪ s
स्लोवाकिया	s l oː ʋ ɑː k iː j ɑː
स्लोवेनियन	s l oː ʋ eː n iː j ə n
स्लोवेनिया	s l oː ʋ eː n iː j ɑː
स्वकीय	s ʋ ə k iː jᵊ
स्वकीया	s ʋ ə k iː j ɑː
स्वचालित	s ʋ ə t͡ʃ ɑː l ɪ t̪
स्वच्छ	s ʋ ə t͡ʃ t͡ʃʰ
स्वच्छता	s ʋ ə t͡ʃ t͡ʃʰ t̪ ɑː
स्वजन	s ʋ ə d͡ʒ ə n
स्वतंत्र	s ʋ ə t̪ ə n t̪ ɾᵊ
स्वतंत्रता	s ʋ ə t̪ ə n t̪ ɾ ə t̪ ɑː
स्वतः	s ʋ ə t̪ əʰ
स्वदेशी	s ʋ ə d̪ eː ʃ iː
स्वभाव	s w ə bʱ ɑː ʋ
स्वर	s ʋ ə ɾ
स्वराक्षर	s ʋ ə ɾ ɑː k ʂ ə ɾ
स्वर्ग	s ʋ ə ɾ ɡ
स्वर्गवासी	s ʋ ə ɾ ɡ ʋ ɑː s iː
स्वर्णकार	s ʋ ə ɾ ɳ ə k ɑː ɾ
स्वर्णमंदिर	s ʋ ə ɾ ɳ m ə n d̪ ɪ ɾ
स्वशिक्षा	s ʋ ə ʃ ɪ k ʂ ɑː
स्वस्तिक	s ʋ ə s t̪ ɪ k
स्वाद	s ʋ ɑː d̪
स्वाध्याय	s ʋ ɑː d̪ʱ j ɑː j
स्वाभाविक	s ʋ ɑː bʱ ɑː ʋ ɪ k
स्वामित्व	s ʋ ɑː m ɪ t̪ ʋᵊ
स्वामी	s ʋ ɑː m iː
स्वायत्तता	s ʋ ɑː j ə t̪ t̪ t̪ ɑː
स्वार्थी	s ʋ ɑː ɾ t̪ʰ iː
स्वास्थ्य	s ʋ ɑː s t̪ʰ j ə
स्वाहिली	s ʋ ɑː ɦ ɪ l iː
स्विट्ज़रलैण्ड	s ʋ ɪ ʈ d͡ʒ ə ɾ l ɛː ɳ ɖ
स्विट्ज़रलैण्ड	s ʋ ɪ ʈ z ə ɾ l ɛː ɳ ɖ
स्वीकारना	s ʋ iː k ɑː ɾ n ɑː
स्वीकारात्मक	s ʋ iː k ɑː ɾ ɑː t̪ m ə k
स्वीकृति	s ʋ iː k ɾ ɪ t̪ iː
स्वीडन	s ʋ iː ɖ ə n
स्वेच्छा	s ʋ eː t͡ʃ t͡ʃʰ ɑː
ह	ɦ ə
हँस	ɦ ə n s
हँसना	ɦ ə n s n ɑː
हँसली	ɦ ə n s l iː
हँसाना	ɦ ə m s ɑː n ɑː
हँसिया	ɦ ə n s iː j ɑː
हँसी	ɦ ə n s iː
हंगरी	ɦ ə ŋ ɡ ɾ iː
हंगामा	ɦ ə ŋ ɡ ɑː m ɑː
हंगुल	ɦ ə ŋ ɡ ʊ l
हंटर	ɦ ə ɳ ʈ ə ɾ
हंस	ɦ ə n s
हकलाना	ɦ ə k l ɑː n ɑː
हक़ीक़त	ɦ ə k iː k ə t̪
हक़ीक़त	ɦ ə q iː q ə t̪
हकीम	ɦ ə k iː m
हज़ार	ɦ ə d͡ʒ ɑː ɾ
हज़ार	ɦ ə z ɑː ɾ
हज़ारहा	ɦ ə d͡ʒ ɑː ɾ ɦ ɑː
हज़ारहा	ɦ ə z ɑː ɾ ɦ ɑː
हज़्म	ɦ ə d͡ʒ m
हज़्म	ɦ ə d͡ʒ ə m
हज़्म	ɦ ə z m
हज़्म	ɦ ə z ə m
हजामत	ɦ ə d͡ʒ ɑː m ə t̪
हज्ज	ɦ ə d͡ʒ d͡ʒ
हटना	ɦ ə ʈ n ɑː
हटाना	ɦ ə ʈ ɑː n ɑː
हड़ताल	ɦ ə ɽ t̪ ɑː l
हड़ताली	ɦ ə ɽ t̪ ɑː l iː
हड़बड़ाना	ɦ ə ɽ b ə ɽ ɑː n ɑː
हड़बड़ी	ɦ ə ɽ b ə ɽ iː
हड्डी	ɦ ə ɖ ɖ iː
हताश	ɦ ə t̪ ɑː ʃ
हताशा	ɦ ə t̪ ɑː ʃ ɑː
हताहत	ɦ ə t̪ ɑː ɦ ə t̪
हतोत्साहित	ɦ ə t̪ oː t̪ s ɑː ɦ ɪ t̪
हत्या	ɦ ə t̪ j ɑː
हत्यारा	ɦ ə t̪ j ɑː ɾ ɑː
हथकरघा	ɦ ə t̪ʰ k ə ɾ ɡʱ ɑː
हथियार	ɦ ə t̪ʰ iː j ɑː ɾ
हथियारबंद	ɦ ə t̪ʰ iː j ɑː ɾ b ə n d̪
हथेली	ɦ ə t̪ʰ eː l iː
हथौड़ा	ɦ ə t̪ʰ ɔː ɽ ɑː
हथ्यार	ɦ ə t̪ʰ j ɑː ɾ
हदीस	ɦ ə d̪ iː s
हबक्क़ूक़	ɦ ə b ə qː u q
हबीब	ɦ ə b iː b
हब्शी	ɦ ə b ʃ iː
हम	ɦ ə m
हमको	ɦ ə m k oː
हमला	ɦ ə m l ɑː
हमलावर	ɦ ə m l ɑː ʋ ə ɾ
हमशक्ल	ɦ ə m ʃ ə k lᵊ
हमसाया	ɦ ə m s ɑː j ɑː
हमाम	ɦ ə m ɑː m
हमारा	ɦ ə m ɑː ɾ ɑː
हमाहमी	ɦ ə m ɑː ɦ ə m iː
हमें	ɦ ə m ẽː
हयात	ɦ ə j ɑː t̪
हरकत	ɦ ə ɾ k ə t̪
हरगिज़	ɦ ə ɾ ɡ ɪ d͡ʒ
हरगिज़	ɦ ə ɾ ɡ ɪ z
हरफ़	ɦ ə ɾ ə f
हरफ़	ɦ ə ɾ ə pʰ
हरमसरा	ɦ ə ɾ ə m ‿ s ə ɾ ɑː
हरा	ɦ ə ɾ ɑː
हराना	ɦ ə ɾ ɑː n ɑː
हराम	ɦ ə ɾ ɑː m
हरामख़ोर	ɦ ə ɾ ɑː m kʰ oː ɾ
हरामख़ोर	ɦ ə ɾ ɑː m x oː ɾ
हरामी	ɦ ə ɾ ɑː m iː
हरिजन	ɦ ə ɾ ɪ d͡ʒ ə n
हरित	ɦ ə ɾ ɪ t̪
हरियाणवी	ɦ ə ɾ iː j ɑː ɳ ʋ iː
हरियाणा	ɦ ə ɾ iː j ɑː ɳ ɑː
हरियाली	ɦ ə ɾ iː j ɑː l iː
हरिस	ɦ ə ɾ ɪ s
हरेक	ɦ ə ɾ eː k
हर्ज	ɦ ə ɾ d͡ʒ
हर्फ़	ɦ ə ɾ f
हर्फ़	ɦ ə ɾ pʰ
हर्ष	ɦ ə ɾ ʂ
हल	ɦ ə l
हलंत	ɦ ə l ə n t̪
हलक़	ɦ ə l k
हलक़	ɦ ə l q
हलक़ा	ɦ ə l k ɑː
हलक़ा	ɦ ə l q ɑː
हलचल	ɦ ə l t͡ʃ ə l
हलफ़नामा	ɦ ə l ə f n ɑː m ɑː
हलफ़नामा	ɦ ə l ə pʰ n ɑː m ɑː
हलब	ɦ ə l ə b
हलाक	ɦ ə l ɑː k
हलाल	ɦ ə l ɑː l
हलो	ɦ ə l oː
हल्का	ɦ ə l̪ k ɑː
हल्ला	ɦ ə l l ɑː
हवलदार	ɦ ə ʋ ə l d̪ ɑː ɾ
हवा	ɦ ə ʋ ɑː
हवाला	ɦ ə ʋ ɑː l ɑː
हवालात	ɦ ə ʋ ɑː l ɑː t̪
हवेली	ɦ ə ʋ eː l iː
हसरत	ɦ ə s ɾ ə t̪
हसीन	ɦ ə s iː n
हसीना	ɦ ə s iː n ɑː
हस्तक्षेप	ɦ ə s t̪ ə k ʂ eː p
हस्तमैथुन	ɦ ə s t̪ m ɛː t̪ʰ ʊ n
हस्तलिखित	ɦ ə s t̪ l ɪ kʰ ɪ t̪
हस्तशिल्प	ɦ ə s t̪ ə ʃ ɪ l p
हस्ताक्षर	ɦ ə s t̪ ɑː k ʂ ə ɾ
हस्ती	ɦ ə s t̪ iː
हाँ	ɦ ɑ̃ː
हाँगर	ɦ ɑː ŋ ɡ ə ɾ
हाइड्रोजन	ɦ ɑː ɪ ɖ ɾ oː d͡ʒ ə n
हाइपरटेक्स्ट	ɦ ɑː ɪ p ə ɾ ʈ eː k s ʈ
हाउस	ɦ ɑː ʊ s
हाज़िर	ɦ ɑː d͡ʒ ɪ ɾ
हाज़िर	ɦ ɑː z ɪ ɾ
हाज़िरजवाब	ɦ ɑː d͡ʒ ɪ ɾ d͡ʒ ə ʋ ɑː b
हाज़िरजवाब	ɦ ɑː z ɪ ɾ d͡ʒ ə ʋ ɑː b
हाज़िरजवाबी	ɦ ɑː d͡ʒ ɪ ɾ d͡ʒ ə ʋ ɑː b iː
हाज़िरजवाबी	ɦ ɑː z ɪ ɾ d͡ʒ ə ʋ ɑː b iː
हाजिरा	ɦ ɑː d͡ʒ ɪ ɾ ɑː
हाथ	ɦ ɑː t̪ʰ
हाथी	ɦ ɑː t̪ʰ iː
हादसा	ɦ ɑː d̪ s ɑː
हामी	ɦ ɑː m iː
हाय	ɦ ɑː j
हार	ɦ ɑː ɾ
हाल	ɦ ɑː l
हालत	ɦ ɑː l ə t̪
हालाँकि	ɦ ɑː l ɑː ŋ k iː
हालात	ɦ ɑː l ɑː t̪
हालिया	ɦ ɑː l iː j ɑː
हासिल	ɦ ɑː s ɪ l
हिंडोला	ɦ ɪ ɳ ɖ oː l ɑː
हिंद	ɦ ɪ n d̪
हिंदको	ɦ ɪ n d̪ k oː
हिंदी	ɦ ɪ n d̪ iː
हिंदुत्व	ɦ ɪ n d̪ ʊ t̪ ʋᵊ
हिंदुत्ववादी	ɦ ɪ n d̪ ʊ t̪ ʋ ə ʋ ɑː d̪ iː
हिंदू	ɦ ɪ n d̪ uː
हिंसा	ɦ ɪ n s ɑː
हिंसात्मक	ɦ ɪ n s ɑː t̪ m ə k
हिचकिचाना	ɦ ɪ t͡ʃ k ɪ t͡ʃ ɑː n ɑː
हिचकी	ɦ ɪ t͡ʃ k iː
हिजड़ा	ɦ ɪ d͡ʒ ɽ ɑː
हिजरत	ɦ ɪ d͡ʒ ɾ ə t̪
हिजरी	ɦ ɪ d͡ʒ ɾ iː
हित	ɦ ɪ t̪
हितकार	ɦ ɪ t̪ k ɑː ɾ
हिन्दी	ɦ ɪ n d̪ iː
हिन्दुस्तान	ɦ ɪ n d̪ ʊ s t̪ ɑː n
हिन्दुस्तानी	ɦ ɪ n d̪ ʊ s t̪ ɑː n iː
हिन्दू	ɦ ɪ n d̪ uː
हिम	ɦ ɪ m
हिमशैल	ɦ ɪ m ʃ ɛː l
हिमस्खलन	ɦ ɪ m s kʰ ə l ə n
हिमांक	ɦ ɪ m ɑː ŋ k
हिमाक़त	ɦ ɪ m ɑː k ə t̪
हिमाक़त	ɦ ɪ m ɑː q ə t̪
हिमाद्रि	ɦ ɪ m ɑː d̪ ɾ iː
हिम्मतवर	ɦ ɪ m m ə t̪ ʋ ə ɾ
हिया	ɦ iː j ɑː
हिरन	ɦ ɪ ɾ ə n
हिरासत	ɦ ɪ ɾ ɑː s ə t̪
हिलवाना	ɦ ɪ l ʋ ɑː n ɑː
हिसाब	ɦ ɪ s ɑː b
हिस्सा	ɦ ɪ s s ɑː
हिस्सेदार	ɦ ɪ s s eː d̪ ɑː ɾ
हिस्सेदारी	ɦ ɪ s s eː d̪ ɑː ɾ iː
ही	ɦ iː
हींग	ɦ iː ŋ ɡ
हीजड़ा	ɦ iː d͡ʒ ɽ ɑː
हीटर	ɦ iː ʈ ə ɾ
हीन	ɦ iː n
हीर	ɦ iː ɾ
हीरा	ɦ iː ɾ ɑː
हीरो	ɦ iː ɾ oː
हीलियम	ɦ iː l iː j ə m
हुआ	ɦ ʊ ɑː
हुई	ɦ ʊ iː
हुक्म	ɦ ʊ k m
हुक्म	ɦ ʊ k ʊ m
हुक्मरान	ɦ ʊ k m ɾ ɑː n
हुज़ूर	ɦ ʊ d͡ʒ uː ɾ
हुज़ूर	ɦ ʊ z uː ɾ
हुड़दंगबाज़	ɦ ʊ ɽ d̪ ə ŋ ɡ b ɑː d͡ʒ
हुड़दंगबाज़	ɦ ʊ ɽ d̪ ə ŋ ɡ b ɑː z
हुम्मुस	ɦ ʊ m m ʊ s
हुस्न	ɦ ʊ s nᵊ
हूँ	ɦ ũː
हूक	ɦ uː k
हूबहू	ɦ uː b ə ɦ uː
हृदय	ɦ ɪ ɾ d̪ ə j
हृदय	ɦ ɾ ɪ d̪ ə j
हृदयरोग	ɦ ɾ ɪ d̪ ə j ɾ oː ɡ
हृदयहीन	ɦ ɾ ɪ d̪ j ə ɦ iː n
हृदयाघात	ɦ ɾ ɪ d̪ ə j ɑː ɡʱ ɑː t̪
