'ch	χ
sinsir	s ɪ n s ɪ r
siocled	ʃ ɔ k l ɛ d
siocled poeth	ʃ ɔ k l ɛ d p oː θ
siocled poeth	ʃ ɔ k l ɛ d p ɔ i̯ θ
siocledi	ʃ ɔ k l eː d i
siocledi	ʃ ɔ k l ɛ d i
sioe	ʃ ɔ i̯
sioeau	ʃ ɔ i̯ a i̯
sioeau	ʃ ɔ i̯ ɛ
siom	ʃ ɔ m
siomau	ʃ ɔ m a i̯
siomau	ʃ ɔ m ɛ
siomedig	ʃ ɔ m eː d ɪ ɡ
siomedig	ʃ ɔ m ɛ d ɪ ɡ
sioned	ʃ oː n ɛ d
sioned	ʃ ɔ n ɛ d
siop	ʃ ɔ p
siop goffi	ʃ ɔ p ɡ ɔ f i
siopa	ʃ ɔ p a
siopwr	ʃ ɔ p ʊ r
siopwyr	ʃ ɔ p w ɪ r
siort	ʃ ɔ r t
sir	s iː r
sir frycheiniog	s iː r v r ə χ ə i̯ n j ɔ ɡ
siwan	s ɪ u̯ a n
siwan	ʃ uː a n
siwan	ʃ ʊ a n
siwgr	ʃ uː ɡ ɪ r
siwgr	ʃ ʊ ɡ r
siwgr	ʃ ʊ ɡ ɪ r
siwmper	ʃ ʊ m p ɛ r
siwmperi	ʃ ʊ m p eː r i
siwmperi	ʃ ʊ m p ɛ r i
siwr	ʃ uː r
siwrnai	ʃ ʊ r n a i̯
siwrnai	ʃ ʊ r n ɛ
siwt	s ɪ u̯ t
siân	ʃ aː n
sièd	ʃ ɛ d
siôn	ʃ oː n
siôn corn	ʃ oː ŋ k ɔ r n
slej	s l ɛ d͡ʒ
smwddio	s m ʊ ð j ɔ
smygu	s m ə ɡ i
snwcer	s n ʊ k ɛ r
soddi	s oː ð i
soddi	s ɔ ð i
sodlau	s ɔ d l a i̯
sodlau	s ɔ d l ɛ
sodlau uchel	s ɔ d l a i̯ iː χ ɛ l
sodlau uchel	s ɔ d l ɛ iː χ ɛ l
sodlau uchel	s ɔ d l ɛ ɪ χ ɛ l
sofren	s ɔ v r ɛ n
sos	s oː s
sos coch	s oː s k oː χ
sosban	s ɔ s b a n
sosys	s oː s ɪ z
sosys	s ɔ s ɪ z
sothach	s ɔ θ a χ
stafell	s d a v ɛ ɬ
stafell	s d aː v ɛ ɬ
stamp	s t a m p
stampiau	s t a m p j ɛ
stemar	s d eː m a r
stemar	s d ɛ m a r
stemars	s d eː m a r z
stemars	s d ɛ m a r z
stopi	s d ɔ p i
stopiem	s d ɔ p j ɛ m
stopio	s d ɔ p j ɔ
stori	s d oː r i
stori	s d ɔ r i
storïau	s d ɔ r iː a i̯
storïau	s d ɔ r iː ɛ
strach	s d r aː χ
straeon	s d r e i̯ ɔ n
streic	s d r e i̯ k
streiciau	s d r e i̯ k j a i̯
streiciau	s d r e i̯ k j ɛ
streicio	s d r e i̯ k j ɔ
stryd	s d r iː d
stwrsiwn	s d ʊ r ʃ ʊ n
stwrsiynod	s d ʊ r ʃ ə n ɔ d
stŵr	s d uː r
sudd	s iː ð
sudd afal	s iː ð a v a l
sudd afal	s iː ð aː v a l
sumbol	s ɪ m b ɔ l
sunthesis	s ɪ n θ ɛ s ɪ s
surdoes	s ɪ r d ɔ i̯ s
sustem	s ɪ s d ɛ m
sut	s ɪ t
sut	ʃ ʊ d
sut	ʃ ʊ t
sut dach chi	s ɪ t d a χ χ iː
sut wyt ti	s ɪ t ʊ i̯ t t iː
sw	z uː
swistir	ə s w ɪ s d ɪ r
switsh	s w ɪ t͡ʃ
switshys	s w ɪ t ʃ ɪ z
switsio	s w ɪ t ʃ ɔ
swllt	s ʊ ɬ d
swm	s ʊ m
swnllyd	s ʊ n ɬ ɪ d
swnt	s ʊ n t
swper	s ʊ p ɛ r
swshi	s uː ʃ i
swshi	s ʊ ʃ i
swydd	s ʊ i̯ ð
swyddfa	s ʊ i̯ ð v a
swyddog	s ʊ i̯ ð ɔ ɡ
swyddogaeth	s ʊ i̯ ð oː ɡ a i̯ θ
swyddogaeth	s ʊ i̯ ð oː ɡ ɛ θ
swyddogaeth	s ʊ i̯ ð ɔ ɡ a i̯ θ
swyddogaeth	s ʊ i̯ ð ɔ ɡ ɛ θ
swyn	s ʊ i̯ n
swyno	s ʊ i̯ n ɔ
swynol	s ʊ i̯ n ɔ l
sy	s iː
sych	s iː χ
sychin	s ə χ ɪ n
sychnant	s ə χ n a n t
sychnentydd	s ə χ n ɛ n t ɪ ð
sychu	s ə χ i
sydd	s iː ð
syfi	s ə v i
syfl	s ɪ v l
syflyd	s ə v l ɪ d
sylfaen	s ə l v a i̯ n
sylfaenol	s ə l v e i̯ n ɔ l
sylffwr	s ə l f ʊ r
syllta	s ə ɬ d a
syllu	s ə ɬ i
sylw	s ə l u
sylw	s ɪ l u
sylwebu	s ə l w eː b i
sylwebu	s ə l w ɛ b i
sylwi	s ə l w i
symbol	s ɪ m b ɔ l
symiau	s ə m j a i̯
symiau	s ə m j ɛ
syml	s ə m l
syml	s ə m ɪ l
syml	s ɪ m l
syml	s ɪ m ɪ l
symud	s ə m ɪ d
symudliw	s ə m ɪ d l ɪ u̯
symudol	s ə m iː d ɔ l
symudol	s ə m ɪ d ɔ l
syndod	s ə n d ɔ d
syndodau	s ə n d oː d a i̯
syndodau	s ə n d oː d ɛ
syndodau	s ə n d ɔ d a i̯
syndodau	s ə n d ɔ d ɛ
syniad	s ə n j a d
synio	s ə n j ɔ
synnu	s ə n i
synnwyr	s ə n w ɪ r
synnwyr	s ə n ʊ i̯ r
synthesis	s ɪ n θ ɛ s ɪ s
syrpréis	s ə r p r e i̯ z
syrthio	s ə r θ j ɔ
system	s ɪ s d ɛ m
syth	s iː θ
sâl	s aː l
sèd	z ɛ d
sêl	s eː l
sêls	s eː l z
sêr	s eː r
sêr llong	s eː r ɬ ɔ ŋ
sìl	s ɪ l
sôn	s oː n
söolegwr	s oː ɔ l eː ɡ ʊ r
söolegwr	s ɔ ɔ l ɛ ɡ ʊ r
söolegwyr	s oː ɔ l ɛ ɡ w ɪ r
söolegwyr	s ɔ ɔ l ɛ ɡ w ɪ r
söolegydd	s oː ɔ l eː ɡ ɪ ð
söolegydd	s ɔ ɔ l ɛ ɡ ɪ ð
sŵn	s uː n
ta	t a
tachwedd	t a χ w ɛ ð
taclus	t a k l ɪ s
tacluso	t a k l ɪ s ɔ
tad	t aː d
tadau	t a d a i̯
tadau	t a d ɛ
tadau	t aː d a i̯
tadau	t aː d ɛ
taen	t a i̯ n
taenu	t e i̯ n i
taenu	t iː n i
taeog	t e i̯ ɔ ɡ
taeogtref	t e i̯ ɔ ɡ t r ɛ v
taeru	t e i̯ r i
taeru	t iː r i
taf	t aː v
tafarn	t a v a r n
tafarn	t aː v a r n
tafarnwr	t a v a r n ʊ r
taflen	t a v l ɛ n
taflod	t a v l ɔ d
taflu	t a v l i
tafod	t a v ɔ d
tafod	t aː v ɔ d
tafodiaith	t a v ɔ d j a i̯ θ
tafodiaith	t a v ɔ d j ɛ θ
tafwys	t a v ʊ i̯ s
tafwys	t aː v ʊ i̯ s
tai	t a i̯
taid	t a i̯ d
tair	t a i̯ r
tair ar ddeg	t a i̯ r a r ð eː ɡ
taith	t a i̯ θ
tal	t a l
tal	t aː l
tala	t a l a
tala	t aː l a
talaf	t a l a
talaf	t a l a v
talaf	t aː l a
talaf	t aː l a v
talai	t a l a i̯
talai	t a l ɛ
talai	t aː l a i̯
talai	t aː l ɛ
talais	t a l a i̯ s
talais	t a l ɛ s
talais	t aː l a i̯ s
talais	t aː l ɛ s
talan	t a l a n
talan	t aː l a n
talant	t a l a n t
talant	t aː l a n t
talcen	t a l k ɛ n
taleb	t a l ɛ b
taleb	t aː l ɛ b
taled	t a l ɛ d
taled	t aː l ɛ d
talem	t a l ɛ m
talem	t aː l ɛ m
talen	t a l ɛ n
talen	t aː l ɛ n
talent	t a l ɛ n t
talent	t aː l ɛ n t
taler	t a l ɛ r
taler	t aː l ɛ r
tales	t a l ɛ s
tales	t aː l ɛ s
talet	t a l ɛ t
talet	t aː l ɛ t
tali	t a l i
tali	t aː l i
taliadau	t a l j a d a i̯
taliadau	t a l j a d ɛ
taliadau	t a l j aː d a i̯
taliadau	t a l j aː d ɛ
taliff	t a l ɪ f
taliff	t aː l ɪ f
talit	t a l ɪ t
talit	t aː l ɪ t
talo	t a l ɔ
talo	t aː l ɔ
talom	t a l ɔ m
talom	t aː l ɔ m
talon	t a l ɔ n
talon	t aː l ɔ n
talu	t a l i
talu	t aː l i
talwch	t a l ʊ χ
talwch	t aː l ʊ χ
talwn	t a l ʊ n
talwn	t aː l ʊ n
tanau gwyllt	t a n a i̯ ɡ w ɪ ɬ d
tanau gwyllt	t a n ɛ ɡ w ɪ ɬ d
tanau gwyllt	t aː n a i̯ ɡ w ɪ ɬ d
tanau gwyllt	t aː n ɛ ɡ w ɪ ɬ d
tanbaid	t a m b a i̯ d
tanbeidrwydd	t a m b e i̯ d r ʊ i̯ ð
tanwydd	t a n w ɪ ð
tanwydd	t a n ʊ i̯ ð
tanwydd	t aː n ʊ i̯ ð
taradr	t a r a d r
taradr	t aː r a d r
taran	t a r a n
taran	t aː r a n
taranau	t a r a n a i̯
taranau	t a r a n ɛ
taranau	t a r aː n a i̯
taranau	t a r aː n ɛ
taranu	t a r a n i
taranu	t a r aː n i
tarian	t a r j a n
tarianau	t a r j a n a i̯
tarianau	t a r j a n ɛ
tarianau	t a r j aː n a i̯
tarianau	t a r j aː n ɛ
taro	t a r ɔ
taro	t aː r ɔ
tarw	t a r u
tarw	t aː r u
taten	t a t ɛ n
tato	t a t ɔ
tatws	t a t ʊ s
tatŵ	t a t uː
tatŵs	t a t uː z
tau	t a i̞
taw	t a
taw	t a u̯
taw	t ə
tawa	t a u̯ a
tawdd	t a u̯ ð
tawe	t a u̯ ɛ
tawel	t a u̯ ɛ l
tawl	t a u̯ l
tawn	t a u̯ n
te	t eː
te gwyrdd	t eː ɡ w ɪ r ð
tebyg	t eː b ɪ ɡ
tebyg	t ɛ b ɪ ɡ
tebygol	t ɛ b ə ɡ ɔ l
tech gwyb	t ɛ χ ɡ w ɪ b
technoleg gwybodaeth	t ɛ χ n oː l ɛ ɡ ɡ w ə b oː d a i̯ θ
technoleg gwybodaeth	t ɛ χ n oː l ɛ ɡ ɡ w ə b oː d ɛ θ
technoleg gwybodaeth	t ɛ χ n oː l ɛ ɡ ɡ w ɪ b oː d a i̯ θ
technoleg gwybodaeth	t ɛ χ n oː l ɛ ɡ ɡ w ɪ b oː d ɛ θ
technoleg gwybodaeth	t ɛ χ n oː l ɛ ɡ ɡ ʊ i̯ b oː d a i̯ θ
technoleg gwybodaeth	t ɛ χ n oː l ɛ ɡ ɡ ʊ i̯ b oː d ɛ θ
technoleg gwybodaeth	t ɛ χ n ɔ l ɛ ɡ ɡ w ə b ɔ d a i̯ θ
technoleg gwybodaeth	t ɛ χ n ɔ l ɛ ɡ ɡ w ə b ɔ d ɛ θ
technoleg gwybodaeth	t ɛ χ n ɔ l ɛ ɡ ɡ w ɪ b ɔ d a i̯ θ
technoleg gwybodaeth	t ɛ χ n ɔ l ɛ ɡ ɡ w ɪ b ɔ d ɛ θ
technoleg gwybodaeth	t ɛ χ n ɔ l ɛ ɡ ɡ ʊ i̯ b ɔ d a i̯ θ
technoleg gwybodaeth	t ɛ χ n ɔ l ɛ ɡ ɡ ʊ i̯ b ɔ d ɛ θ
teg	t eː ɡ
tegan	t eː ɡ a n
tegan	t ɛ ɡ a n
tegan anwes	t eː ɡ a n a n w ɛ s
tegan anwes	t ɛ ɡ a n a n w ɛ s
tegan meddal	t eː ɡ a n m eː ð a l
tegan meddal	t ɛ ɡ a n m ɛ ð a l
tei	t e i̯
teiar	t e i̯ a r
teiars	t e i̯ a r s
teifi	t e i̯ v i
teifl	t e i̯ v l
teigr	t e i̯ ɡ r
teigrod	t e i̯ ɡ r ɔ d
teimlad	t e i̯ m l a d
teimlad	t ɪ m l a d
teimlad	t ʊ m l a d
teimlo	t e i̯ m l ɔ
teimlo	t ɪ m l ɔ
teimlo	t ʊ m l ɔ
teipiadur	t e i̯ p a d ɪ r
teipiadur	t e i̯ p aː d ɪ r
teipiadur	t e i̯ p j a d ɪ r
teipiadur	t e i̯ p j aː d ɪ r
teipio	t e i̯ p j ɔ
teipio	t e i̯ p ɔ
teires	t e i̯ r ɛ s
teirw	t e i̯ r u
teisen	t e i̯ s ɛ n
teisen	t e i̯ ʃ ɛ n
teisen	t iː ʃ ɛ n
teisen gri	t e i̯ s ɛ ŋ ɡ r iː
teisen gri	t e i̯ ʃ ɛ ŋ ɡ r iː
teisen gri	t iː ʃ ɛ ŋ ɡ r iː
teisen radell	t e i̯ s ɛ n r a d ɛ ɬ
teisen radell	t e i̯ s ɛ n r aː d ɛ ɬ
teisen radell	t e i̯ ʃ ɛ n r a d ɛ ɬ
teisen radell	t e i̯ ʃ ɛ n r aː d ɛ ɬ
teisen radell	t iː ʃ ɛ n r a d ɛ ɬ
teisen radell	t iː ʃ ɛ n r aː d ɛ ɬ
teisennau	t e i̯ s ɛ n a i̯
teisennau	t e i̯ s ɛ n ɛ
teisennau	t e i̯ ʃ ɛ n a i̯
teisennau	t e i̯ ʃ ɛ n ɛ
teisennau	t ɪ s ɛ n ɛ
teisennau	t ɪ ʃ ɛ n ɛ
teithi	t e i̯ θ i
teithio	t e i̯ θ j ɔ
teithio	t e i̯ θ ɔ
teithio	t i θ ɔ
teitl	t e i̯ t l
teitlau	t e i̯ t l a i̯
teitlau	t e i̯ t l ɛ
telais	t eː l a i̯ s
telais	t ɛ l a i̯ s
teledu	t ɛ l eː d i
teledu	t ɛ l ɛ d i
teli	t eː l i
teli	t ɛ l i
telid	t eː l ɪ d
telid	t ɛ l ɪ d
telir	t eː l ɪ r
telir	t ɛ l ɪ r
telyn	t eː l ɪ n
telyn	t ɛ l ɪ n
telyn deires	t eː l ɪ n d e i̯ r ɛ s
telyn deires	t ɛ l ɪ n d e i̯ r ɛ s
telynau	t ɛ l ə n a i̯
telynau	t ɛ l ə n ɛ
telynau teires	t ɛ l ə n a i̯ t e i̯ r ɛ s
telynau teires	t ɛ l ə n ɛ t e i̯ r ɛ s
telynor	t ɛ l ə n ɔ r
telynores	t ɛ l ə n oː r ɛ s
telynores	t ɛ l ə n ɔ r ɛ s
telynoresau	t ɛ l ə n ɔ r ɛ s a i̯
telynoresau	t ɛ l ə n ɔ r ɛ s ɛ
telynorion	t ɛ l ə n ɔ r j ɔ n
tenant	t ɛ n a n t
tenantiaeth	t ɛ n a n t j a i̯ θ
tenantiaeth	t ɛ n a n t j ɛ θ
tenantiaethau	t ɛ n a n t j e i̯ θ a i̯
tenantiaethau	t ɛ n a n t j e i̯ θ ɛ
tenantiaid	t ɛ n a n t j a i̯ d
tenantiaid	t ɛ n a n t j ɛ d
tenau	t eː n a i̯
tenau	t eː n ɛ
tenau	t ɛ n a i̯
tenau	t ɛ n ɛ
terfyn	t ɛ r v ɪ n
terfynau	t ɛ r v ə n a i̯
terfynau	t ɛ r v ə n ɛ
terfyniad	t ɛ r v ə n j a d
terfynol	t ɛ r v ə n ɔ l
terfynu	t ɛ r v ə n i
terfysg	t ɛ r v ɪ s ɡ
terfysgaeth	t ɛ r v ə s ɡ a i̯ θ
terfysgaeth	t ɛ r v ə s ɡ ɛ θ
terfysgaidd	t ɛ r v ə s ɡ a i̯ ð
terfysglyd	t ɛ r v ə s ɡ l ɪ d
terfysgoedd	t ɛ r v ə s ɡ ɔ i̯ ð
terfysgu	t ɛ r v ə s ɡ i
terfysgwr	t ɛ r v ə s ɡ ʊ r
terfysgwyr	t ɛ r v ə s ɡ w ɪ r
tery	t eː r i
tery	t ɛ r i
terydr	t eː r ɪ d r
terydr	t ɛ r ɪ d r
testun	t ɛ s t ɪ n
teulu	t e i̯ l i
teulu	t iː l i
teulu brenhinol	t e i̯ l i b r ɛ n h iː n ɔ l
teulu brenhinol	t e i̯ l i b r ɛ n h ɪ n ɔ l
teulu brenhinol	t iː l i b r ɛ n h iː n ɔ l
tew	t ɛ u̯
tewach	t ɛ u̯ a χ
tewed	t ɛ u̯ ɛ d
tewi	t ɛ u̯ i
tewyn	t ɛ u̯ ɪ n
teyrn	t e i̯ r n
teyrnaddoliant	t e i̯ r n a ð ɔ l j a n t
teyrnas	t e i̯ r n a s
teyrnged	t e i̯ r n ɡ ɛ d
tg	t ə ɡ ə
tgau	t ɡ a i̯
thaclus	θ a k l ɪ s
thacluso	θ a k l ɪ s ɔ
thad	θ aː d
thafarn	θ a v a r n
thafarn	θ aː v a r n
thafarnwr	θ a v a r n ʊ r
thaflu	θ a v l i
thaith	θ a i̯ θ
thal	θ a l
thala	θ a l a
thala	θ aː l a
thalai	θ a l a i̯
thalai	θ a l ɛ
thalai	θ aː l a i̯
thalai	θ aː l ɛ
thalcen	θ a l k ɛ n
thalent	θ a l ɛ n t
thalent	θ aː l ɛ n t
thaler	θ a l ɛ r
thaler	θ aː l ɛ r
thali	θ a l i
thali	θ aː l i
thaliadau	θ a l j a d a i̯
thaliadau	θ a l j a d ɛ
thaliadau	θ a l j aː d a i̯
thaliadau	θ a l j aː d ɛ
thalo	θ a l ɔ
thalo	θ aː l ɔ
thalu	θ a l i
thalu	θ aː l i
tharian	θ a r j a n
tharianau	θ a r j a n a i̯
tharianau	θ a r j a n ɛ
tharianau	θ a r j aː n a i̯
tharianau	θ a r j aː n ɛ
tharw	θ a r u
tharw	θ aː r u
thatws	θ a t ʊ s
thaw	θ a u̯
thawel	θ a u̯ ɛ l
thebyg	θ eː b ɪ ɡ
thebyg	θ ɛ b ɪ ɡ
thegan	θ eː ɡ a n
thegan	θ ɛ ɡ a n
thei	θ e i̯
theigr	θ e i̯ ɡ r
theigrod	θ e i̯ ɡ r ɔ d
theirw	θ e i̯ r u
theisen	θ e i̯ s ɛ n
theisen	θ e i̯ ʃ ɛ n
theisen	θ iː ʃ ɛ n
theledu	θ ɛ l eː d i
theledu	θ ɛ l ɛ d i
thelyn	θ eː l ɪ n
thelyn	θ ɛ l ɪ n
thelynor	θ ɛ l ə n ɔ r
thelynores	θ ɛ l ə n oː r ɛ s
thelynores	θ ɛ l ə n ɔ r ɛ s
thematig	θ ɛ m a t ɪ ɡ
theulu	θ e i̯ l i
theulu	θ iː l i
thew	θ ɛ u̯
thewed	θ ɛ u̯ ɛ d
thewi	θ ɛ u̯ i
theyrnaddoliant	θ e i̯ r n a ð ɔ l j a n t
theyrnas	θ e i̯ r n a s
thi	θ iː
thor	θ ɔ r
thorrent	θ ɔ r ɛ n t
thorrid	θ ɔ r ɪ d
thraed	θ r a i̯ d
thraed	θ r aː d
thrannoeth	θ r a n ɔ i̯ θ
thrawant	θ r a u̯ a n t
thre	θ r eː
threfydd	θ r eː v ɪ ð
threfydd	θ r ɛ v ɪ ð
threisiwr	θ r e i̯ s j ʊ r
threisiwr	θ r e i̯ ʃ ʊ r
thrennydd	θ r ɛ n ɪ ð
thro	θ r oː
throed	θ r oː d
throed	θ r ɔ i̯ d
throednoeth	θ r ɔ i̯ d n ɔ i̯ θ
throes	θ r ɔ i̯ s
throi	θ r ɔ i̯
thrown	θ r o u̯ n
thrwydded	θ r ʊ i̯ ð ɛ d
thrwyddedau	θ r ʊ i̯ ð eː d a i̯
thrwyddedau	θ r ʊ i̯ ð eː d ɛ
thrwyddedau	θ r ʊ i̯ ð ɛ d a i̯
thrwyddedau	θ r ʊ i̯ ð ɛ d ɛ
thrwyn	θ r ʊ i̯ n
thrydanwr	θ r ə d a n ʊ r
thrydanwr	θ r ə d aː n ʊ r
thu	θ iː
thud	θ iː d
thudalen	θ ɪ d a l ɛ n
thudalen	θ ɪ d aː l ɛ n
thwrci	θ ʊ r k i
thwymyn	θ ʊ i̯ m ɪ n
thyn	θ ɪ n
thyrrau	θ ə r a i̯
thyrrau	θ ə r ɛ
thywyll	θ ə u̯ ɪ ɬ
thywyll	θ ə ʊ i̯ ɬ
thâl	θ aː l
thân	θ aː n
thîm	θ iː m
thŵr	θ uː r
thŷ	θ iː
ti	t iː
ti'n iawn	t iː n j a u̯ n
ticio	t ɪ k j ɔ
ticio	t ɪ k ɔ
timau	t iː m a i̯
timau	t iː m ɛ
timau	t ɪ m a i̯
timau	t ɪ m ɛ
timoedd	t iː m ɔ i̯ ð
timoedd	t iː m ɔ ð
timoedd	t ɪ m ɔ i̯ ð
timoedd	t ɪ m ɔ ð
tipyn	t ɪ p ɪ n
tir	t iː r
tiroedd	t iː r ɔ i̯ ð
tiroedd	t iː r ɔ ð
tiroedd	t ɪ r ɔ i̯ ð
tiroedd	t ɪ r ɔ ð
titr	t ɪ t r
titw tomos las	t ɪ t u t ɔ m ɔ s l aː s
tiwb	t ɪ u̯ b
tiwlip	t ɪ u̯ l ɪ p
tlawd	t l a u̯ d
tlodion	t l ɔ d j ɔ n
tlws	t l uː s
to	t oː
to bach	t oː b aː χ
toc	t ɔ k
tocyn	t ɔ k ɪ n
toddf	t ɔ ð v
toddyf	t oː ð ɪ v
toddyf	t ɔ ð ɪ v
toes	t ɔ i̯ s
toesaidd	t ɔ i̯ s a i̯ ð
toesaidd	t ɔ i̯ s ɛ ð
toesen	t ɔ i̯ s ɛ n
toeslyd	t ɔ i̯ s l ɪ d
toiled	t ɔ i̯ l ɛ d
toiledau	t ɔ i̯ l eː d a i̯
toiledau	t ɔ i̯ l eː d ɛ
toiledau	t ɔ i̯ l ɛ d a i̯
toiledau	t ɔ i̯ l ɛ d ɛ
toiledi	t ɔ i̯ l eː d i
toiledi	t ɔ i̯ l ɛ d i
tolio	t ɔ l j ɔ
tomato	t ɔ m a t ɔ
tomatos	t ɔ m a t ɔ z
ton	t ɔ n
tonau	t oː n a i̯
tonau	t oː n ɛ
tonau	t ɔ n a i̯
tonau	t ɔ n ɛ
tonnau	t ɔ n a i̯
tonnau	t ɔ n ɛ
tor	t ɔ r
torch	t ɔ r χ
torchau	t ɔ r χ a i̯
torchau	t ɔ r χ ɛ
torchi	t ɔ r χ i
torchog	t ɔ r χ ɔ ɡ
torheulo	t ɔ r h e i̯ l ɔ
torlan	t ɔ r l a n
torlannau	t ɔ r l a n a i̯
torlannau	t ɔ r l a n ɛ
torra	t ɔ r a
torrai	t ɔ r a i̯
torrai	t ɔ r ɛ
torran	t ɔ r a n
torrem	t ɔ r ɛ m
torren	t ɔ r ɛ n
torrent	t ɔ r ɛ n t
torres	t ɔ r ɛ s
torret	t ɔ r ɛ t
torri	t ɔ r i
torrid	t ɔ r ɪ d
torro	t ɔ r ɔ
torsen	t ɔ r s ɛ n
torso	t ɔ r s ɔ
torth	t ɔ r θ
tost	t ɔ s t
tra	t r aː
traddodiad	t r a ð ɔ d j a d
traddodiadol	t r a ð ɔ d j a d ɔ l
traddodiadol	t r a ð ɔ d j aː d ɔ l
tradwy	t r a d ʊ i̯
tradwy	t r aː d ʊ i̯
traed	t r a i̯ d
traed	t r aː d
traeth	t r a i̯ θ
traeth	t r aː θ
traethawd	t r e i̯ θ a u̯ d
traethodau	t r e i̯ θ oː d a i̯
traethodau	t r e i̯ θ oː d ɛ
traethodau	t r e i̯ θ ɔ d a i̯
traethodau	t r e i̯ θ ɔ d ɛ
trafferth	t r a f ɛ r θ
trafferthion	t r a f ɛ r θ j ɔ n
trafferthu	t r a f ɛ r θ i
trafferthus	t r a f ɛ r θ ɪ s
trafod	t r a v ɔ d
trafod	t r aː v ɔ d
traidd	t r a i̯ ð
trais	t r a i̯ s
trannoeth	t r a n ɔ i̯ θ
traphoethi	t r a f ɔ i̯ θ i
trawant	t r a u̯ a n t
trawsenw	t r a u̯ s eː n u
trawsenw	t r a u̯ s ɛ n u
trawstrefa	t r a u̯ s d r eː v a
trawstrefa	t r a u̯ s t r ɛ v a
tre	t r eː
trefedigaeth	t r ɛ v ɛ d ɪ ɡ a i̯ θ
trefedigaeth	t r ɛ v ɛ d ɪ ɡ ɛ θ
trefedigaethau	t r ɛ v ɛ d ɪ ɡ e i̯ θ a i̯
trefedigaethau	t r ɛ v ɛ d ɪ ɡ e i̯ θ ɛ
trefgordd	t r ɛ v ɡ ɔ r ð
trefi	t r eː v i
trefi	t r ɛ v i
trefor	t r eː v ɔ r
trefor	t r ɛ v ɔ r
trefydd	t r eː v ɪ ð
trefydd	t r ɛ v ɪ ð
trefynwy	t r ɛ v ə n ʊ i̯
treiddio	t r e i ð j ɔ
treiglad	t r e i̯ ɡ l a d
treigladau	t r e i ɡ l a d a i̯
treigladau	t r e i ɡ l a d a ɛ
treigladau	t r e i ɡ l aː d a i̯
treigladau	t r e i ɡ l aː d ɛ
treisio	t r e i̯ s j ɔ
treisio	t r e i̯ ʃ ɔ
treisiol	t r e i̯ s j ɔ l
treisiol	t r e i̯ ʃ ɔ l
treisiwr	t r e i̯ s j ʊ r
treisiwr	t r e i̯ ʃ ʊ r
trenau	t r eː n a i̯
trenau	t r eː n ɛ
trenau	t r ɛ n a i̯
trenau	t r ɛ n ɛ
trengholiad	t r ɛ ŋ h ɔ l j a d
trengholiadau	t r ɛ ŋ h ɔ l j a d a i̯
trengholiadau	t r ɛ ŋ h ɔ l j a d ɛ
trengholiadau	t r ɛ ŋ h ɔ l j aː d a i̯
trengholiadau	t r ɛ ŋ h ɔ l j aː d ɛ
trennydd	t r ɛ n ɪ ð
tri	t r iː
tri ar ddeg	t r iː a r ð eː ɡ
tri ar hugain	t r iː a r h iː ɡ a i̯ n
tri ar hugain	t r iː a r h iː ɡ ɛ n
tri ar hugain	t r iː a r h ɪ ɡ a i̯ n
tri ar hugain	t r iː a r h ɪ ɡ ɛ n
trigain	t r iː ɡ a i̯ n
trigain	t r iː ɡ ɛ n
trigain	t r ɪ ɡ a i̯ n
trigain	t r ɪ ɡ ɛ n
trigeiniau	t r ɪ ɡ e i̯ n j a i̯
trigeiniau	t r ɪ ɡ e i̯ n j ɛ
trin	t r iː n
triongl	t r iː ɔ ŋ l
trist	t r ɪ s t
tro	t r oː
troa	t r oː a
troa	t r ɔ a
troad y rhod	t r oː a d ə r̥ oː d
troan	t r oː a n
troan	t r ɔ a n
trodd	t r oː ð
troed	t r oː d
troed	t r ɔ i̯ d
troedfedd	t r ɔ d v ɛ ð
troedfedd	t r ɔ i̯ d v ɛ ð
troedfedd	t r ɔ ɨ̯ d v a ð
troednoeth	t r ɔ i̯ d n ɔ i̯ θ
troen	t r ɔ i̯ n
troer	t r ɔ i̯ r
troes	t r ɔ i̯ s
troet	t r ɔ i̯ t
trof	t r oː v
troi	t r ɔ i̯
troid	t r ɔ i̯ d
trois	t r ɔ i̯ s
troli	t r ɔ l i
trolïau	t r ɔ l i a i̯
trolïau	t r ɔ l i ɛ
trolïau	t r ɔ l iː a i̯
trolïau	t r ɔ l iː ɛ
trom	t r ɔ m
tros	t r ɔ s
troseddu	t r ɔ s eː ð i
troseddu	t r ɔ s ɛ ð i
trosi	t r ɔ s i
trown	t r o u̯ n
trowsus	t r o u̯ s ɪ s
trowsusau	t r o u̯ s ɪ s a i̯
trowsusau	t r o u̯ s ɪ s ɛ
trueni	t r eː n i
trueni	t r i eː n i
trueni	t r i ɛ n i
trueni	t r ɛ n i
trwbl	t r uː b ʊ l
trwbl	t r ʊ b l
trwbl	t r ʊ b ʊ l
trwblus	t r ʊ b l ɪ s
trwchus	t r uː χ ɪ s
trwchus	t r ʊ χ ɪ s
trwm	t r ʊ m
trwnc	t r ʊ ŋ k
trwsgl	t r ʊ s ɡ l
trwy	t r ʊ i̯
trwydded	t r ʊ i̯ ð ɛ d
trwyddedau	t r ʊ i̯ ð eː d a i̯
trwyddedau	t r ʊ i̯ ð eː d ɛ
trwyddedau	t r ʊ i̯ ð ɛ d a i̯
trwyddedau	t r ʊ i̯ ð ɛ d ɛ
