A	a
tonuerdi	t̪ o n u e r ð̞ i
topa	t̪ o̞ p a
tori	t̪ o ɾ i
tradizional	t̪ r a ð̞ i s̺ i o n a l
tradizional	t̪ r a ð̞ i s̻ i o n a l
trafiko	t̪ r a f i k o̞
tramankulu	t̪ r a m a ŋ k u l u
tramankuluk	t̪ r a m a ŋ k u l u k
tramankuluren	t̪ r a m a ŋ k u l u ɾ ẽ n
tramankulurik	t̪ r a m a ŋ k u l u ɾ i k
tramankulutzat	t̪ r a m a ŋ k u l u t͡s̻ a t̪
tranpa	t̪ r ã m p a
tren	t̪ r ẽ̞ n
trepeta	t̪ r e p e t̪ a
tresna	t̪ r e z̺ n a
tronboi	t̪ r õ m b o i̯
truke	t̪ r u k e
ttantta	c ã ɲ c a
ttipi	c i p i
turkiar	t̪ u r k i a r
turkiera	t̪ u r k i e ɾ a
turkmenera	t̪ u r k m e n e ɾ a
tutu	t̪ u t̪ u
txahal	t͡ʃ a h a l
txahal	t͡ʃ a l
txakaviera	t͡ʃ a k a β̞ i e̞ ɾ a
txakolin	t͡ʃ a k o l ĩ n
txakur	t͡ʃ a k u r
txakurkume	t͡ʃ a k u r k u m e
txalupa	t͡ʃ a l u p a
txanda	t͡ʃ ã n̪ d̪ a
txantxa	t͡ʃ ã nʲ t͡ʃ a
txantxangorri	t͡ʃ ã nʲ t͡ʃ a ŋ ɡ o r i
txapel	t͡ʃ a p e l
txapeldun	t͡ʃ a p e l̪ d̪ ũ n
txar	t͡ʃ a r
txatxar	t͡ʃ a t͡ʃ a r
txatxarkeria	t͡ʃ a t͡ʃ a r k e ɾ i a
txekiera	t͡ʃ e k i e ɾ a
txermen	t͡ʃ e r m ẽ n
txerri	t͡ʃ e r i
txerriki	t͡ʃ e r i k i
txerrikume	t͡ʃ e r i k u m e
txerto	t͡ʃ e r t̪ o
txetnik	t͡ʃ e̞ t̪ n i k
txibia	t͡ʃ i β̞ i a
txigorgailu	t͡ʃ i ɣ̞ o r ɣ̞ a i̯ l u
txigorgailu	t͡ʃ i ɣ̞ o r ɣ̞ a ʎ u
tximeleta	t͡ʃ i m e l e t̪ a
tximinia	t͡ʃ i m i n i a
tximinia	t͡ʃ i m i ɲ i a
tximino	t͡ʃ i m i n o
tximino	t͡ʃ i m i ɲ o
tximitxa	t͡ʃ i m i t͡ʃ a
txinera	t͡ʃ i n e ɾ a
txingurri	t͡ʃ ĩ ŋ ɡ u r i
txipiroi	t͡ʃ i p i ɾ o i̯
txirrin	t͡ʃ i r ĩ n
txirrindu	t͡ʃ i r ĩ n̪ d̪ u
txirrindulari	t͡ʃ i r ĩ n̪ d̪ u l a ɾ i
txirrindularitza	t͡ʃ i r ĩ n̪ d̪ u l a ɾ i t͡s̻ a
txiste	t͡ʃ i s̺ t̪ e
txistu	t͡ʃ i s̺ t̪ u
txiza	t͡ʃ i s̺ a
txiza	t͡ʃ i s̻ a
txoke	t͡ʃ o k e
txokolate	t͡ʃ o̞ k o̞ l a t̪ e̞
txori	t͡ʃ o ɾ i
txorizo	t͡ʃ o ɾ i s̺ o
txorizo	t͡ʃ o ɾ i s̻ o
txotx	t͡ʃ o t͡ʃ
txuleta	t͡ʃ u l e t̪ a
u	u
uda	u ð̞ a
udaberri	u ð̞ a β̞ e̞ r i
udaberriro	u ð̞ a β̞ e r i ɾ o
udal	u ð̞ a l
udalerri	u ð̞ a l e r i
udaletxe	u ð̞ a l e t͡ʃ e
udaltzain	u ð̞ a l t͡s̻ ã ĩ̯ n
udaltzainburu	u ð̞ a l t͡s̻ ã ĩ̯ m b u ɾ u
udaltzaingo	u ð̞ a l t͡s̻ a i̯ ŋ ɡ o
udare	u ð̞ a ɾ e
udaro	u ð̞ a ɾ o
udazken	u ð̞ a s̺ k ẽ n
udazken	u ð̞ a s̻ k ẽ n
udazkenero	u ð̞ a s̺ k e n e ɾ o
udazkenero	u ð̞ a s̻ k e n e ɾ o
ugaldu	u ɣ̞ a l̪ d̪ u
ugatz	u ɣ̞ a t͡s̻
ugaztun	u ɣ̞ a s̻ t̪ ũ n
uhandre	u h ã n̪ d̪ r e
uhandre	u ã n̪ d̪ r e
uharte	u a r t̪ e
uharte	u h a r t̪ e
uhartedi	u a r t̪ e ð̞ i
uhartedi	u h a r t̪ e ð̞ i
uhartegi	u a r t̪ e ɣ̞ i
uhartegi	u h a r t̪ e ɣ̞ i
ukabil	u k a β̞ i l
ukabilkada	u k a β̞ i l k a ð̞ a
ukabilkatu	u k a β̞ i l k a t̪ u
ukan	u k ã n
ukitu	u k i t̪ u
ukondo	u k õ̞ n̪ d̪ o̞
ukondu	u k õ̞ n̪ d̪ u
ukrainera	u k r a i̯ n e ɾ a
ulertu	u l e r t̪ u
ultzera	u l t͡s̻ e ɾ a
ume	u m e̞
umedun	u m e̞ ð̞ ũ n
unibertsitate	u n i β̞ e r t͡s̺ i t̪ a t̪ e
unibertsitate	u n i β̞ e r t͡s̻ i t̪ a t̪ e
untxi	ũ nʲ t͡ʃ i
untxitegi	ũ nʲ t͡ʃ i t̪ e ɣ̞ i
ur	u r
urdandegi	u r ð̞ ã n̪ d̪ e ɣ̞ i
urde	u r ð̞ e
urdin	u r ð̞ ĩ n
urrats	u r a t͡s̺
urrats	u r a t͡s̻
urre	u r e̞
urri	u r i
urrieta	u r i e̞ t̪ a
urril	u r i l
urtaro	u r t̪ a ɾ o̞
urtarril	u r t̪ a r i l
urte	u r t̪ e
urtegi	u r t̪ e ɣ̞ i
urtu	u r t̪ u
urtxintxa	u r t͡ʃ ĩ nʲ t͡ʃ a
urzo	u r s̻ o̞
usategi	u s̺ a t̪ e ɣ̞ i
uso	u s̺ o
ustel	u s̺ t̪ e l
usteldu	u s̺ t̪ e̞ l̪ d̪ u
usteldura	u s̺ t̪ e l̪ d̪ u ɾ a
utz	u t͡s̻
utzak	u t͡s̻ a k
utzan	u t͡s̻ ã n
utzazkidak	u t͡s̻ a s̺ k i ð̞ a k
utzazkidak	u t͡s̻ a s̻ k i ð̞ a k
utzazkidan	u t͡s̻ a s̺ k i ð̞ ã n
utzazkidan	u t͡s̻ a s̻ k i ð̞ ã n
utzazkidazu	u t͡s̻ a s̺ k i ð̞ a s̺ u
utzazkidazu	u t͡s̻ a s̻ k i ð̞ a s̻ u
utzazkidazue	u t͡s̻ a s̺ k i ð̞ a s̺ u e
utzazkidazue	u t͡s̻ a s̻ k i ð̞ a s̻ u e
utzazkiek	u t͡s̻ a s̺ k i e k
utzazkiek	u t͡s̻ a s̻ k i e k
utzazkien	u t͡s̻ a s̺ k i ẽ n
utzazkien	u t͡s̻ a s̻ k i ẽ n
utzazkiezu	u t͡s̻ a s̺ k i e s̺ u
utzazkiezu	u t͡s̻ a s̻ k i e s̻ u
utzazkiezue	u t͡s̻ a s̺ k i e s̺ u e
utzazkiezue	u t͡s̻ a s̻ k i e s̻ u e
utzazkiguk	u t͡s̻ a s̺ k i ɣ̞ u k
utzazkiguk	u t͡s̻ a s̻ k i ɣ̞ u k
utzazkigun	u t͡s̻ a s̺ k i ɣ̞ ũ n
utzazkigun	u t͡s̻ a s̻ k i ɣ̞ ũ n
utzazkiguzu	u t͡s̻ a s̺ k i ɣ̞ u s̺ u
utzazkiguzu	u t͡s̻ a s̻ k i ɣ̞ u s̻ u
utzazkiguzue	u t͡s̻ a s̺ k i ɣ̞ u s̺ u e
utzazkiguzue	u t͡s̻ a s̻ k i ɣ̞ u s̻ u e
utzazkiok	u t͡s̻ a s̺ k i o k
utzazkiok	u t͡s̻ a s̻ k i o k
utzazkion	u t͡s̻ a s̺ k i õ n
utzazkion	u t͡s̻ a s̻ k i õ n
utzazkiozu	u t͡s̻ a s̺ k i o s̺ u
utzazkiozu	u t͡s̻ a s̻ k i o s̻ u
utzazkiozue	u t͡s̻ a s̺ k i o s̺ u e
utzazkiozue	u t͡s̻ a s̻ k i o s̻ u e
utzazu	u t͡s̻ a s̺ u
utzazu	u t͡s̻ a s̻ u
utzazue	u t͡s̻ a s̺ u e
utzazue	u t͡s̻ a s̻ u e
utzi	u t͡s̻ i
utziek	u t͡s̻ i e k
utzien	u t͡s̻ i ẽ n
utziezu	u t͡s̻ i e s̺ u
utziezu	u t͡s̻ i e s̻ u
utziezue	u t͡s̻ i e s̺ u e
utziezue	u t͡s̻ i e s̻ u e
utziok	u t͡s̻ i o k
utzion	u t͡s̻ i õ n
utziozu	u t͡s̻ i o s̺ u
utziozu	u t͡s̻ i o s̻ u
utziozue	u t͡s̻ i o s̺ u e
utziozue	u t͡s̻ i o s̻ u e
uve	u β̞ e̞
uzbekera	u z̻ β̞ e̞ k e̞ ɾ a
uzkuk	u s̺ k u k
uzkuk	u s̻ k u k
uzkun	u s̺ k ũ n
uzkun	u s̻ k ũ n
uzkuzu	u s̺ k u s̺ u
uzkuzu	u s̻ k u s̻ u
uzkuzue	u s̺ k u s̺ u e
uzkuzue	u s̻ k u s̻ u e
uzta	u s̻ t̪ a
uztail	u s̻ t̪ a i̯ l
uztak	u s̺ t̪ a k
uztak	u s̻ t̪ a k
uztan	u s̺ t̪ ã n
uztan	u s̻ t̪ ã n
uztazu	u s̺ t̪ a s̺ u
uztazu	u s̻ t̪ a s̻ u
uztazue	u s̺ t̪ a s̺ u e
uztazue	u s̻ t̪ a s̻ u e
v	u β̞ e̞
vietnamdar	b i e t̪ n ã m d̪ a r
vietnamera	b i e t̪ n a m e ɾ a
vietnamera	b j e t̪ n a m e ɾ a
w	u β̞ e̞ β̞ i k o̞ i̯ t͡s̻
wagnertar	b a ɣ̞ n e r t̪ a r
x	i ʃ a
xaboi	ʃ a β̞ o̞ i̯
xake	ʃ a k e
xakelari	ʃ a k e l a ɾ i
xanpu	ʃ ã m p u
xurgagailu	ʃ u r ɣ̞ a ɣ̞ a i̯ l u
xurgagailu	ʃ u r ɣ̞ a ɣ̞ a ʎ u
y	i ɣ̞ r e̞ k o̞
yarda	d͡ʒ a r ð̞ a
yarda	j a r ð̞ a
yarda	ɟ a r ð̞ a
z	s̻ e̞ t̪ a
zabal	s̻ a β̞ a l
zabaldu	s̻ a β̞ a l̪ d̪ u
zabiltza	s̺ a β̞ i l t͡s̻ a
zabiltza	s̻ a β̞ i l t͡s̻ a
zabiltzan	s̺ a β̞ i l t͡s̻ ã n
zabiltzan	s̻ a β̞ i l t͡s̻ ã n
zabiltzate	s̺ a β̞ i l t͡s̻ a t̪ e
zabiltzate	s̻ a β̞ i l t͡s̻ a t̪ e
zabiltzaten	s̺ a β̞ i l t͡s̻ a t̪ ẽ n
zabiltzaten	s̻ a β̞ i l t͡s̻ a t̪ ẽ n
zabilzke	s̺ a β̞ i l s̺ k e
zabilzke	s̻ a β̞ i l s̻ k e
zabilzkete	s̺ a β̞ i l s̺ k e t̪ e
zabilzkete	s̻ a β̞ i l s̻ k e t̪ e
zabor	s̺ a β̞ o r
zabor	s̻ a β̞ o r
zabortegi	s̺ a β̞ o r t̪ e ɣ̞ i
zabortegi	s̻ a β̞ o r t̪ e ɣ̞ i
zahar	s̺ a r
zahar	s̻ a h a r
zahar	s̻ a r
zahi	s̻ a i̯
zahi	s̻ a ɦ i
zain	s̺ ã ĩ̯ n
zain	s̻ ã ĩ̯ n
zaindu	s̺ ã ĩ̯ n̪ d̪ u
zaindu	s̻ ã ĩ̯ n̪ d̪ u
zaingorri	s̻ ã ĩ̯ ŋ ɡ o̞ r i
zaintxuri	s̻ ã ĩ̯ nʲ t͡ʃ u ɾ i
zaintzuri	s̻ ã ĩ̯ n t͡s̻ u ɾ i
zainurdin	s̻ a i̯ n u r ð̞ ĩ n
zainurdin	s̻ a ɲ u r ð̞ ĩ n
zainzuri	s̻ ã ĩ̯ n s̻ u ɾ i
zaitez	s̺ a i̯ t̪ e s̺
zaitez	s̻ a i̯ t̪ e s̻
zaitezela	s̺ a i̯ t̪ e s̺ e l a
zaitezela	s̻ a i̯ t̪ e s̻ e l a
zaitezen	s̺ a i̯ t̪ e s̺ ẽ n
zaitezen	s̻ a i̯ t̪ e s̻ ẽ n
zaitezke	s̺ a i̯ t̪ e s̺ k e
zaitezke	s̻ a i̯ t̪ e s̻ k e
zaitezkete	s̺ a i̯ t̪ e s̺ k e t̪ e
zaitezkete	s̻ a i̯ t̪ e s̻ k e t̪ e
zaitezte	s̺ a i̯ t̪ e s̺ t̪ e
zaitezte	s̻ a i̯ t̪ e s̻ t̪ e
zaiteztela	s̺ a i̯ t̪ e s̺ t̪ e l a
zaiteztela	s̻ a i̯ t̪ e s̻ t̪ e l a
zaitezten	s̺ a i̯ t̪ e s̺ t̪ ẽ n
zaitezten	s̻ a i̯ t̪ e s̻ t̪ ẽ n
zaitu	s̻ a i̯ t̪ u
zaitugu	s̻ a i̯ t̪ u ɣ̞ u
zaitut	s̻ a i̯ t̪ u t̪
zaituzke	s̺ a i̯ t̪ u s̺ k e
zaituzke	s̻ a i̯ t̪ u s̻ k e
zaituzkegu	s̺ a i̯ t̪ u s̺ k e ɣ̞ u
zaituzkegu	s̻ a i̯ t̪ u s̻ k e ɣ̞ u
zaituzket	s̺ a i̯ t̪ u s̺ k e t̪
zaituzket	s̻ a i̯ t̪ u s̻ k e t̪
zaituzkete	s̺ a i̯ t̪ u s̺ k e t̪ e
zaituzkete	s̻ a i̯ t̪ u s̻ k e t̪ e
zaituzketegu	s̺ a i̯ t̪ u s̺ k e t̪ e ɣ̞ u
zaituzketegu	s̻ a i̯ t̪ u s̻ k e t̪ e ɣ̞ u
zaituzketet	s̺ a i̯ t̪ u s̺ k e t̪ e t̪
zaituzketet	s̻ a i̯ t̪ u s̻ k e t̪ e t̪
zaituzketete	s̺ a i̯ t̪ u s̺ k e t̪ e t̪ e
zaituzketete	s̻ a i̯ t̪ u s̻ k e t̪ e t̪ e
zaituzte	s̻ a i̯ t̪ u s̻ t̪ e̞
zaituztegu	s̻ a i̯ t̪ u s̻ t̪ e̞ ɣ̞ u
zaituztet	s̻ a i̯ t̪ u s̻ t̪ e̞ t̪
zaituztete	s̺ a i̯ t̪ u s̺ t̪ e t̪ e
zaituztete	s̻ a i̯ t̪ u s̻ t̪ e t̪ e
zaitzadala	s̺ a i̯ t͡s̻ a ð̞ a l a
zaitzadala	s̻ a i̯ t͡s̻ a ð̞ a l a
zaitzadan	s̺ a i̯ t͡s̻ a ð̞ ã n
zaitzadan	s̻ a i̯ t͡s̻ a ð̞ ã n
zaitzagula	s̺ a i̯ t͡s̻ a ɣ̞ u l a
zaitzagula	s̻ a i̯ t͡s̻ a ɣ̞ u l a
zaitzagun	s̺ a i̯ t͡s̻ a ɣ̞ ũ n
zaitzagun	s̻ a i̯ t͡s̻ a ɣ̞ ũ n
zaitzake	s̺ a i̯ t͡s̻ a k e
zaitzake	s̻ a i̯ t͡s̻ a k e
zaitzakegu	s̺ a i̯ t͡s̻ a k e ɣ̞ u
zaitzakegu	s̻ a i̯ t͡s̻ a k e ɣ̞ u
zaitzaket	s̺ a i̯ t͡s̻ a k e t̪
zaitzaket	s̻ a i̯ t͡s̻ a k e t̪
zaitzakete	s̺ a i̯ t͡s̻ a k e t̪ e
zaitzakete	s̻ a i̯ t͡s̻ a k e t̪ e
zaitzaketegu	s̺ a i̯ t͡s̻ a k e t̪ e ɣ̞ u
zaitzaketegu	s̻ a i̯ t͡s̻ a k e t̪ e ɣ̞ u
zaitzaketet	s̺ a i̯ t͡s̻ a k e t̪ e t̪
zaitzaketet	s̻ a i̯ t͡s̻ a k e t̪ e t̪
zaitzaketete	s̺ a i̯ t͡s̻ a k e t̪ e t̪ e
zaitzaketete	s̻ a i̯ t͡s̻ a k e t̪ e t̪ e
zaitzala	s̺ a i̯ t͡s̻ a l a
zaitzala	s̻ a i̯ t͡s̻ a l a
zaitzan	s̺ a i̯ t͡s̻ ã n
zaitzan	s̻ a i̯ t͡s̻ ã n
zaitzatedala	s̺ a i̯ t͡s̻ a t̪ e ð̞ a l a
zaitzatedala	s̻ a i̯ t͡s̻ a t̪ e ð̞ a l a
zaitzatedan	s̺ a i̯ t͡s̻ a t̪ e ð̞ ã n
zaitzatedan	s̻ a i̯ t͡s̻ a t̪ e ð̞ ã n
zaitzategula	s̺ a i̯ t͡s̻ a t̪ e ɣ̞ u l a
zaitzategula	s̻ a i̯ t͡s̻ a t̪ e ɣ̞ u l a
zaitzategun	s̺ a i̯ t͡s̻ a t̪ e ɣ̞ ũ n
zaitzategun	s̻ a i̯ t͡s̻ a t̪ e ɣ̞ ũ n
zaitzatela	s̺ a i̯ t͡s̻ a t̪ e l a
zaitzatela	s̻ a i̯ t͡s̻ a t̪ e l a
zaitzaten	s̺ a i̯ t͡s̻ a t̪ ẽ n
zaitzaten	s̻ a i̯ t͡s̻ a t̪ ẽ n
zaitzatetela	s̺ a i̯ t͡s̻ a t̪ e t̪ e l a
zaitzatetela	s̻ a i̯ t͡s̻ a t̪ e t̪ e l a
zaitzateten	s̺ a i̯ t͡s̻ a t̪ e t̪ ẽ n
zaitzateten	s̻ a i̯ t͡s̻ a t̪ e t̪ ẽ n
zakatz	s̺ a k a t͡s̻
zakatz	s̻ a k a t͡s̻
zakil	s̺ a k i l
zakil	s̻ a k i l
zakilkada	s̺ a k i l k a ð̞ a
zakilkada	s̻ a k i l k a ð̞ a
zakur	s̺ a k u r
zakur	s̻ a k u r
zalantza	s̺ a l ã n t͡s̻ a
zalantza	s̻ a l ã n t͡s̻ a
zalaparta	s̻ a l a p a r t̪ a
zaldi	s̻ a l̪ d̪ i
zaldun	s̺ a l̪ d̪ ũ n
zaldun	s̻ a l̪ d̪ ũ n
zaltu	s̺ a l̪ t̪ u
zaltu	s̻ a l̪ t̪ u
zama	s̺ a m a
zama	s̻ a m a
zamari	s̻ a m a ɾ i
zapaburu	s̻ a p a β̞ u ɾ u
zapaldu	s̻ a p a l̪ d̪ u
zapalkeria	s̻ a p a l k e̞ ɾ i a
zapalketa	s̻ a p a l k e̞ t̪ a
zapalkuntza	s̻ a p a l k ũ n t͡s̻ a
zapata	s̻ a p a t̪ a
zapatu	s̺ a p a t̪ u
zapatu	s̻ a p a t̪ u
zara	s̺ a ɾ a
zara	s̻ a ɾ a
zarateke	s̺ a ɾ a t̪ e k e
zarateke	s̻ a ɾ a t̪ e k e
zaratekete	s̺ a ɾ a t̪ e k e t̪ e
zaratekete	s̻ a ɾ a t̪ e k e t̪ e
zarete	s̺ a ɾ e t̪ e
zarete	s̻ a ɾ e t̪ e
zaroatzan	s̻ a ɾ o̞ a t͡s̻ ã n
zatekeen	s̺ a t̪ e k e ẽ n
zatekeen	s̻ a t̪ e k e ẽ n
zatoz	s̺ a t̪ o s̺
zatoz	s̻ a t̪ o s̻
zatozen	s̺ a t̪ o s̺ ẽ n
zatozen	s̻ a t̪ o s̻ ẽ n
zatozke	s̺ a t̪ o s̺ k e
zatozke	s̻ a t̪ o s̻ k e
zatozkete	s̺ a t̪ o s̺ k e t̪ e
zatozkete	s̻ a t̪ o s̻ k e t̪ e
zatozte	s̺ a t̪ o s̺ t̪ e
zatozte	s̻ a t̪ o s̻ t̪ e
zatozten	s̺ a t̪ o s̺ t̪ ẽ n
zatozten	s̻ a t̪ o s̻ t̪ ẽ n
zatxezkidate	s̺ a t͡ʃ e s̺ k i ð̞ a t̪ e
zatxezkidate	s̻ a t͡ʃ e s̻ k i ð̞ a t̪ e
zatxezkie	s̺ a t͡ʃ e s̺ k i e
zatxezkie	s̻ a t͡ʃ e s̻ k i e
zatxezkiete	s̺ a t͡ʃ e s̺ k i e t̪ e
zatxezkiete	s̻ a t͡ʃ e s̻ k i e t̪ e
zatxezkigu	s̺ a t͡ʃ e s̺ k i ɣ̞ u
zatxezkigu	s̻ a t͡ʃ e s̻ k i ɣ̞ u
zatxezkigute	s̺ a t͡ʃ e s̺ k i ɣ̞ u t̪ e
zatxezkigute	s̻ a t͡ʃ e s̻ k i ɣ̞ u t̪ e
zatxezkio	s̺ a t͡ʃ e s̺ k i o
zatxezkio	s̻ a t͡ʃ e s̻ k i o
zatxezkiote	s̺ a t͡ʃ e s̺ k i o t̪ e
zatxezkiote	s̻ a t͡ʃ e s̻ k i o t̪ e
zatxezkit	s̺ a t͡ʃ e s̺ k i t̪
zatxezkit	s̻ a t͡ʃ e s̻ k i t̪
zaude	s̺ a u̯ ð̞ e
zaude	s̻ a u̯ ð̞ e
zaudeke	s̺ a u̯ ð̞ e k e
zaudeke	s̻ a u̯ ð̞ e k e
zaudekete	s̺ a u̯ ð̞ e k e t̪ e
zaudekete	s̻ a u̯ ð̞ e k e t̪ e
zauden	s̺ a u̯ ð̞ ẽ n
zauden	s̻ a u̯ ð̞ ẽ n
zaudete	s̺ a u̯ ð̞ e t̪ e
zaudete	s̻ a u̯ ð̞ e t̪ e
zaudeten	s̺ a u̯ ð̞ e t̪ ẽ n
zaudeten	s̻ a u̯ ð̞ e t̪ ẽ n
zauri	s̻ a u̯ ɾ i
zautza	s̺ a u̯ t͡s̻ a
zautza	s̻ a u̯ t͡s̻ a
zautzate	s̺ a u̯ t͡s̻ a t̪ e
zautzate	s̻ a u̯ t͡s̻ a t̪ e
zauzka	s̺ a u̯ s̺ k a
zauzka	s̻ a u̯ s̻ k a
zauzkagu	s̺ a u̯ s̺ k a ɣ̞ u
zauzkagu	s̻ a u̯ s̻ k a ɣ̞ u
zauzkat	s̺ a u̯ s̺ k a t̪
zauzkat	s̻ a u̯ s̻ k a t̪
zauzkate	s̺ a u̯ s̺ k a t̪ e
zauzkate	s̻ a u̯ s̻ k a t̪ e
zauzkategu	s̺ a u̯ s̺ k a t̪ e ɣ̞ u
zauzkategu	s̻ a u̯ s̻ k a t̪ e ɣ̞ u
zauzkatet	s̺ a u̯ s̺ k a t̪ e t̪
zauzkatet	s̻ a u̯ s̻ k a t̪ e t̪
zauzkatete	s̺ a u̯ s̺ k a t̪ e t̪ e
zauzkatete	s̻ a u̯ s̻ k a t̪ e t̪ e
zazaguzki	s̻ a s̻ a ɣ̞ u s̻ k i
zazaguzkigu	s̻ a s̻ a ɣ̞ u s̻ k i ɣ̞ u
zazaguzkit	s̻ a s̻ a ɣ̞ u s̻ k i t̪
zazaguzkite	s̻ a s̻ a ɣ̞ u s̻ k i t̪ e̞
zazaguzte	s̻ a s̻ a ɣ̞ u s̻ t̪ e̞
zazaguztegu	s̻ a s̻ a ɣ̞ u s̻ t̪ e̞ ɣ̞ u
zazaguztet	s̻ a s̻ a ɣ̞ u s̻ t̪ e̞ t̪
zazaguztete	s̻ a s̻ a ɣ̞ u s̻ t̪ e̞ t̪ e̞
zazpi	s̻ a s̻ p i
zazpigarren	s̺ a s̺ p i ɣ̞ a r ẽ n
zazpigarren	s̻ a s̻ p i ɣ̞ a r ẽ n
zazpikoitz	s̻ a s̻ p i k o̞ i̯ t͡s̻
zazpiren	s̻ a s̻ p i ɾ ẽ̞ n
ze	s̺ e
ze	s̻ e
zebilen	s̺ e β̞ i ʎ ẽ n
zebilen	s̻ e β̞ i l ẽ n
zebilen	s̻ e β̞ i ʎ ẽ n
zebilkeen	s̺ e β̞ i l k e ẽ n
zebilkeen	s̻ e β̞ i l k e ẽ n
zebiltzan	s̺ e β̞ i l t͡s̻ ã n
zebiltzan	s̻ e β̞ i l t͡s̻ ã n
zebilzkeen	s̺ e β̞ i l s̺ k e ẽ n
zebilzkeen	s̻ e β̞ i l s̻ k e ẽ n
zebra	s̺ e β̞ r a
zebra	s̻ e β̞ r a
zedila	s̺ e ð̞ i ʎ a
zedila	s̻ e ð̞ i l a
zedila	s̻ e ð̞ i ʎ a
zedin	s̺ e ð̞ ĩ n
zedin	s̻ e ð̞ ĩ n
zegien	s̺ e ɣ̞ i ẽ n
zegien	s̻ e ɣ̞ i ẽ n
zegiten	s̺ e ɣ̞ i t̪ ẽ n
zegiten	s̻ e ɣ̞ i t̪ ẽ n
zegitzan	s̺ e ɣ̞ i t͡s̻ ã n
zegitzan	s̻ e ɣ̞ i t͡s̻ ã n
zegitzaten	s̺ e ɣ̞ i t͡s̻ a t̪ ẽ n
zegitzaten	s̻ e ɣ̞ i t͡s̻ a t̪ ẽ n
zegoen	s̺ e ɣ̞ o ẽ n
zegoen	s̻ e ɣ̞ o ẽ n
zegokeen	s̺ e ɣ̞ o k e ẽ n
zegokeen	s̻ e ɣ̞ o k e ẽ n
zehatz	s̺ e a t͡s̻
zehatz	s̻ e a t͡s̻
zehatz	s̻ e h a t͡s̻
zehaztasun	s̺ e a s̺ t̪ a s̺ ũ n
zehaztasun	s̻ e a s̻ t̪ a s̺ ũ n
zehaztasun	s̻ e h a s̻ t̪ a s̺ ũ n
zein	s̺ ẽ ĩ̯ n
zein	s̻ ẽ ĩ̯ n
zekien	s̻ e̞ k i ẽ̞ n
zekion	s̻ e̞ k i õ̞ n
zekiten	s̻ e̞ k i t̪ ẽ̞ n
zekizkien	s̻ e̞ k i s̻ k i ẽ̞ n
zekizkion	s̻ e̞ k i s̻ k i õ̞ n
zekizkiten	s̻ e̞ k i s̻ k i t̪ ẽ̞ n
zekusan	s̻ e̞ k u s̺ ã n
zekusaten	s̻ e̞ k u s̺ a t̪ ẽ̞ n
zekuskien	s̻ e̞ k u s̺ k i ẽ̞ n
zekuskiten	s̻ e̞ k u s̺ k i t̪ ẽ̞ n
zemendi	s̺ e m ẽ n̪ d̪ i
zemendi	s̻ e m ẽ n̪ d̪ i
zen	s̺ ẽ n
zen	s̻ ẽ n
zenbaki	s̺ ẽ m b a k i
zenbaki	s̻ ẽ m b a k i
zenbiltzan	s̺ ẽ m b i l t͡s̻ ã n
zenbiltzan	s̻ ẽ m b i l t͡s̻ ã n
zenbiltzaten	s̺ ẽ m b i l t͡s̻ a t̪ ẽ n
zenbiltzaten	s̻ ẽ m b i l t͡s̻ a t̪ ẽ n
zenbilzke	s̺ ẽ m b i l s̺ k e
zenbilzke	s̻ ẽ m b i l s̻ k e
zenbilzkeen	s̺ ẽ m b i l s̺ k e ẽ n
zenbilzkeen	s̻ ẽ m b i l s̻ k e ẽ n
zenbilzkete	s̺ ẽ m b i l s̺ k e t̪ e
zenbilzkete	s̻ ẽ m b i l s̻ k e t̪ e
zenbilzketen	s̺ ẽ m b i l s̺ k e t̪ ẽ n
zenbilzketen	s̻ ẽ m b i l s̻ k e t̪ ẽ n
zenegien	s̺ e n e ɣ̞ i ẽ n
zenegien	s̻ e n e ɣ̞ i ẽ n
zenegike	s̺ e n e ɣ̞ i k e
zenegike	s̻ e n e ɣ̞ i k e
zenegikete	s̺ e n e ɣ̞ i k e t̪ e
zenegikete	s̻ e n e ɣ̞ i k e t̪ e
zenegiten	s̺ e n e ɣ̞ i t̪ ẽ n
zenegiten	s̻ e n e ɣ̞ i t̪ ẽ n
zenegitzake	s̺ e n e ɣ̞ i t͡s̻ a k e
zenegitzake	s̻ e n e ɣ̞ i t͡s̻ a k e
zenegitzakete	s̺ e n e ɣ̞ i t͡s̻ a k e t̪ e
zenegitzakete	s̻ e n e ɣ̞ i t͡s̻ a k e t̪ e
zenegitzan	s̺ e n e ɣ̞ i t͡s̻ ã n
zenegitzan	s̻ e n e ɣ̞ i t͡s̻ ã n
zenegitzaten	s̺ e n e ɣ̞ i t͡s̻ a t̪ ẽ n
zenegitzaten	s̻ e n e ɣ̞ i t͡s̻ a t̪ ẽ n
zenekien	s̻ e̞ n e̞ k i ẽ̞ n
zenekike	s̻ e̞ n e̞ k i k e̞
zenekikete	s̻ e̞ n e̞ k i k e̞ t̪ e̞
zenekiten	s̻ e̞ n e̞ k i t̪ ẽ̞ n
zenekizke	s̻ e̞ n e̞ k i s̻ k e̞
zenekizkete	s̻ e̞ n e̞ k i s̻ k e̞ t̪ e̞
zenekizkien	s̻ e̞ n e̞ k i s̻ k i ẽ̞ n
zenekizkiten	s̻ e̞ n e̞ k i s̻ k i t̪ ẽ̞ n
