अ	ə
रोकियो	ɾ oː k ɪ j oː
रोकी	ɾ oː k iː
रोकीं	ɾ oː k ĩː
रोकूँ	ɾ oː k ũː
रोकूँगा	ɾ oː k uː ŋ ɡ ɑː
रोकूँगी	ɾ oː k uː ŋ ɡ iː
रोके	ɾ oː k eː
रोकें	ɾ oː k ẽː
रोकेंगी	ɾ oː k eː ŋ ɡ iː
रोकेंगे	ɾ oː k eː ŋ ɡ eː
रोकेगा	ɾ oː k eː ɡ ɑː
रोकेगी	ɾ oː k eː ɡ iː
रोको	ɾ oː k oː
रोकोगी	ɾ oː k oː ɡ iː
रोकोगे	ɾ oː k oː ɡ eː
रोग	ɾ oː ɡ
रोगिणी	ɾ oː ɡ ɪ ɳ iː
रोगी	ɾ oː ɡ iː
रोगो	ɾ oː ɡ oː
रोगों	ɾ oː ɡ õː
रोचक	ɾ oː t͡ʃ ə k
रोज	ɾ oː d͡ʒ
रोज	ɾ oː z
रोज़	ɾ oː d͡ʒ
रोज़	ɾ oː z
रोज़गार	ɾ oː d͡ʒ ɡ ɑː ɾ
रोज़गार	ɾ oː z ɡ ɑː ɾ
रोज़गारो	ɾ oː d͡ʒ ɡ ɑː ɾ oː
रोज़गारो	ɾ oː z ɡ ɑː ɾ oː
रोज़गारों	ɾ oː d͡ʒ ɡ ɑː ɾ õː
रोज़गारों	ɾ oː z ɡ ɑː ɾ õː
रोज़नामचा	ɾ oː d͡ʒ n ɑː m t͡ʃ ɑː
रोज़नामचा	ɾ oː z n ɑː m t͡ʃ ɑː
रोज़नामा	ɾ oː d͡ʒ n ɑː m ɑː
रोज़नामा	ɾ oː z n ɑː m ɑː
रोज़मर्रा	ɾ oː d͡ʒ m ə ɾ ɾ ɑː
रोज़मर्रा	ɾ oː z m ə ɾ ɾ ɑː
रोज़ा	ɾ oː d͡ʒ ɑː
रोज़ा	ɾ oː z ɑː
रोज़ाना	ɾ oː d͡ʒ ɑː n ɑː
रोज़ाना	ɾ oː z ɑː n ɑː
रोज़ी	ɾ oː d͡ʒ iː
रोज़ी	ɾ oː z iː
रोटियाँ	ɾ oː ʈ ɪ j ɑ̃ː
रोटियो	ɾ oː ʈ ɪ j oː
रोटियों	ɾ oː ʈ ɪ j õː
रोटी	ɾ oː ʈ iː
रोड	ɾ oː ɖ
रोड़ा	ɾ oː ɽ ɑː
रोध	ɾ oː d̪ʱ
रोना	ɾ oː n ɑː
रोपना	ɾ oː p n ɑː
रोपाई	ɾ oː p ɑː iː
रोबोट	ɾ oː b ɔ ʈ
रोम	ɾ oː m
रोमांच	ɾ oː m ɑː n t͡ʃ
रोमांचक	ɾ oː m ɑː n t͡ʃ ə k
रोमानिया	ɾ oː m ɑː n ɪ j ɑː
रोलना	ɾ oː l n ɑː
रोशन	ɾ oː ʃ ə n
रोशनी	ɾ oː ʃ n iː
रोहण	ɾ oː ɦ ə ɳ
रोहतक	ɾ oː ɦ t̪ ə k
रोहन	ɾ oː ɦ ə n
रोहिंग्या	ɾ oː ɦ ɪ ŋ ɡ j ɑː
रौंदना	ɾ ɔː n d̪ n ɑː
रौज़न	ɾ ɔː d͡ʒ ə n
रौज़न	ɾ ɔː z ə n
रौनक़	ɾ ɔː n ə k
रौनक़	ɾ ɔː n ə q
रौशन	ɾ ɔː ʃ ə n
रौशनी	ɾ ɔː ʃ n iː
ऱ	r ə
ल	l ə
लँगड़ाना	l ə ŋ ɡ ɽ ɑː n ɑː
लंकिलाट	l ə ŋ k ɪ l ɑː ʈ
लंगड़ा	l ə ŋ ɡ ɽ ɑː
लंगराई	l ə ŋ ɡ ɾ ɑː iː
लंगूर	l ə ŋ ɡ uː ɾ
लंगोटी	l ə ŋ ɡ oː ʈ iː
लंड	l ə ɳ ɖ
लंदन	l ə n d̪ ə n
लंपट	l ə m p ə ʈ
लंबाई	l ə m b ɑː iː
लंबू	l ə m b uː
लंभ	l ə m bʱ
लंभा	l ə m bʱ ɑː
लकड़बग्घा	l ə k ə ɽ b ə ɡ ɡʱ ɑː
लकड़ी	l ə k ɽ iː
लकीर	l ə k iː ɾ
लक्षण	l ə k ʂ ə ɳ
लक्षणो	l ə k ʂ ə ɳ oː
लक्षणों	l ə k ʂ ə ɳ õː
लक्ष्मी	l ə k ʂ m iː
लक्ष्य	l ə k ʂ jᵊ
लखन	l ə kʰ ə n
लखनऊ	l ə kʰ n ə uː
लग	l ə ɡ
लगकर	l ə ɡ k ə ɾ
लगके	l ə ɡ k eː
लगता	l ə ɡ t̪ ɑː
लगती	l ə ɡ t̪ iː
लगतीं	l ə ɡ t̪ ĩː
लगते	l ə ɡ t̪ eː
लगन	l ə ɡ ə n
लगना	l ə ɡ n ɑː
लगनी	l ə ɡ n iː
लगनीं	l ə ɡ n ĩː
लगने	l ə ɡ n eː
लगनेवाला	l ə ɡ n eː ʋ ɑː l ɑː
लगनेवाली	l ə ɡ n eː ʋ ɑː l iː
लगनेवालीं	l ə ɡ n eː ʋ ɑː l ĩː
लगनेवाले	l ə ɡ n eː ʋ ɑː l eː
लगभग	l ə ɡ bʱ ə ɡ
लगवा	l ə ɡ ʋ ɑː
लगवाइये	l ə ɡ ʋ ɑː ɪ j eː
लगवाइयेगा	l ə ɡ ʋ ɑː ɪ j eː ɡ ɑː
लगवाइयो	l ə ɡ ʋ ɑː ɪ j oː
लगवाऊँ	l ə ɡ ʋ ɑː ũː
लगवाऊँगा	l ə ɡ ʋ ɑː uː ŋ ɡ ɑː
लगवाऊँगी	l ə ɡ ʋ ɑː uː ŋ ɡ iː
लगवाओ	l ə ɡ ʋ ɑː oː
लगवाओगी	l ə ɡ ʋ ɑː oː ɡ iː
लगवाओगे	l ə ɡ ʋ ɑː oː ɡ eː
लगवाकर	l ə ɡ ʋ ɑː k ə ɾ
लगवाके	l ə ɡ ʋ ɑː k eː
लगवाता	l ə ɡ ʋ ɑː t̪ ɑː
लगवाती	l ə ɡ ʋ ɑː t̪ iː
लगवातीं	l ə ɡ ʋ ɑː t̪ ĩː
लगवाते	l ə ɡ ʋ ɑː t̪ eː
लगवाना	l ə ɡ ʋ ɑː n ɑː
लगवानी	l ə ɡ ʋ ɑː n iː
लगवानीं	l ə ɡ ʋ ɑː n ĩː
लगवाने	l ə ɡ ʋ ɑː n eː
लगवानेवाला	l ə ɡ ʋ ɑː n eː ʋ ɑː l ɑː
लगवानेवाली	l ə ɡ ʋ ɑː n eː ʋ ɑː l iː
लगवानेवालीं	l ə ɡ ʋ ɑː n eː ʋ ɑː l ĩː
लगवानेवाले	l ə ɡ ʋ ɑː n eː ʋ ɑː l eː
लगवाया	l ə ɡ ʋ ɑː j ɑː
लगवायी	l ə ɡ ʋ ɑː j iː
लगवायीं	l ə ɡ ʋ ɑː j ĩː
लगवाये	l ə ɡ ʋ ɑː j eː
लगवायें	l ə ɡ ʋ ɑː j ẽː
लगवायेंगी	l ə ɡ ʋ ɑː j eː ŋ ɡ iː
लगवायेंगे	l ə ɡ ʋ ɑː j eː ŋ ɡ eː
लगवायेगा	l ə ɡ ʋ ɑː j eː ɡ ɑː
लगवायेगी	l ə ɡ ʋ ɑː j eː ɡ iː
लगा	l ə ɡ ɑː
लगाइये	l ə ɡ ɑː ɪ j eː
लगाइयेगा	l ə ɡ ɑː ɪ j eː ɡ ɑː
लगाइयो	l ə ɡ ɑː ɪ j oː
लगाऊँ	l ə ɡ ɑː ũː
लगाऊँगा	l ə ɡ ɑː uː ŋ ɡ ɑː
लगाऊँगी	l ə ɡ ɑː uː ŋ ɡ iː
लगाओ	l ə ɡ ɑː oː
लगाओगी	l ə ɡ ɑː oː ɡ iː
लगाओगे	l ə ɡ ɑː oː ɡ eː
लगाकर	l ə ɡ ɑː k ə ɾ
लगाके	l ə ɡ ɑː k eː
लगाता	l ə ɡ ɑː t̪ ɑː
लगातार	l ə ɡ ɑː t̪ ɑː ɾ
लगाती	l ə ɡ ɑː t̪ iː
लगातीं	l ə ɡ ɑː t̪ ĩː
लगाते	l ə ɡ ɑː t̪ eː
लगान	l ə ɡ ɑː n
लगाना	l ə ɡ ɑː n ɑː
लगानी	l ə ɡ ɑː n iː
लगानीं	l ə ɡ ɑː n ĩː
लगाने	l ə ɡ ɑː n eː
लगानेवाला	l ə ɡ ɑː n eː ʋ ɑː l ɑː
लगानेवाली	l ə ɡ ɑː n eː ʋ ɑː l iː
लगानेवालीं	l ə ɡ ɑː n eː ʋ ɑː l ĩː
लगानेवाले	l ə ɡ ɑː n eː ʋ ɑː l eː
लगाम	l ə ɡ ɑː m
लगाया	l ə ɡ ɑː j ɑː
लगायी	l ə ɡ ɑː j iː
लगायीं	l ə ɡ ɑː j ĩː
लगाये	l ə ɡ ɑː j eː
लगायें	l ə ɡ ɑː j ẽː
लगायेंगी	l ə ɡ ɑː j eː ŋ ɡ iː
लगायेंगे	l ə ɡ ɑː j eː ŋ ɡ eː
लगायेगा	l ə ɡ ɑː j eː ɡ ɑː
लगायेगी	l ə ɡ ɑː j eː ɡ iː
लगावट	l ə ɡ ɑː ʋ ə ʈ
लगिए	l ə ɡ ɪ eː
लगिएगा	l ə ɡ ɪ eː ɡ ɑː
लगिये	l ə ɡ ɪ j eː
लगियेगा	l ə ɡ ɪ j eː ɡ ɑː
लगियो	l ə ɡ ɪ j oː
लगी	l ə ɡ iː
लगीं	l ə ɡ ĩː
लगूँ	l ə ɡ ũː
लगूँगा	l ə ɡ uː ŋ ɡ ɑː
लगूँगी	l ə ɡ uː ŋ ɡ iː
लगूहा	l ə ɡ uː ɦ ɑː
लगे	l ə ɡ eː
लगें	l ə ɡ ẽː
लगेंगी	l ə ɡ eː ŋ ɡ iː
लगेंगे	l ə ɡ eː ŋ ɡ eː
लगेगा	l ə ɡ eː ɡ ɑː
लगेगी	l ə ɡ eː ɡ iː
लगो	l ə ɡ oː
लगोगी	l ə ɡ oː ɡ iː
लगोगे	l ə ɡ oː ɡ eː
लग्न	l ə ɡ nᵊ
लघु	l ə ɡʱ uː
लघुकथा	l ə ɡʱ ʊ k ə t̪ʰ ɑː
लघुगणक	l ə ɡʱ ʊ ɡ ə ɳ ə k
लघ्वातु	l ə ɡʱ ʋ ɑː t̪ uː
लचक	l ə t͡ʃ ə k
लचकना	l ə t͡ʃ ə k n ɑː
लज़ीज़	l ə d͡ʒ iː d͡ʒ
लज़ीज़	l ə z iː z
लजाना	l ə d͡ʒ ɑː n ɑː
लज्जा	l ə d̪ d͡ʒ ɑː
लज्जित	l ə d̪ d͡ʒ ɪ t̪
लट	l ə ʈ
लटक	l ə ʈ ə k
लटककर	l ə ʈ ə k k ə ɾ
लटकके	l ə ʈ ə k k eː
लटकता	l ə ʈ ə k t̪ ɑː
लटकती	l ə ʈ ə k t̪ iː
लटकतीं	l ə ʈ ə k t̪ ĩː
लटकते	l ə ʈ ə k t̪ eː
लटकना	l ə ʈ ə k n ɑː
लटकने	l ə ʈ ə k n eː
लटकनेवाला	l ə ʈ ə k n eː ʋ ɑː l ɑː
लटकनेवाली	l ə ʈ ə k n eː ʋ ɑː l iː
लटकनेवालीं	l ə ʈ ə k n eː ʋ ɑː l ĩː
लटकनेवाले	l ə ʈ ə k n eː ʋ ɑː l eː
लटका	l ə ʈ k ɑː
लटकाइये	l ə ʈ k ɑː ɪ j eː
लटकाइयेगा	l ə ʈ k ɑː ɪ j eː ɡ ɑː
लटकाइयो	l ə ʈ k ɑː ɪ j oː
लटकाऊँ	l ə ʈ k ɑː ũː
लटकाऊँगा	l ə ʈ k ɑː uː ŋ ɡ ɑː
लटकाऊँगी	l ə ʈ k ɑː uː ŋ ɡ iː
लटकाओ	l ə ʈ k ɑː oː
लटकाओगी	l ə ʈ k ɑː oː ɡ iː
लटकाओगे	l ə ʈ k ɑː oː ɡ eː
लटकाकर	l ə ʈ k ɑː k ə ɾ
लटकाके	l ə ʈ k ɑː k eː
लटकाता	l ə ʈ k ɑː t̪ ɑː
लटकाती	l ə ʈ k ɑː t̪ iː
लटकातीं	l ə ʈ k ɑː t̪ ĩː
लटकाते	l ə ʈ k ɑː t̪ eː
लटकाना	l ə ʈ k ɑː n ɑː
लटकानी	l ə ʈ k ɑː n iː
लटकानीं	l ə ʈ k ɑː n ĩː
लटकाने	l ə ʈ k ɑː n eː
लटकानेवाला	l ə ʈ k ɑː n eː ʋ ɑː l ɑː
लटकानेवाली	l ə ʈ k ɑː n eː ʋ ɑː l iː
लटकानेवालीं	l ə ʈ k ɑː n eː ʋ ɑː l ĩː
लटकानेवाले	l ə ʈ k ɑː n eː ʋ ɑː l eː
लटकाया	l ə ʈ k ɑː j ɑː
लटकायी	l ə ʈ k ɑː j iː
लटकायीं	l ə ʈ k ɑː j ĩː
लटकाये	l ə ʈ k ɑː j eː
लटकायें	l ə ʈ k ɑː j ẽː
लटकायेंगी	l ə ʈ k ɑː j eː ŋ ɡ iː
लटकायेंगे	l ə ʈ k ɑː j eː ŋ ɡ eː
लटकायेगा	l ə ʈ k ɑː j eː ɡ ɑː
लटकायेगी	l ə ʈ k ɑː j eː ɡ iː
लटकिये	l ə ʈ k ɪ j eː
लटकियेगा	l ə ʈ k ɪ j eː ɡ ɑː
लटकियो	l ə ʈ k ɪ j oː
लटकी	l ə ʈ k iː
लटकीं	l ə ʈ k ĩː
लटकूँ	l ə ʈ k ũː
लटकूँगा	l ə ʈ k uː ŋ ɡ ɑː
लटकूँगी	l ə ʈ k uː ŋ ɡ iː
लटके	l ə ʈ k eː
लटकें	l ə ʈ k ẽː
लटकेंगी	l ə ʈ k eː ŋ ɡ iː
लटकेंगे	l ə ʈ k eː ŋ ɡ eː
लटकेगा	l ə ʈ k eː ɡ ɑː
लटकेगी	l ə ʈ k eː ɡ iː
लटको	l ə ʈ k oː
लटकोगी	l ə ʈ k oː ɡ iː
लटकोगे	l ə ʈ k oː ɡ eː
लट्टू	l ə ʈ ʈ uː
लडका	l ə ɽ k ɑː
लडकी	l ə ɽ k iː
लड़	l ə ɽ
लड़कपन	l ə ɽ ə k p ə n
लड़कर	l ə ɽ k ə ɾ
लड़का	l ə ɽ k ɑː
लड़की	l ə ɽ k iː
लड़के	l ə ɽ k eː
लड़खड़ा	l ə ɽ kʰ ə ɽ ɑː
लड़खड़ाइये	l ə ɽ kʰ ə ɽ ɑː ɪ j eː
लड़खड़ाइयेगा	l ə ɽ kʰ ə ɽ ɑː ɪ j eː ɡ ɑː
लड़खड़ाइयो	l ə ɽ kʰ ə ɽ ɑː ɪ j oː
लड़खड़ाऊँ	l ə ɽ kʰ ə ɽ ɑː ũː
लड़खड़ाऊँगा	l ə ɽ kʰ ə ɽ ɑː uː ŋ ɡ ɑː
लड़खड़ाऊँगी	l ə ɽ kʰ ə ɽ ɑː uː ŋ ɡ iː
लड़खड़ाओ	l ə ɽ kʰ ə ɽ ɑː oː
लड़खड़ाओगी	l ə ɽ kʰ ə ɽ ɑː oː ɡ iː
लड़खड़ाओगे	l ə ɽ kʰ ə ɽ ɑː oː ɡ eː
लड़खड़ाकर	l ə ɽ kʰ ə ɽ ɑː k ə ɾ
लड़खड़ाके	l ə ɽ kʰ ə ɽ ɑː k eː
लड़खड़ाता	l ə ɽ kʰ ə ɽ ɑː t̪ ɑː
लड़खड़ाती	l ə ɽ kʰ ə ɽ ɑː t̪ iː
लड़खड़ातीं	l ə ɽ kʰ ə ɽ ɑː t̪ ĩː
लड़खड़ाते	l ə ɽ kʰ ə ɽ ɑː t̪ eː
लड़खड़ाना	l ə ɽ kʰ ə ɽ ɑː n ɑː
लड़खड़ाने	l ə ɽ kʰ ə ɽ ɑː n eː
लड़खड़ानेवाला	l ə ɽ kʰ ə ɽ ɑː n eː ʋ ɑː l ɑː
लड़खड़ानेवाली	l ə ɽ kʰ ə ɽ ɑː n eː ʋ ɑː l iː
लड़खड़ानेवालीं	l ə ɽ kʰ ə ɽ ɑː n eː ʋ ɑː l ĩː
लड़खड़ानेवाले	l ə ɽ kʰ ə ɽ ɑː n eː ʋ ɑː l eː
लड़खड़ाया	l ə ɽ kʰ ə ɽ ɑː j ɑː
लड़खड़ायी	l ə ɽ kʰ ə ɽ ɑː j iː
लड़खड़ायीं	l ə ɽ kʰ ə ɽ ɑː j ĩː
लड़खड़ाये	l ə ɽ kʰ ə ɽ ɑː j eː
लड़खड़ायें	l ə ɽ kʰ ə ɽ ɑː j ẽː
लड़खड़ायेंगी	l ə ɽ kʰ ə ɽ ɑː j eː ŋ ɡ iː
लड़खड़ायेंगे	l ə ɽ kʰ ə ɽ ɑː j eː ŋ ɡ eː
लड़खड़ायेगा	l ə ɽ kʰ ə ɽ ɑː j eː ɡ ɑː
लड़खड़ायेगी	l ə ɽ kʰ ə ɽ ɑː j eː ɡ iː
लड़ता	l ə ɽ t̪ ɑː
लड़ती	l ə ɽ t̪ iː
लड़तीं	l ə ɽ t̪ ĩː
लड़ते	l ə ɽ t̪ eː
लड़ना	l ə ɽ n ɑː
लड़नी	l ə ɽ n iː
लड़नीं	l ə ɽ n ĩː
लड़ने	l ə ɽ n eː
लड़नेवाला	l ə ɽ n eː ʋ ɑː l ɑː
लड़नेवाली	l ə ɽ n eː ʋ ɑː l iː
लड़नेवालीं	l ə ɽ n eː ʋ ɑː l ĩː
लड़नेवाले	l ə ɽ n eː ʋ ɑː l eː
लड़ा	l ə ɽ ɑː
लड़ाइयाँ	l ə ɽ ɑː ɪ j ɑ̃ː
लड़ाइये	l ə ɽ ɑː ɪ j eː
लड़ाइयेगा	l ə ɽ ɑː ɪ j eː ɡ ɑː
लड़ाइयो	l ə ɽ ɑː ɪ j oː
लड़ाइयों	l ə ɽ ɑː ɪ j õː
लड़ाई	l ə ɽ ɑː iː
लड़ाऊँ	l ə ɽ ɑː ũː
लड़ाऊँगा	l ə ɽ ɑː uː ŋ ɡ ɑː
लड़ाऊँगी	l ə ɽ ɑː uː ŋ ɡ iː
लड़ाए	l ə ɽ ɑː eː
लड़ाओ	l ə ɽ ɑː oː
लड़ाओगी	l ə ɽ ɑː oː ɡ iː
लड़ाओगे	l ə ɽ ɑː oː ɡ eː
लड़ाकर	l ə ɽ ɑː k ə ɾ
लड़ाका	l ə ɽ ɑː k ɑː
लड़ाकू	l ə ɽ ɑː k uː
लड़ाके	l ə ɽ ɑː k eː
लड़ाता	l ə ɽ ɑː t̪ ɑː
लड़ाती	l ə ɽ ɑː t̪ iː
लड़ातीं	l ə ɽ ɑː t̪ ĩː
लड़ाते	l ə ɽ ɑː t̪ eː
लड़ाना	l ə ɽ ɑː n ɑː
लड़ानी	l ə ɽ ɑː n iː
लड़ानीं	l ə ɽ ɑː n ĩː
लड़ाने	l ə ɽ ɑː n eː
लड़ानेवाला	l ə ɽ ɑː n eː ʋ ɑː l ɑː
लड़ानेवाली	l ə ɽ ɑː n eː ʋ ɑː l iː
लड़ानेवालीं	l ə ɽ ɑː n eː ʋ ɑː l ĩː
लड़ानेवाले	l ə ɽ ɑː n eː ʋ ɑː l eː
लड़ाया	l ə ɽ ɑː j ɑː
लड़ायी	l ə ɽ ɑː j iː
लड़ायीं	l ə ɽ ɑː j ĩː
लड़ाये	l ə ɽ ɑː j eː
लड़ायें	l ə ɽ ɑː j ẽː
लड़ायेंगी	l ə ɽ ɑː j eː ŋ ɡ iː
लड़ायेंगे	l ə ɽ ɑː j eː ŋ ɡ eː
लड़ायेगा	l ə ɽ ɑː j eː ɡ ɑː
लड़ायेगी	l ə ɽ ɑː j eː ɡ iː
लड़िये	l ə ɽ ɪ j eː
लड़ियेगा	l ə ɽ ɪ j eː ɡ ɑː
लड़ियो	l ə ɽ ɪ j oː
लड़ी	l ə ɽ iː
लड़ीं	l ə ɽ ĩː
लड़ूँ	l ə ɽ ũː
लड़ूँगा	l ə ɽ uː ŋ ɡ ɑː
लड़ूँगी	l ə ɽ uː ŋ ɡ iː
लड़े	l ə ɽ eː
लड़ें	l ə ɽ ẽː
लड़ेंगी	l ə ɽ eː ŋ ɡ iː
लड़ेंगे	l ə ɽ eː ŋ ɡ eː
लड़ेगा	l ə ɽ eː ɡ ɑː
लड़ेगी	l ə ɽ eː ɡ iː
लड़ो	l ə ɽ oː
लड़ोगी	l ə ɽ oː ɡ iː
लड़ोगे	l ə ɽ oː ɡ eː
लड्डू	l ə ɖ ɖ uː
लण्ड	l ə ɳ ɖ
लताड़ना	l ə t̪ ɑː ɽ n ɑː
लतीफ़ा	l ə t̪ iː f ɑː
लतीफ़ा	l ə t̪ iː pʰ ɑː
लथपथ	l ə t̪ʰ p ə t̪ʰ
लद्दाख़	l ə d̪ d̪ ɑː kʰ
लद्दाख़	l ə d̪ d̪ ɑː x
लपकना	l ə p ə k n ɑː
लपट	l ə p ə ʈ
लपेटना	l ə p eː ʈ n ɑː
लफड़ा	l ə pʰ ɽ ɑː
लफ़ंगा	l ə f ə ŋ ɡ ɑː
लफ़ंगा	l ə pʰ ə ŋ ɡ ɑː
लफ़्ज़	l ə f z
लफ़्ज़	l ə pʰ d͡ʒ
लब	l ə b
लब्ध	l ə b d̪ʱ
लब्धि	l ə b d̪ʱ iː
लमहा	l ə m ɦ ɑː
लमहे	l ə m ɦ eː
लमहो	l ə m ɦ oː
लमहों	l ə m ɦ õː
लम्पट	l ə m p ə ʈ
लम्बा	l ə m b ɑː
लम्बी	l ə m b iː
लम्बे	l ə m b eː
लम्भ	l ə m bʱ
लय	l ə j
लयन	l ə j ə n
ललकार	l ə l k ɑː ɾ
ललकारना	l ə l k ɑː ɾ n ɑː
ललचाना	l ə l t͡ʃ ɑː n ɑː
ललाट	l ə l ɑː ʈ
लवड़ा	l ə ʋ ɽ ɑː
लवड़ू	l ə ʋ ɽ uː
लवण	l ə ʋ ə ɳ
लश्कर	l ə ʃ k ə ɾ
लश्करी	l ə ʃ k ə ɾ iː
लसन	l ə s ə n
लस्सी	l ə s s iː
लहंगा	l ɛː ɦ ŋ ɡ ɑː
लहंगा	l ɛː ɦ ɛː ŋ ɡ ɑː
लहज़ा	l ə ɦ d͡ʒ ɑː
लहज़ा	l ə ɦ z ɑː
लहजा	l ə ɦ d͡ʒ ɑː
लहर	l ə ɦ ə ɾ
लहरा	l ə ɦ ɾ ɑː
लहसुन	l ə ɦ s ʊ n
लहिस्तान	l ə ɦ ɪ s t̪ ɑː n
लहू	l ə ɦ uː
लाँघना	l ɑː ŋ ɡʱ n ɑː
लांछन	l ɑː n t͡ʃʰ ə n
लांछित	l ɑː n t͡ʃʰ ɪ t̪
लाइटर	l ɑː ɪ ʈ ə ɾ
लाइन	l ɑː ɪ n
लाइब्रेरी	l ɑː ɪ b ɾ eː ɾ iː
लाइम	l ɑː ɪ m
लाइये	l ɑː ɪ j eː
लाइयेगा	l ɑː ɪ j eː ɡ ɑː
लाइयो	l ɑː ɪ j oː
लाइसेंस	l ɑː ɪ s eː n s
लाई	l ɑː iː
लाईं	l ɑː ĩː
लाऊँ	l ɑː ũː
लाऊँगा	l ɑː uː ŋ ɡ ɑː
लाऊँगी	l ɑː uː ŋ ɡ iː
लाए	l ɑː eː
लाएँ	l ɑː ẽː
लाओ	l ɑː oː
लाओगी	l ɑː oː ɡ iː
लाओगे	l ɑː oː ɡ eː
लाओस	l ɑː oː s
लाकर	l ɑː k ə ɾ
लाके	l ɑː k eː
लाख	l ɑː kʰ
लाखो	l ɑː kʰ oː
लाखों	l ɑː kʰ õː
लागत	l ɑː ɡ ə t̪
लागू	l ɑː ɡ uː
लाचार	l ɑː t͡ʃ ɑː ɾ
लाजवर्द	l ɑː d͡ʒ ʋ ə ɾ d̪
लाजवाब	l ɑː d͡ʒ ə ʋ ɑː b
लाज़िम	l ɑː d͡ʒ ɪ m
लाज़िम	l ɑː z ɪ m
लाट	l ɑː ʈ
लाठ	l ɑː ʈʰ
लाड़	l ɑː ɽ
लाड़काना	l ɑː ɽ k ɑː n ɑː
लाड़ला	l ɑː ɽ l ɑː
लाड़ा	l ɑː ɽ ɑː
लाड़ी	l ɑː ɽ iː
लात	l ɑː t̪
लातविया	l ɑː t̪ ʋ ɪ j ɑː
लाता	l ɑː t̪ ɑː
लाती	l ɑː t̪ iː
लातीं	l ɑː t̪ ĩː
लातीनी	l ɑː t̪ iː n iː
लाते	l ɑː t̪ eː
लादना	l ɑː d̪ n ɑː
लानत	l ɑː n ə t̪
लाना	l ɑː n ɑː
लानी	l ɑː n iː
लानीं	l ɑː n ĩː
लाने	l ɑː n eː
लानेवाला	l ɑː n eː ʋ ɑː l ɑː
लानेवाली	l ɑː n eː ʋ ɑː l iː
लानेवालीं	l ɑː n eː ʋ ɑː l ĩː
लानेवाले	l ɑː n eː ʋ ɑː l eː
लापता	l ɑː p ə t̪ ɑː
लापरवाह	l ɑː p ə ɾ ʋ ɑː ɦ
लापरवाही	l ɑː p ə ɾ ʋ ɑː ɦ iː
लापसी	l ɑː p s iː
लाफा	l ɑː pʰ ɑː
लाबु	l ɑː b uː
लाभ	l ɑː bʱ
लाभकारक	l ɑː bʱ k ɑː ɾ ə k
लाभदायक	l ɑː bʱ d̪ ɑː j ə k
लायक	l ɑː j ə k
लायक	l ɑː j ə q
लायक़	l ɑː j ə k
लायक़	l ɑː j ə q
लाया	l ɑː j ɑː
लायी	l ɑː j iː
लायीं	l ɑː j ĩː
लाये	l ɑː j eː
लायें	l ɑː j ẽː
लायेंगी	l ɑː j eː ŋ ɡ iː
लायेंगे	l ɑː j eː ŋ ɡ eː
लायेगा	l ɑː j eː ɡ ɑː
लायेगी	l ɑː j eː ɡ iː
लार	l ɑː ɾ
लाल	l ɑː l
लालच	l ɑː l ə t͡ʃ
लालची	l ɑː l t͡ʃ iː
लालटेन	l ɑː l ʈ eː n
लालफ़ीता	l ɑː l f iː t̪ ɑː
लालफ़ीता	l ɑː l pʰ iː t̪ ɑː
लालफ़ीताशाही	l ɑː l f iː t̪ ɑː ʃ ɑː ɦ iː
लालफ़ीताशाही	l ɑː l pʰ iː t̪ ɑː ʃ ɑː ɦ iː
लालसा	l ɑː l s ɑː
लाला	l ɑː l ɑː
लालायित	l ɑː l ɑː j ɪ t̪
लालित्य	l ɑː l ɪ t̪ jᵊ
लाश	l ɑː ʃ
लाशें	l ɑː ʃ ẽː
लाशो	l ɑː ʃ oː
लाशों	l ɑː ʃ õː
लाहौर	l ɑː ɦ ɔː ɾ
लिंग	l ɪ ŋ ɡ
लिंगन	l ɪ ŋ ɡ ə n
लिंगपूजक	l ɪ ŋ ɡ p uː d͡ʒ ə k
लिंगपूजकों	l ɪ ŋ ɡ p uː d͡ʒ ə k õː
लिंगवाद	l ɪ ŋ ɡ ʋ ɑː d̪
लिंगानुपात	l ɪ ŋ ɡ ɑː n ʊ p ɑː t̪
लिंगायत	l ɪ ŋ ɡ ɑː j ə t̪
लिंगो	l ɪ ŋ ɡ oː
लिंगों	l ɪ ŋ ɡ õː
लिए	l ɪ eː
लिख	l ɪ kʰ
लिखकर	l ɪ kʰ k ə ɾ
लिखके	l ɪ kʰ k eː
लिखता	l ɪ kʰ t̪ ɑː
लिखती	l ɪ kʰ t̪ iː
लिखतीं	l ɪ kʰ t̪ ĩː
लिखते	l ɪ kʰ t̪ eː
लिखना	l ɪ kʰ n ɑː
लिखनी	l ɪ kʰ n iː
लिखनीं	l ɪ kʰ n ĩː
लिखने	l ɪ kʰ n eː
लिखनेवाला	l ɪ kʰ n eː ʋ ɑː l ɑː
लिखनेवाली	l ɪ kʰ n eː ʋ ɑː l iː
लिखनेवालीं	l ɪ kʰ n eː ʋ ɑː l ĩː
लिखनेवाले	l ɪ kʰ n eː ʋ ɑː l eː
लिखवा	l ɪ kʰ ʋ ɑː
लिखवाइये	l ɪ kʰ ʋ ɑː ɪ j eː
लिखवाइयेगा	l ɪ kʰ ʋ ɑː ɪ j eː ɡ ɑː
लिखवाइयो	l ɪ kʰ ʋ ɑː ɪ j oː
