A	a
zenerizkun	s̻ e n e ɾ i s̻ k ũ n
zenerizkun	s̻ e n e ɾ i s̻ k ũ n
zenerizkun	s̺ e n e ɾ i s̺ k ũ n
zenerizkuten	s̻ e n e ɾ i s̻ k u t̪ ẽ n
zenerizkuten	s̻ e n e ɾ i s̻ k u t̪ ẽ n
zenerizkuten	s̺ e n e ɾ i s̺ k u t̪ ẽ n
zeneriztake	s̻ e n e ɾ i s̻ t̪ a k e
zeneriztake	s̻ e n e ɾ i s̻ t̪ a k e
zeneriztake	s̺ e n e ɾ i s̺ t̪ a k e
zeneriztakete	s̻ e n e ɾ i s̻ t̪ a k e t̪ e
zeneriztakete	s̻ e n e ɾ i s̻ t̪ a k e t̪ e
zeneriztakete	s̺ e n e ɾ i s̺ t̪ a k e t̪ e
zeneriztan	s̻ e n e ɾ i s̻ t̪ ã n
zeneriztan	s̻ e n e ɾ i s̻ t̪ ã n
zeneriztan	s̺ e n e ɾ i s̺ t̪ ã n
zeneriztaten	s̻ e n e ɾ i s̻ t̪ a t̪ ẽ n
zeneriztaten	s̻ e n e ɾ i s̻ t̪ a t̪ ẽ n
zeneriztaten	s̺ e n e ɾ i s̺ t̪ a t̪ ẽ n
zenerizteke	s̻ e n e ɾ i s̻ t̪ e k e
zenerizteke	s̻ e n e ɾ i s̻ t̪ e k e
zenerizteke	s̺ e n e ɾ i s̺ t̪ e k e
zeneriztekete	s̻ e n e ɾ i s̻ t̪ e k e t̪ e
zeneriztekete	s̻ e n e ɾ i s̻ t̪ e k e t̪ e
zeneriztekete	s̺ e n e ɾ i s̺ t̪ e k e t̪ e
zenerizten	s̻ e n e ɾ i s̻ t̪ ẽ n
zenerizten	s̻ e n e ɾ i s̻ t̪ ẽ n
zenerizten	s̺ e n e ɾ i s̺ t̪ ẽ n
zenerizteten	s̻ e n e ɾ i s̻ t̪ e t̪ ẽ n
zenerizteten	s̻ e n e ɾ i s̻ t̪ e t̪ ẽ n
zenerizteten	s̺ e n e ɾ i s̺ t̪ e t̪ ẽ n
zeneroake	s̻ e n e ɾ o a k e
zeneroake	s̻ e n e ɾ o a k e
zeneroake	s̺ e n e ɾ o a k e
zeneroakete	s̻ e n e ɾ o a k e t̪ e
zeneroakete	s̻ e n e ɾ o a k e t̪ e
zeneroakete	s̺ e n e ɾ o a k e t̪ e
zeneroan	s̻ e n e ɾ o ã n
zeneroan	s̻ e n e ɾ o ã n
zeneroan	s̺ e n e ɾ o ã n
zeneroaten	s̻ e n e ɾ o a t̪ ẽ n
zeneroaten	s̻ e n e ɾ o a t̪ ẽ n
zeneroaten	s̺ e n e ɾ o a t̪ ẽ n
zeneroatzan	s̻ e n e ɾ o a t͡s̻ ã n
zeneroatzan	s̻ e n e ɾ o a t͡s̻ ã n
zeneroatzan	s̺ e n e ɾ o a t͡s̻ ã n
zeneroatzaten	s̻ e n e ɾ o a t͡s̻ a t̪ ẽ n
zeneroatzaten	s̻ e n e ɾ o a t͡s̻ a t̪ ẽ n
zeneroatzaten	s̺ e n e ɾ o a t͡s̻ a t̪ ẽ n
zeneroazke	s̻ e n e ɾ o a s̻ k e
zeneroazke	s̻ e n e ɾ o a s̻ k e
zeneroazke	s̺ e n e ɾ o a s̺ k e
zeneroazkete	s̻ e n e ɾ o a s̻ k e t̪ e
zeneroazkete	s̻ e n e ɾ o a s̻ k e t̪ e
zeneroazkete	s̺ e n e ɾ o a s̺ k e t̪ e
zeneukake	s̻ e n e u̯ k a k e
zeneukake	s̻ e n e u̯ k a k e
zeneukake	s̺ e n e u̯ k a k e
zeneukakete	s̻ e n e u̯ k a k e t̪ e
zeneukakete	s̻ e n e u̯ k a k e t̪ e
zeneukakete	s̺ e n e u̯ k a k e t̪ e
zeneukan	s̻ e n e u̯ k ã n
zeneukan	s̻ e n e u̯ k ã n
zeneukan	s̺ e n e u̯ k ã n
zeneukaten	s̻ e n e u̯ k a t̪ ẽ n
zeneukaten	s̻ e n e u̯ k a t̪ ẽ n
zeneukaten	s̺ e n e u̯ k a t̪ ẽ n
zeneuzkake	s̻ e n e u̯ s̻ k a k e
zeneuzkake	s̻ e n e u̯ s̻ k a k e
zeneuzkake	s̺ e n e u̯ s̺ k a k e
zeneuzkakete	s̻ e n e u̯ s̻ k a k e t̪ e
zeneuzkakete	s̻ e n e u̯ s̻ k a k e t̪ e
zeneuzkakete	s̺ e n e u̯ s̺ k a k e t̪ e
zeneuzkan	s̻ e n e u̯ s̻ k ã n
zeneuzkan	s̻ e n e u̯ s̻ k ã n
zeneuzkan	s̺ e n e u̯ s̺ k ã n
zeneuzkaten	s̻ e n e u̯ s̻ k a t̪ ẽ n
zeneuzkaten	s̻ e n e u̯ s̻ k a t̪ ẽ n
zeneuzkaten	s̺ e n e u̯ s̺ k a t̪ ẽ n
zenezaguen	s̻ e n e s̻ a ɣ̞ u ẽ n
zenezaguen	s̻ e n e s̻ a ɣ̞ u ẽ n
zenezaguen	s̺ e n e s̺ a ɣ̞ u ẽ n
zenezaguke	s̻ e n e s̻ a ɣ̞ u k e
zenezaguke	s̻ e n e s̻ a ɣ̞ u k e
zenezaguke	s̺ e n e s̺ a ɣ̞ u k e
zenezagukete	s̻ e n e s̻ a ɣ̞ u k e t̪ e
zenezagukete	s̻ e n e s̻ a ɣ̞ u k e t̪ e
zenezagukete	s̺ e n e s̺ a ɣ̞ u k e t̪ e
zenezaguten	s̻ e n e s̻ a ɣ̞ u t̪ ẽ n
zenezaguten	s̻ e n e s̻ a ɣ̞ u t̪ ẽ n
zenezaguten	s̺ e n e s̺ a ɣ̞ u t̪ ẽ n
zenezaguzke	s̻ e n e s̻ a ɣ̞ u s̻ k e
zenezaguzke	s̻ e n e s̻ a ɣ̞ u s̻ k e
zenezaguzke	s̺ e n e s̺ a ɣ̞ u s̺ k e
zenezaguzkete	s̻ e n e s̻ a ɣ̞ u s̻ k e t̪ e
zenezaguzkete	s̻ e n e s̻ a ɣ̞ u s̻ k e t̪ e
zenezaguzkete	s̺ e n e s̺ a ɣ̞ u s̺ k e t̪ e
zenezaguzkien	s̻ e n e s̻ a ɣ̞ u s̻ k i ẽ n
zenezaguzkien	s̻ e n e s̻ a ɣ̞ u s̻ k i ẽ n
zenezaguzkien	s̺ e n e s̺ a ɣ̞ u s̺ k i ẽ n
zenezaguzkiten	s̻ e n e s̻ a ɣ̞ u s̻ k i t̪ ẽ n
zenezaguzkiten	s̻ e n e s̻ a ɣ̞ u s̻ k i t̪ ẽ n
zenezaguzkiten	s̺ e n e s̺ a ɣ̞ u s̺ k i t̪ ẽ n
zenezake	s̻ e n e s̻ a k e
zenezake	s̻ e n e s̻ a k e
zenezake	s̺ e n e s̺ a k e
zenezakeen	s̻ e n e s̻ a k e ẽ n
zenezakeen	s̻ e n e s̻ a k e ẽ n
zenezakeen	s̺ e n e s̺ a k e ẽ n
zenezakete	s̻ e n e s̻ a k e t̪ e
zenezakete	s̻ e n e s̻ a k e t̪ e
zenezakete	s̺ e n e s̺ a k e t̪ e
zenezaketen	s̻ e n e s̻ a k e t̪ ẽ n
zenezaketen	s̻ e n e s̻ a k e t̪ ẽ n
zenezaketen	s̺ e n e s̺ a k e t̪ ẽ n
zenezala	s̻ e n e s̻ a l a
zenezala	s̻ e n e s̻ a l a
zenezala	s̺ e n e s̺ a l a
zenezan	s̻ e n e s̻ ã n
zenezan	s̻ e n e s̻ ã n
zenezan	s̺ e n e s̺ ã n
zenezatela	s̻ e n e s̻ a t̪ e l a
zenezatela	s̻ e n e s̻ a t̪ e l a
zenezatela	s̺ e n e s̺ a t̪ e l a
zenezaten	s̻ e n e s̻ a t̪ ẽ n
zenezaten	s̻ e n e s̻ a t̪ ẽ n
zenezaten	s̺ e n e s̺ a t̪ ẽ n
zengozkidake	s̻ e ŋ ɡ o s̻ k i ð̞ a k e
zengozkidake	s̻ e ŋ ɡ o s̻ k i ð̞ a k e
zengozkidake	s̺ e ŋ ɡ o s̺ k i ð̞ a k e
zengozkidakeen	s̻ e ŋ ɡ o s̻ k i ð̞ a k e ẽ n
zengozkidakeen	s̻ e ŋ ɡ o s̻ k i ð̞ a k e ẽ n
zengozkidakeen	s̺ e ŋ ɡ o s̺ k i ð̞ a k e ẽ n
zengozkidakete	s̻ e ŋ ɡ o s̻ k i ð̞ a k e t̪ e
zengozkidakete	s̻ e ŋ ɡ o s̻ k i ð̞ a k e t̪ e
zengozkidakete	s̺ e ŋ ɡ o s̺ k i ð̞ a k e t̪ e
zengozkidaketen	s̻ e ŋ ɡ o s̻ k i ð̞ a k e t̪ ẽ n
zengozkidaketen	s̻ e ŋ ɡ o s̻ k i ð̞ a k e t̪ ẽ n
zengozkidaketen	s̺ e ŋ ɡ o s̺ k i ð̞ a k e t̪ ẽ n
zengozkidan	s̻ e ŋ ɡ o s̻ k i ð̞ ã n
zengozkidan	s̻ e ŋ ɡ o s̻ k i ð̞ ã n
zengozkidan	s̺ e ŋ ɡ o s̺ k i ð̞ ã n
zengozkidaten	s̻ e ŋ ɡ o s̻ k i ð̞ a t̪ ẽ n
zengozkidaten	s̻ e ŋ ɡ o s̻ k i ð̞ a t̪ ẽ n
zengozkidaten	s̺ e ŋ ɡ o s̺ k i ð̞ a t̪ ẽ n
zengozkieke	s̻ e ŋ ɡ o s̻ k i e k e
zengozkieke	s̻ e ŋ ɡ o s̻ k i e k e
zengozkieke	s̺ e ŋ ɡ o s̺ k i e k e
zengozkiekeen	s̻ e ŋ ɡ o s̻ k i e k e ẽ n
zengozkiekeen	s̻ e ŋ ɡ o s̻ k i e k e ẽ n
zengozkiekeen	s̺ e ŋ ɡ o s̺ k i e k e ẽ n
zengozkiekete	s̻ e ŋ ɡ o s̻ k i e k e t̪ e
zengozkiekete	s̻ e ŋ ɡ o s̻ k i e k e t̪ e
zengozkiekete	s̺ e ŋ ɡ o s̺ k i e k e t̪ e
zengozkieketen	s̻ e ŋ ɡ o s̻ k i e k e t̪ ẽ n
zengozkieketen	s̻ e ŋ ɡ o s̻ k i e k e t̪ ẽ n
zengozkieketen	s̺ e ŋ ɡ o s̺ k i e k e t̪ ẽ n
zengozkien	s̻ e ŋ ɡ o s̻ k i ẽ n
zengozkien	s̻ e ŋ ɡ o s̻ k i ẽ n
zengozkien	s̺ e ŋ ɡ o s̺ k i ẽ n
zengozkieten	s̻ e ŋ ɡ o s̻ k i e t̪ ẽ n
zengozkieten	s̻ e ŋ ɡ o s̻ k i e t̪ ẽ n
zengozkieten	s̺ e ŋ ɡ o s̺ k i e t̪ ẽ n
zengozkiguke	s̻ e ŋ ɡ o s̻ k i ɣ̞ u k e
zengozkiguke	s̻ e ŋ ɡ o s̻ k i ɣ̞ u k e
zengozkiguke	s̺ e ŋ ɡ o s̺ k i ɣ̞ u k e
zengozkigukeen	s̻ e ŋ ɡ o s̻ k i ɣ̞ u k e ẽ n
zengozkigukeen	s̻ e ŋ ɡ o s̻ k i ɣ̞ u k e ẽ n
zengozkigukeen	s̺ e ŋ ɡ o s̺ k i ɣ̞ u k e ẽ n
zengozkigukete	s̻ e ŋ ɡ o s̻ k i ɣ̞ u k e t̪ e
zengozkigukete	s̻ e ŋ ɡ o s̻ k i ɣ̞ u k e t̪ e
zengozkigukete	s̺ e ŋ ɡ o s̺ k i ɣ̞ u k e t̪ e
zengozkiguketen	s̻ e ŋ ɡ o s̻ k i ɣ̞ u k e t̪ ẽ n
zengozkiguketen	s̻ e ŋ ɡ o s̻ k i ɣ̞ u k e t̪ ẽ n
zengozkiguketen	s̺ e ŋ ɡ o s̺ k i ɣ̞ u k e t̪ ẽ n
zengozkigun	s̻ e ŋ ɡ o s̻ k i ɣ̞ ũ n
zengozkigun	s̻ e ŋ ɡ o s̻ k i ɣ̞ ũ n
zengozkigun	s̺ e ŋ ɡ o s̺ k i ɣ̞ ũ n
zengozkiguten	s̻ e ŋ ɡ o s̻ k i ɣ̞ u t̪ ẽ n
zengozkiguten	s̻ e ŋ ɡ o s̻ k i ɣ̞ u t̪ ẽ n
zengozkiguten	s̺ e ŋ ɡ o s̺ k i ɣ̞ u t̪ ẽ n
zengozkioke	s̻ e ŋ ɡ o s̻ k i o k e
zengozkioke	s̻ e ŋ ɡ o s̻ k i o k e
zengozkioke	s̺ e ŋ ɡ o s̺ k i o k e
zengozkiokeen	s̻ e ŋ ɡ o s̻ k i o k e ẽ n
zengozkiokeen	s̻ e ŋ ɡ o s̻ k i o k e ẽ n
zengozkiokeen	s̺ e ŋ ɡ o s̺ k i o k e ẽ n
zengozkiokete	s̻ e ŋ ɡ o s̻ k i o k e t̪ e
zengozkiokete	s̻ e ŋ ɡ o s̻ k i o k e t̪ e
zengozkiokete	s̺ e ŋ ɡ o s̺ k i o k e t̪ e
zengozkioketen	s̻ e ŋ ɡ o s̻ k i o k e t̪ ẽ n
zengozkioketen	s̻ e ŋ ɡ o s̻ k i o k e t̪ ẽ n
zengozkioketen	s̺ e ŋ ɡ o s̺ k i o k e t̪ ẽ n
zengozkion	s̻ e ŋ ɡ o s̻ k i õ n
zengozkion	s̻ e ŋ ɡ o s̻ k i õ n
zengozkion	s̺ e ŋ ɡ o s̺ k i õ n
zengozkioten	s̻ e ŋ ɡ o s̻ k i o t̪ ẽ n
zengozkioten	s̻ e ŋ ɡ o s̻ k i o t̪ ẽ n
zengozkioten	s̺ e ŋ ɡ o s̺ k i o t̪ ẽ n
zenidan	s̻ e n i ð̞ ã n
zenidan	s̻ e n i ð̞ ã n
zenidan	s̺ e n i ð̞ ã n
zenidaten	s̻ e n i ð̞ a t̪ ẽ n
zenidaten	s̻ e n i ð̞ a t̪ ẽ n
zenidaten	s̺ e n i ð̞ a t̪ ẽ n
zenien	s̻ e n i ẽ n
zenien	s̻ e n i ẽ n
zenien	s̺ e n i ẽ n
zenieten	s̻ e n i e t̪ ẽ n
zenieten	s̻ e n i e t̪ ẽ n
zenieten	s̺ e n i e t̪ ẽ n
zenigun	s̻ e n i ɣ̞ ũ n
zenigun	s̻ e n i ɣ̞ ũ n
zenigun	s̺ e n i ɣ̞ ũ n
zeniguten	s̻ e n i ɣ̞ u t̪ ẽ n
zeniguten	s̻ e n i ɣ̞ u t̪ ẽ n
zeniguten	s̺ e n i ɣ̞ u t̪ ẽ n
zeniharduen	s̻ e n i h a r ð̞ u ẽ n
zeniharduen	s̻ e n i a r ð̞ u ẽ n
zeniharduen	s̻ e n i a r ð̞ u ẽ n
zeniharduen	s̺ e n i a r ð̞ u ẽ n
zenihardukake	s̻ e n i h a r ð̞ u k a k e
zenihardukake	s̻ e n i a r ð̞ u k a k e
zenihardukake	s̻ e n i a r ð̞ u k a k e
zenihardukake	s̺ e n i a r ð̞ u k a k e
zenihardukakete	s̻ e n i h a r ð̞ u k a k e t̪ e
zenihardukakete	s̻ e n i a r ð̞ u k a k e t̪ e
zenihardukakete	s̻ e n i a r ð̞ u k a k e t̪ e
zenihardukakete	s̺ e n i a r ð̞ u k a k e t̪ e
zenihardukan	s̻ e n i h a r ð̞ u k ã n
zenihardukan	s̻ e n i a r ð̞ u k ã n
zenihardukan	s̻ e n i a r ð̞ u k ã n
zenihardukan	s̺ e n i a r ð̞ u k ã n
zenihardukaten	s̻ e n i h a r ð̞ u k a t̪ ẽ n
zenihardukaten	s̻ e n i a r ð̞ u k a t̪ ẽ n
zenihardukaten	s̻ e n i a r ð̞ u k a t̪ ẽ n
zenihardukaten	s̺ e n i a r ð̞ u k a t̪ ẽ n
zeniharduke	s̻ e n i h a r ð̞ u k e
zeniharduke	s̻ e n i a r ð̞ u k e
zeniharduke	s̻ e n i a r ð̞ u k e
zeniharduke	s̺ e n i a r ð̞ u k e
zenihardukete	s̻ e n i h a r ð̞ u k e t̪ e
zenihardukete	s̻ e n i a r ð̞ u k e t̪ e
zenihardukete	s̻ e n i a r ð̞ u k e t̪ e
zenihardukete	s̺ e n i a r ð̞ u k e t̪ e
zeniharduten	s̻ e n i h a r ð̞ u t̪ ẽ n
zeniharduten	s̻ e n i a r ð̞ u t̪ ẽ n
zeniharduten	s̻ e n i a r ð̞ u t̪ ẽ n
zeniharduten	s̺ e n i a r ð̞ u t̪ ẽ n
zenion	s̻ e n i õ n
zenion	s̻ e n i õ n
zenion	s̺ e n i õ n
zenioten	s̻ e n i o t̪ ẽ n
zenioten	s̻ e n i o t̪ ẽ n
zenioten	s̺ e n i o t̪ ẽ n
zenirauen	s̻ e n i ɾ a u̯ ẽ n
zenirauen	s̻ e n i ɾ a u̯ ẽ n
zenirauen	s̺ e n i ɾ a u̯ ẽ n
zenirauke	s̻ e n i ɾ a u̯ k e
zenirauke	s̻ e n i ɾ a u̯ k e
zenirauke	s̺ e n i ɾ a u̯ k e
zeniraukete	s̻ e n i ɾ a u̯ k e t̪ e
zeniraukete	s̻ e n i ɾ a u̯ k e t̪ e
zeniraukete	s̺ e n i ɾ a u̯ k e t̪ e
zenirauten	s̻ e n i ɾ a u̯ t̪ ẽ n
zenirauten	s̻ e n i ɾ a u̯ t̪ ẽ n
zenirauten	s̺ e n i ɾ a u̯ t̪ ẽ n
zeniro	s̻ e n i ɾ o
zeniro	s̻ e n i ɾ o
zeniro	s̺ e n i ɾ o
zeniroen	s̻ e n i ɾ o ẽ n
zeniroen	s̻ e n i ɾ o ẽ n
zeniroen	s̺ e n i ɾ o ẽ n
zenirote	s̻ e n i ɾ o t̪ e
zenirote	s̻ e n i ɾ o t̪ e
zenirote	s̺ e n i ɾ o t̪ e
zeniroten	s̻ e n i ɾ o t̪ ẽ n
zeniroten	s̻ e n i ɾ o t̪ ẽ n
zeniroten	s̺ e n i ɾ o t̪ ẽ n
zenirudien	s̻ e n i ɾ u ð̞ i ẽ n
zenirudien	s̻ e n i ɾ u ð̞ i ẽ n
zenirudien	s̺ e n i ɾ u ð̞ i ẽ n
zenirudike	s̻ e n i ɾ u ð̞ i k e
zenirudike	s̻ e n i ɾ u ð̞ i k e
zenirudike	s̺ e n i ɾ u ð̞ i k e
zenirudikete	s̻ e n i ɾ u ð̞ i k e t̪ e
zenirudikete	s̻ e n i ɾ u ð̞ i k e t̪ e
zenirudikete	s̺ e n i ɾ u ð̞ i k e t̪ e
zeniruditen	s̻ e n i ɾ u ð̞ i t̪ ẽ n
zeniruditen	s̻ e n i ɾ u ð̞ i t̪ ẽ n
zeniruditen	s̺ e n i ɾ u ð̞ i t̪ ẽ n
zenituen	s̻ e n i t̪ u ẽ n
zenituen	s̻ e n i t̪ u ẽ n
zenituen	s̺ e n i t̪ u ẽ n
zenituzke	s̻ e n i t̪ u s̻ k e
zenituzke	s̻ e n i t̪ u s̻ k e
zenituzke	s̺ e n i t̪ u s̺ k e
zenituzkeen	s̻ e n i t̪ u s̻ k e ẽ n
zenituzkeen	s̻ e n i t̪ u s̻ k e ẽ n
zenituzkeen	s̺ e n i t̪ u s̺ k e ẽ n
zenituzkete	s̻ e n i t̪ u s̻ k e t̪ e
zenituzkete	s̻ e n i t̪ u s̻ k e t̪ e
zenituzkete	s̺ e n i t̪ u s̺ k e t̪ e
zenituzketen	s̻ e n i t̪ u s̻ k e t̪ ẽ n
zenituzketen	s̻ e n i t̪ u s̻ k e t̪ ẽ n
zenituzketen	s̺ e n i t̪ u s̺ k e t̪ ẽ n
zenituzten	s̻ e n i t̪ u s̻ t̪ ẽ n
zenituzten	s̻ e n i t̪ u s̻ t̪ ẽ n
zenituzten	s̺ e n i t̪ u s̺ t̪ ẽ n
zenitzake	s̻ e n i t͡s̻ a k e
zenitzake	s̻ e n i t͡s̻ a k e
zenitzake	s̺ e n i t͡s̻ a k e
zenitzakeen	s̻ e n i t͡s̻ a k e ẽ n
zenitzakeen	s̻ e n i t͡s̻ a k e ẽ n
zenitzakeen	s̺ e n i t͡s̻ a k e ẽ n
zenitzakete	s̻ e n i t͡s̻ a k e t̪ e
zenitzakete	s̻ e n i t͡s̻ a k e t̪ e
zenitzakete	s̺ e n i t͡s̻ a k e t̪ e
zenitzaketen	s̻ e n i t͡s̻ a k e t̪ ẽ n
zenitzaketen	s̻ e n i t͡s̻ a k e t̪ ẽ n
zenitzaketen	s̺ e n i t͡s̻ a k e t̪ ẽ n
zenitzala	s̻ e n i t͡s̻ a l a
zenitzala	s̻ e n i t͡s̻ a l a
zenitzala	s̺ e n i t͡s̻ a l a
zenitzan	s̻ e n i t͡s̻ ã n
zenitzan	s̻ e n i t͡s̻ ã n
zenitzan	s̺ e n i t͡s̻ ã n
zenitzatela	s̻ e n i t͡s̻ a t̪ e l a
zenitzatela	s̻ e n i t͡s̻ a t̪ e l a
zenitzatela	s̺ e n i t͡s̻ a t̪ e l a
zenitzaten	s̻ e n i t͡s̻ a t̪ ẽ n
zenitzaten	s̻ e n i t͡s̻ a t̪ ẽ n
zenitzaten	s̺ e n i t͡s̻ a t̪ ẽ n
zenizkidan	s̻ e n i s̻ k i ð̞ ã n
zenizkidan	s̻ e n i s̻ k i ð̞ ã n
zenizkidan	s̺ e n i s̺ k i ð̞ ã n
zenizkidaten	s̻ e n i s̻ k i ð̞ a t̪ ẽ n
zenizkidaten	s̻ e n i s̻ k i ð̞ a t̪ ẽ n
zenizkidaten	s̺ e n i s̺ k i ð̞ a t̪ ẽ n
zenizkien	s̻ e n i s̻ k i ẽ n
zenizkien	s̻ e n i s̻ k i ẽ n
zenizkien	s̺ e n i s̺ k i ẽ n
zenizkieten	s̻ e n i s̻ k i e t̪ ẽ n
zenizkieten	s̻ e n i s̻ k i e t̪ ẽ n
zenizkieten	s̺ e n i s̺ k i e t̪ ẽ n
zenizkigun	s̻ e n i s̻ k i ɣ̞ ũ n
zenizkigun	s̻ e n i s̻ k i ɣ̞ ũ n
zenizkigun	s̺ e n i s̺ k i ɣ̞ ũ n
zenizkiguten	s̻ e n i s̻ k i ɣ̞ u t̪ ẽ n
zenizkiguten	s̻ e n i s̻ k i ɣ̞ u t̪ ẽ n
zenizkiguten	s̺ e n i s̺ k i ɣ̞ u t̪ ẽ n
zenizkion	s̻ e n i s̻ k i õ n
zenizkion	s̻ e n i s̻ k i õ n
zenizkion	s̺ e n i s̺ k i õ n
zenizkioten	s̻ e n i s̻ k i o t̪ ẽ n
zenizkioten	s̻ e n i s̻ k i o t̪ ẽ n
zenizkioten	s̺ e n i s̺ k i o t̪ ẽ n
zenkizkieke	s̻ e ŋ k i s̻ k i e k e
zenkizkieke	s̻ e ŋ k i s̻ k i e k e
zenkizkieke	s̺ e ŋ k i s̺ k i e k e
zenkizkiekete	s̻ e ŋ k i s̻ k i e k e t̪ e
zenkizkiekete	s̻ e ŋ k i s̻ k i e k e t̪ e
zenkizkiekete	s̺ e ŋ k i s̺ k i e k e t̪ e
zenkizkien	s̻ e ŋ k i s̻ k i ẽ n
zenkizkien	s̻ e ŋ k i s̻ k i ẽ n
zenkizkien	s̺ e ŋ k i s̺ k i ẽ n
zenkizkieten	s̻ e ŋ k i s̻ k i e t̪ ẽ n
zenkizkieten	s̻ e ŋ k i s̻ k i e t̪ ẽ n
zenkizkieten	s̺ e ŋ k i s̺ k i e t̪ ẽ n
zenkizkioke	s̻ e ŋ k i s̻ k i o k e
zenkizkioke	s̻ e ŋ k i s̻ k i o k e
zenkizkioke	s̺ e ŋ k i s̺ k i o k e
zenkizkiokete	s̻ e ŋ k i s̻ k i o k e t̪ e
zenkizkiokete	s̻ e ŋ k i s̻ k i o k e t̪ e
zenkizkiokete	s̺ e ŋ k i s̺ k i o k e t̪ e
zenkizkion	s̻ e ŋ k i s̻ k i õ n
zenkizkion	s̻ e ŋ k i s̻ k i õ n
zenkizkion	s̺ e ŋ k i s̺ k i õ n
zenkizkioten	s̻ e ŋ k i s̻ k i o t̪ ẽ n
zenkizkioten	s̻ e ŋ k i s̻ k i o t̪ ẽ n
zenkizkioten	s̺ e ŋ k i s̺ k i o t̪ ẽ n
zentozen	s̻ ẽ n̪ t̪ o s̻ ẽ n
zentozen	s̻ ẽ n̪ t̪ o s̻ ẽ n
zentozen	s̺ ẽ n̪ t̪ o s̺ ẽ n
zentozke	s̻ ẽ n̪ t̪ o s̻ k e
zentozke	s̻ ẽ n̪ t̪ o s̻ k e
zentozke	s̺ ẽ n̪ t̪ o s̺ k e
zentozkeen	s̻ ẽ n̪ t̪ o s̻ k e ẽ n
zentozkeen	s̻ ẽ n̪ t̪ o s̻ k e ẽ n
zentozkeen	s̺ ẽ n̪ t̪ o s̺ k e ẽ n
zentozkete	s̻ ẽ n̪ t̪ o s̻ k e t̪ e
zentozkete	s̻ ẽ n̪ t̪ o s̻ k e t̪ e
zentozkete	s̺ ẽ n̪ t̪ o s̺ k e t̪ e
zentozketen	s̻ ẽ n̪ t̪ o s̻ k e t̪ ẽ n
zentozketen	s̻ ẽ n̪ t̪ o s̻ k e t̪ ẽ n
zentozketen	s̺ ẽ n̪ t̪ o s̺ k e t̪ ẽ n
zentozkidake	s̻ ẽ n̪ t̪ o s̻ k i ð̞ a k e
zentozkidake	s̻ ẽ n̪ t̪ o s̻ k i ð̞ a k e
zentozkidake	s̺ ẽ n̪ t̪ o s̺ k i ð̞ a k e
zentozkidakeen	s̻ ẽ n̪ t̪ o s̻ k i ð̞ a k e ẽ n
zentozkidakeen	s̻ ẽ n̪ t̪ o s̻ k i ð̞ a k e ẽ n
zentozkidakeen	s̺ ẽ n̪ t̪ o s̺ k i ð̞ a k e ẽ n
zentozkidakete	s̻ ẽ n̪ t̪ o s̻ k i ð̞ a k e t̪ e
zentozkidakete	s̻ ẽ n̪ t̪ o s̻ k i ð̞ a k e t̪ e
zentozkidakete	s̺ ẽ n̪ t̪ o s̺ k i ð̞ a k e t̪ e
zentozkidaketen	s̻ ẽ n̪ t̪ o s̻ k i ð̞ a k e t̪ ẽ n
zentozkidaketen	s̻ ẽ n̪ t̪ o s̻ k i ð̞ a k e t̪ ẽ n
zentozkidaketen	s̺ ẽ n̪ t̪ o s̺ k i ð̞ a k e t̪ ẽ n
zentozkidan	s̻ ẽ n̪ t̪ o s̻ k i ð̞ ã n
zentozkidan	s̻ ẽ n̪ t̪ o s̻ k i ð̞ ã n
zentozkidan	s̺ ẽ n̪ t̪ o s̺ k i ð̞ ã n
zentozkidaten	s̻ ẽ n̪ t̪ o s̻ k i ð̞ a t̪ ẽ n
zentozkidaten	s̻ ẽ n̪ t̪ o s̻ k i ð̞ a t̪ ẽ n
zentozkidaten	s̺ ẽ n̪ t̪ o s̺ k i ð̞ a t̪ ẽ n
zentozkieke	s̻ ẽ n̪ t̪ o s̻ k i e k e
zentozkieke	s̻ ẽ n̪ t̪ o s̻ k i e k e
zentozkieke	s̺ ẽ n̪ t̪ o s̺ k i e k e
zentozkiekeen	s̻ ẽ n̪ t̪ o s̻ k i e k e ẽ n
zentozkiekeen	s̻ ẽ n̪ t̪ o s̻ k i e k e ẽ n
zentozkiekeen	s̺ ẽ n̪ t̪ o s̺ k i e k e ẽ n
zentozkiekete	s̻ ẽ n̪ t̪ o s̻ k i e k e t̪ e
zentozkiekete	s̻ ẽ n̪ t̪ o s̻ k i e k e t̪ e
zentozkiekete	s̺ ẽ n̪ t̪ o s̺ k i e k e t̪ e
zentozkieketen	s̻ ẽ n̪ t̪ o s̻ k i e k e t̪ ẽ n
zentozkieketen	s̻ ẽ n̪ t̪ o s̻ k i e k e t̪ ẽ n
zentozkieketen	s̺ ẽ n̪ t̪ o s̺ k i e k e t̪ ẽ n
zentozkien	s̻ ẽ n̪ t̪ o s̻ k i ẽ n
zentozkien	s̻ ẽ n̪ t̪ o s̻ k i ẽ n
zentozkien	s̺ ẽ n̪ t̪ o s̺ k i ẽ n
zentozkieten	s̻ ẽ n̪ t̪ o s̻ k i e t̪ ẽ n
zentozkieten	s̻ ẽ n̪ t̪ o s̻ k i e t̪ ẽ n
zentozkieten	s̺ ẽ n̪ t̪ o s̺ k i e t̪ ẽ n
