A	a
peruncing	p ə r u ɲ t͡ʃ ɪ ŋ
perunding	p ə r u n d i ŋ
perundingan	p ə r u n d i ŋ a n
perunggu	p ə r ʊ ŋ ɡ u
peruntukan	p ə r u n t u k a n
peruntungan	p ə r u n t u ŋ a n
perus	p ə r u s
perusahaan	p ə r u s a h a a n
perusak	p ə r u s a k
perusak	p ə r u s a ʔ
perut	p ə r u t
pervaginaan	p ə r f a ɡ i n a ʔ a n
perversi	p ɛ r v ɛ r s i
perwakilan	p ə r w a k ɪ l a n
perwako	p ə r w a k o
perwalian	p ə r w a l i a n
perwara	p ə r w a r a
perwujudan	p ə r w u d͡ʒ u d a n
perzinaan	p ə r z i n a ʔ a n
perzinahan	p ə r z i n a h a n
pes	p ɛ s
pesaing	p ə s a ɪ ŋ
pesalin	p ə s a l i n
pesan	p ə s a n
pesantren	p ə s a n t r ɛ n
pesarium	p e s a r i u m
pesawat	p ə s a w a t
pesepeda	p ə s ə p ə d a
pesero	p ə s e r o
pesero	p ə s ɛ r o
peserta	p ə s ə r t a
pesetrum	p ə s ə t r u m
pesimis	p e s i m i s
pesimisme	p e s i m i s m ə
pesimistis	p e s i m i s t i s
pesing	p ə s i n ɡ
pesisir	p ə s i s i r
pesohor	p ə s o h o r
pesona	p ə s o n a
pespur	p ə s p u r
pesta	p ɛ s t a
pestisida	p ɛ s t i s i d a
pesumo	p ə s u m o
pesuruh	p ə s u r u h
pet	p ɛ t
peta	p e t a
peta	p ə t a
petahana	p ə t a h a n a
petak	p e t a k
petala	p ə t a l a
petanda	p ə t a n d a
petani	p ə t a n i
petapa	p ə t a p a
petasan	p ə t a s a n
petempur	p ə t ə m p u r
peternak	p ə t ə r n a k
peterseli	p e t ə r s e l i
peti	p ə t i
petiduran	p ə t i d u r a n
petik	p ə t i ʔ
petinju	p ə t i n d͡ʒ u
petir	p ə t i r
petis	p ə t i s
petisi	p ə t i s i
petitum	p ə t i t u m
petrokimia	p ə t r o k i m i a
petroleum	p e t r o l e u m
petromaks	p ɛ t r ɔ m a k
petromaks	p ɛ t r ɔ m a k s
petrus	p ə t r ʊ s
petunjuk	p ə t ʊ ɲ d͡ʒ ʊ ʔ
peubah	p ə ʊ b a h
pewajah	p ə w a d͡ʒ a h
pewajaran	p ə w a d͡ʒ a r a n
pewaktu	p ə w a k t u
pewaktuan	p ə w a k t u a n
pewara	p ə w a r a
pewarisan	p ə w a r ɪ s a n
pewarna	p ə w a r n a
pewatas	p ə w a t a s
pewayang	p ə w a j a ŋ
peyorasi	p e j o r a s i
peziarah	p ə z i a r a h
pezikir	p ə z i k i r
piadah	p i a d a h
piagam	p i a ɡ a m
piala	p i a l a
pialang	p ɪ a l a ŋ
pialang	p ɪ j a l a ŋ
piama	p i a m a
piano	p i a n o
pias	p i a s
picu	p i t͡ʃ u
pidana	p i d a n a
pidato	p i d a t o
pigmen	p i ɡ m ɛ n
pihak	p i h a k
pika	p i k a
pikap	p i k a p
pike	p i k ə
piket	p i k ɛ t
pikir	p i k i r
pikiran	p i k i r a n
pikiri	p i k i r i
pikirkan	p i k i r k a n
piksel	p i k s ə l
piksis	p i k s i s
piktogram	p ɪ k t o ɡ r a m
pilar	p i l a r
pilbup	p i l b u p
pildun	p i l d u n
pilgub	p i l ɡ u b
pilih	p i l i h
pilihan	p i l i h a n
pilin	p i l i n
pilkada	p ɪ l k a d a
piloks	p i l o k
piloks	p i l o k s
pilon	p i l o n
pilot	p i l ɔ t
pilpres	p i l p r ɛ s
pimpin	p i m p i n
pimpinan	p ɪ m p ɪ n a n
pin	p i n
pinang	p i n a ŋ
pinangan	p i n a ŋ a n
pindai	p i n d a i̯
pines	p i n ɛ s
pinggala	p i ŋ ɡ a l a
pinggan	p i ŋ ɡ a n
pinggang	p i ŋ ɡ a ŋ
pingkih	p i ŋ k i h
pinjam	p i n d͡ʒ a m
pinjaman	p i n d͡ʒ a m a n
pinset	p i n s ɛ t
pinta	p i n t a
pintal	p i n t a l
pintar	p i n t a r
pintaran	p i n t a r a n
pintarkan	p ɪ n t a r k a n
pintu	p i n t u
pion	p i o n
pionir	p i o n ɪ r
pipi	p i p i
pipis	p i p i s
pipisan	p i p i s a n
pipit	p i p i t
pir	p i r
pirai	p i r a i̯
piramida	p i r a m i d a
pirang	p i r a ŋ
piranti	p i r a n t i
pirau	p i r a u̯
pirenofor	p i r e n o f o r
piring	p i r i ŋ
piroksen	p i r o k s ɛ n
piromania	p i r o m a n i a
piroteknik	p i r o t ɛ k n i k
pirus	p i r u s
pisang	p i s a ŋ
pisangga	p i s a ŋ ɡ a
pisir	p i s i r
pistol	p ɪ s t ɔ l
piston	p i s t o n
pit	p i t
pita	p i t a
piton	p i t o n
piutang	p i u t a ŋ
pivot	p i v ɔ t
piza	p i z a
pj	p ə d͡ʒ ə
plafon	p l a f o n
plafon	p ə l a f o n
plagiat	p l a ɡ i a t
plagiator	p l a ɡ i a t o r
plak	p l a k
plaket	p l a k ɛ t
plan	p l a n
planet	p l a n ɛ t
planetari	p l a n e t a r i
planetarium	p l a n e t a r i u m
planeter	p l a n e t ɛ r
plang	p l a ŋ
planimetri	p l a n i m e t r i
plankton	p l a n k t o n
planografi	p l a n o ɡ r a f i
planologi	p l a n o l o ɡ i
plastik	p l a s t i k
plastisin	p l a s t i s i n
plastisitas	p l a s t i s i t a s
plastron	p l a s t r o n
platelet	p l a t e l ə t̚
platform	p l a t f o r m
playa	p l a j a
plaza	p l a z a
plebian	p l e b i a n
pleidoi	p l e i d o i̯
plek	p l ə k
pleno	p l e n o
pleret	p l ɛ r ɛ t
pleuritis	p l ə r i t i s
plint	p l i n t
ploi	p l o i̯
plonco	p l o n t͡ʃ o
plot	p l o t
plug	p l u ɡ
plumbum	p l u m b u m
plunyesak	p l u n y ə s a k
plur	p l u r
plural	p l u r a l
pluralis	p l u r a l i s
pluralisasi	p l u r a l i s a s i
pluriform	p l u r i f o r m
plutokrasi	p l u t o k r a s i
plutonium	p l u t o n i u m
pluvial	p l u v i a l
pneumatik	p n e u m a t i k
pneumatika	p n e u m a t i k a
pneumatis	p n e u m a t i s
pneumonia	n e w m ɔ n i a
pneumonia	p n e w m ɔ n i a
pocin	p o t͡ʃ i n
pocong	p o t͡ʃ o ŋ
pod	p o d
podium	p o d i u m
pof	p o f
pofercis	p o f ə r t͡ʃ i s
pogo	p o ɡ o
pohon	p o h o n
poin	p o i n
poker	p o k ə r
pokjar	p o k d͡ʒ a r
pokok	p o k o ʔ
pokta	p o k t a
pola	p o l a
polah	p o l a h
polar	p o l a r
polarisasi	p o l a r i s a s i
polaritas	p o l a r i t a s
poleksosbudhankam	p o l ɛ k s ɔ s b u t h a n k a m
polemik	p o l ə m i k
polemis	p o l e m i s
polemis	p o l ə m i s
polemologi	p o l e m o l o ɡ i
polen	p o l ə n
poles	p o l ɛ s
poli	p o l i
poliandri	p o l i a n d r i
poliarki	p o l i a r k i
poliester	p o l i ɛ s t ə r
polifase	p o l i f a s ə
poligami	p o l i ɡ a m i
poligini	p o l i ɡ i n i
poliglot	p o l i ɡ l o t
poligon	p o l i ɡ o n
poliklinik	p o l i k l i n i k
polimatik	p o l i m a t i k
polimer	p o l i m ɛ r
polimerisasi	p o l i m e r i s a s i
polip	p o l i p
polis	p o l i s
polisakarida	p o l i s a k a r i d a
polisentrisme	p o l i s ɛ n t r i s m ə
polisi	p o l i s i
polisionil	p o l i s i o n i l
politbiro	p o l i t b i r o
politeisme	p o l i t e i s m ə
politeisme	p o l i t ɛ i s m ə
politikus	p o l i t i k u s
politisi	p o l i t i s i
politomus	p o l i t o m u s
polo	p o l o
polones	p o l o n ɛ s
polsoskam	p o l s o s k a m
polsuska	p o l s u s k a
poltek	p o l t ɛ k
polusi	p o l u s i
polutan	p o l u t a n
pomade	p o m a d ə
pompa	p ɔ m p a
pon	p ɔ n
ponakan	p o n a k a n
pondasi	p o n d a s i
pondok	p o n d o ʔ
ponot	p o n o t
ponpes	p ɔ n p ə s
pons	p o n s
ponsel	p o n s ɛ l
pontifikal	p o n t i f i k a l
pontifikat	p o n t i f i k a t
ponton	p o n t o n
ponzu	p o n z u
pop	p o p
popor	p o p o r
popularitas	p o p u l a r i t a s
populasi	p o p u l a s i
porang	p o r a ŋ
porfiria	p o r f i r i a
porhanger	p o r h a ŋ ə r
porifera	p o r i f e r a
porok	p o r ɔ k
poros	p ɔ r ɔ s
porositas	p o r o s i t a s
port	p o r t
porta	p ɔ r t a
portabel	p o r t a b ə l
portapel	p o r t a p ə l
portapel	p o r t a p ɛ l
portepel	p o r t ə p ə l
portepel	p o r t ə p ɛ l
portik	p o r t i k
porto	p o r t o
portugal	p ɔ r t u ɡ a l
porus	p o r u s
pos	p o s
pose	p o s ə
posel	p o s ɛ l
posesi	p o s e s i
positif	p o s i t i f
posmodernisme	p o s m o d ə r n i s m ə
posologi	p o s o l o ɡ i
postel	p o s t ɛ l
posting	p ɔ s t ɪ ŋ
postulan	p o s t u l a n
postulat	p o s t u l a t
postur	p o s t u r
posyandu	p o s j a n d u
pot	p o t
potas	p o t a s
potasium	p o t a s i u m
potia	p o t i a
potlot	p o t l o t
potong	p o t o ŋ
potongan	p o t o ŋ a n
potret	p o t r e t
praakademik	p r a a k a d ə m i k
praasesmen	p r a a s ɛ s m ə n
prabawa	p r a b a w a
prabu	p r a b u
prada	p r a d a
praduga	p r a d u ɡ a
pragmatik	p r a ɡ m a t i k
pragmatika	p r a ɡ m a t i k a
pragmatis	p r a ɡ m a t i s
pragmatisme	p r a ɡ m a t i s m ə
prah	p r a h
prahoto	p r a h o t o
praja	p r a d͡ʒ a
prajurit	p r a d͡ʒ u r i t
prakarsa	p r a k a r s a
prakiraan	p r a k i r a a n
praktek	p r a k̚ t ɛ k̚
praktik	p r a k t i k
prakuliah	p r a k u l i a h
prala	p r a l a
pralahir	p r a l a h i r
pramembaca	p r a m ə m b a t͡ʃ a
pramenulis	p r a m ə n u l i s
pramugari	p r a m u ɡ a r i
pramuka	p r a m u k a
pramulansia	p r a m u l a n s i a
pramuria	p r a m u r i a
pramusiwi	p r a m u s i w i
pramuterbang	p r a m u t ə r b a ŋ
pramutoko	p r a m u t o k o
pramuwreda	p r a m u w r ə d a
pranala	p r a n a l a
pranata	p r a n a t a
pranatal	p r a n a t a l
prangko	p r a ŋ k o
prapembayaran	p r a p ə m b a j a r a n
prapembelajaran	p r a p ə m b ə l a d͡ʒ a r a n
prapemilu	p r a p ə m i l u
prapenilaian	p r a p ə n i l a j a n
praperadilan	p r a p ə r a d ɪ l a n
prasada	p r a s a d a
prasaja	p r a s a d͡ʒ a
prasangka	p r a s a ŋ k a
prasarana	p r a s a r a n a
prasasti	p r a s a s t i
prasejarah	p r a s ə d͡ʒ a r a h
prasi	p r a s i
prasurvei	p r a s u r v ə i̯
prasyarat	p r a ʃ a r a t
pratama	p r a t a m a
praujian	p r a u d͡ʒ i a n
preambul	p r e a m b u l
prediktor	p r e d i k t o r
prefasi	p r e f a s i
prefek	p r e f ɛ k
prefektur	p r e f ɛ k t u r
preferensi	p r e f ə r ɛ n s i
prefiks	p r e f i k s
prehistori	p r ə h i s t o r i
prei	p r e i
preipal	p r ɛ i p a l
prekursor	p r e k u r s o r
prelat	p r e l a t
prelatur	p r e l a t u r
prelatus	p r e l a t u s
prelude	p r e l u d ə
prem	p r ə m
prematur	p r e m a t ʊ r
premi	p r e m i
premier	p r e m i ɛ r
prenatal	p r e n a t a l
prengus	p r ə ŋ u s
preoksigenasi	p r e o k s i ɡ e n a s i
preparasi	p r e p a r a s i
preparat	p r e p a r a t
preposisi	p r e p o s i s i
prerogatif	p r e r o ɡ a t i f
pres	p r ɛ s
presbiter	p r ɛ s b i t ɛ r
presbiterat	p r ɛ s b i t e r a t
presbiterial	p r ɛ s b i t e r i a l
presbiterian	p r ɛ s b i t e r i a n
preseden	p r e s e d ɛ n
presensi	p r e s ɛ n s i
presentasi	p r e s ɛ n t a s i
presentil	p r e s ɛ n t i l
preservasi	p r e s ɛ r v a s i
presiden	p r e s i d ɛ n
presidium	p r e s i d i u m
presipitat	p r e s i p i t a t̚
preskripsi	p r ɛ s k r i p s i
preskriptif	p r ɛ s k r i p t i f
prestise	p r ɛ s t i s ə
presto	p r ɛ s t o
presumsi	p r e s u m s i
pretensi	p r e t ɛ n s i
pretensius	p r e t ɛ n s i u s
prevensi	p r e v ɛ n s i
preventif	p r e v ɛ n t ɪ f
pria	p r i a
pria	p ə r i a
pribadi	p r i b a d i
prikitiw	p r i k i t i w
prima	p r i m a
primat	p r i m a t
primata	p r i m a t a
primbon	p r i m b o n
primer	p r i m ɛ r
primordial	p r i m o r d i a l
prinsip	p r ɪ n s ɪ p̚
prinsipal	p r i n s i p a l
prinsipiel	p r ɪ n s i p i ə l
printer	p r i n t ə r
prioritas	p r i o r i t a s
prioritet	p r i o r i t ɛ t
prisma	p r i s m a
privasi	p r i v a s i
privat	p r i v a t
privilegi	p r i v i l e ɡ i
privisi	p r i v i s i
probandus	p r o b a n d u s
problem	p r o b l e m
problematis	p r o b l e m a t i s
probo	p r o b o
prodeo	p r o d e o
prodi	p r o d i
prodiakon	p r o d i a k o n
produk	p r o d a k
produk	p r o d ʊ k
produksi	p r o d u k s i
produktif	p r o d u k t i f
produktivitas	p r o d u k t i v i t a s
produsen	p r o d u s ɛ n
produser	p r o d u s ə r
profan	p r o f a n
profanitas	p r o f a n i t a s
profase	p r o f a s ə
profesioal	p r o f ɛ s i ɔ a l
profesional	p r o f ɛ s i ɔ n a l
profesionalisme	p r o f e s i o n a l i s m ə
profesionalitas	p r o f e s i o n a l i t a s
profesor	p r ɔ f ɛ s ɔ r
profetis	p r o f e t i s
profilaksis	p r o f i l a k s i s
profit	p r o f i t
profitabilitas	p r o f i t a b i l i t a s
proforma	p r o f o r m a
prognosis	p r o ɡ n o s i s
program	p r o ɡ r a m
progres	p r o ɡ r ɛ s
progresi	p r o ɡ r e s i
progresivisme	p r o ɡ r e s i v i s m ə
progresivitas	p r o ɡ r e s i v i t a s
prokem	p r ɔ k ɛ m
proklamasi	p r o k l a m a s i
proksi	p r o k s i
proletariat	p r o l ə t a r i a t
proliferasi	p r o l i f ə r a s i
prolog	p r o l o ɡ
prolongasi	p r o l o ŋ a s i
promenade	p r o m ə n a d ə
promes	p r o m ɛ s
prominen	p r o m i n ɛ n
promosi	p r o m o s i
promosional	p r o m o s i o n a l
promovenda	p r o m o v ɛ n d a
promovendus	p r o m o v ɛ n d ʊ s
pronomina	p r o n o m i n a
prop	p r o p
propaganda	p r o p a ɡ a n d a
propana	p r o p a n a
propeler	p r o p e l ə r
propemerintah	p r o p ə m ə r i n t a h
properti	p r o p ə r t i
propisiasi	p r o p i s i a s i
propolis	p r o p o l i s
proporsi	p r o p ɔ r s i
proporsional	p r ɔ p ɔ r s i ɔ n a l
proposal	p r ɔ p ɔ s a l
prorata	p r o r a t a
prosa	p r o s a
prosais	p r o s a i s
prosede	p r o s e d ə
prosedural	p r o s ə d u r a l
proses	p r o s ɛ s
prosesi	p r o s e s i
prosodi	p r o s o d i
prosodis	p r o s o d i s
prospeksi	p r o s p ə k s i
prospektus	p r o s p ɛ k t u s
prostat	p r o s t a t
prostitusi	p r o s t i t u s i
prota	p r o t a
protagonis	p r o t a ɡ o n i s
protap	p r o t a p
protein	p r o t e i n
proteinuria	p r o t e i̯ n u r i
proteinuria	p r o t e i̯ n u r i a
proteksionis	p r o t ɛ k s i o n i s
proteksionisme	p r o t ɛ k s i o n i s m ə
protektif	p r o t ɛ k t i f
protektorat	p r o t ɛ k t o r a t
proteolisis	p r o t e o l i s i s
protes	p r o t ɛ s
protese	p r o t e s ə
protesis	p r o t e s i s
protokanonik	p r o t o k a n o n i k
protoplasma	p r o t o p l a s m a
provinsi	p r o v i n s i
provinsialisme	p r o v i n s i a l i s m ə
provokasi	p r o v o k a s i
provokatif	p r ɔ f ɔ k a t ɪ f
provokator	p r ɔ f ɔ k a t ɔ r
provos	p r o v ɔ s
proyek	p r ɔ j ɛ k
proyeksi	p r o j ɛ k s i
proyektil	p r o j ə k t i l
proyektor	p r o j ɛ k t o r
pruf	p r u f
prurigo	p r u r i ɡ o
pseudonim	s e u d o n i m
psike	p ə s i k e
psikedelik	p ə s i k e d e l i k
psikiater	p ə s i k i a t ə r
psikis	p ə s i k i s
psikoanalisis	p ə s i k o a n a l i s i s
psikolog	p ə s i k o l o ɡ
psikologi	p ə s i k o l o ɡ i
psikologis	p ə s i k o l o ɡ i s
psikomotor	p ə s i k o m o t o r
psikomotorik	p ə s i k o m o t o r i k
psikopat	p ə s i k o p a t
psikosentris	p ə s i k o s e n t r i s
psikosis	p ə s i k o s i s
psikosomatik	p ə s i k o s o m a t i k
psikosomatis	p ə s i k o s o m a t i s
psikoterapi	p ə s i k o t e r a p i
psikotes	p ə s i k o t ɛ s
psoriasis	p ə s o r i a s i s
puak	p u a k
puan	p u a n
puas	p u a s
puasa	p u a s a
puaskan	p u a s k a n
puber	p u b ə r
publik	p u b l i k
publikasi	p u b l i k a s i
publisitas	p u b l i s i t a s
pucang	p u t͡ʃ a ŋ
pucat	p u t͡ʃ a t
pucuk	p u t͡ʃ u k
pudar	p u d a r
pudel	p u d ə l
puding	p u d i ŋ
pudir	p u d i r
pugar	p u ɡ a r
pugas	p u ɡ a s
puing	p u ɪ ŋ
puisi	p u i s i
puitis	p u i t i s
puja	p u d͡ʒ a
pujasera	p u d͡ʒ a s ə r a
puji	p u d͡ʒ i
pujian	p u j i a n
pukal	p u k a l
pukang	p u k a ŋ
pukat	p u k a t
puki	p u k i
pukimak	p u k i m a ʔ
pukul	p u k u l
pukulkan	p u k u l k a n
pula	p u l a
pulang	p u l a ŋ
pulasara	p u l a s a r a
pulau	p u l a u̯
pulaukan	p u l a u̯ k a n
puli	p u l i
pulih	p u l i h
pulmoner	p u l m o n ɛ r
pulp	p u l p
pulut	p u l ʊ t̚
pun	p u n
punai	p u n a i̯
punca	p ʊ n t͡ʃ a
puncak	p u n t͡ʃ a k
pundak	p u n d a ʔ
punggah	p u ŋ ɡ a h
punggok	p u ŋ ɡ o k
pungguk	p u ŋ ɡ u k
punggung	p u ŋ ɡ u ŋ
pungsi	p u ŋ s i
pungut	p u ŋ u t
pungutan	p u ŋ u t a n
punia	p u n i a̯
punten	p u n t ə n
puntung	p ʊ n t ʊ ŋ
punya	p u ɲ a
punyai	p u ɲ a i
punyakan	p u ɲ a k a n
pupuh	p ʊ p ʊ h
pupuk	p u p u ʔ
pupur	p u p u r
pupus	p u p ʊ s
puputan	p u p ʊ t a n
pura	p u r a
purata	p u r a t a
purbakala	p u r b a k a l a
pure	p u r e
purgatif	p u r ɡ a t i f
purgatorium	p u r ɡ a t o r i u m
puri	p u r i
purifikasi	p u r i f i k a s i
purifikatorium	p u r i f i k a t o r i u m
purina	p u r i n a
puris	p u r i s
purisme	p u r i s m ə
puristis	p u r i s t i s
purnama	p u r n a m a
purnasarjana	p u r n a s a r d͡ʒ a n a
purnawirawan	p u r n a w i r a w a n
puru	p u r u
purulen	p u r u l ə n
purulen	p u r u l ɛ n
purwakanti	p ʊ r w a k a n t i
purwarupa	p u r w a r u p a
pus	p u s
pusaka	p u s a k a
pusar	p u s a r
pusara	p u s a r a
pusat	p u s a t
pusdiklat	p u s d i ʔ l a t
puskesmas	p u s k ə s m a s
puslitbang	p u s l i t b a ŋ
puspa	p u s p a
puspas	p u s p a s
pustaha	p ʊ s t a h a
pustaka	p u s t a k a
pustakawan	p u s t a k a w a n
pustu	p u s t u
putar	p u t a r
putaran	p u t a r a n
putau	p u t a u̯
putih	p u t i h
putra	p u t r a
putri	p u t r i
putu	p u t u
putus	p u t u s
puyeng	p u j ə ŋ
puyu	p u j u
puyuh	p u j u h
q	k
q	k i
q	ʔ
qanun	ʔ a n u n
qasar	k a s a r
qasar	q a s a r
qiraah	k i r a a h
raba	r a b a
rabies	r a b i ɛ s
rabitah	r a b i t a h
rabuk	r a b u k
racun	r a t͡ʃ u n
racuni	r a t ʃ u n i
racunin	r a t ʃ u n ɪ n
radang	r a d a ŋ
radar	r a d a r
radas	r a d a s
raden	r a d ɛ n
rader	r a d ə r
radiasi	r a d i a s i
radikal	r a d i k a l
radikalisasi	r a d i k a l ɪ s a s i
radikalisme	r a d i k a l ɪ s m ə
radio	r a d i o
radioaktif	r a d i w a k t i f
radiolog	r a d i o l o ɡ
radiologi	r a d i o l o ɡ i
radiologis	r a d i o l o ɡ i s
radius	r a d i ʊ s
raga	r a ɡ a
ragil	r a ɡ ɪ l
ragu	r a ɡ u
rahang	r a h a ŋ
raharja	r a h a r d͡ʒ a
rahasia	r a h a s i a
rahayu	r a h a j u
rahim	r a h i m
rahmat	r a h m a t
raib	r a ɪ p̚
raih	r a i h
rais	r a i s
raja	r a d͡ʒ a
rajadiraja	r a d͡ʒ a d i r a d͡ʒ a
rajah	r a d͡ʒ a h
rajal	r a d͡ʒ a l
rak	r a k
raka	r a k a
rakbol	r a k b o l
rakel	r a k ə l
raker	r a k ə r
raket	r a k ɛ t
rakitan	r a k i t a n
rakitis	r a k i t i s
rakor	r a k o r
raksa	r a k s a
raksasa	r a k s a s a
raksi	r a k s i
rakus	r a k u s
rakyat	r a k j a t
rakyat	r a ʔ j a t
rakyu	r a ʔ j u
ralat	r a l a t̚
ram	r a m
rama	r a m a
ramah	r a m a h
ramai	r a m a i̯
ramal	r a m a l
ramalan	r a m a l a n
rambang	r a m b a ŋ
rambat	r a m b a t
rambu	r a m b u
rambuncis	r a m b u n c i s
rambut	r a m b u t
rambutan	r a m b u t a n
rames	r a m ə s
rampai	r a m p a i̯
rampas	r a m p a s
ramping	r a m p i ŋ
rampung	r a m p ʊ ŋ
ramskar	r a m s k a r
ramu	r a m u
ramuan	r a m u a n
rana	r a n a
ranah	r a n a h
ranap	r a n a p
rancah	r a n t͡ʃ a h
rancang	r a n t͡ʃ a ŋ
rangam	r a ŋ a m
ranggon	r a ŋ ɡ o n
rangkai	r a ŋ k a i̯
rangkaian	r a ŋ k a j a n
rangkong	r a ŋ k o ŋ
rangkuman	r a ŋ k u m a n
rangsang	r a ŋ s a ŋ
rani	r a n i
ranjang	r a n d͡ʒ a ŋ
ranjau	r a n d͡ʒ a u̯
ranmor	r a n m o r
ransel	r a n s ə l
ransum	r a n s u m
rantai	r a n t a i̯
rantaian	r a n t a j a n
rantang	r a n t a ŋ
rantas	r a n t a s
rantau	r a n t a u̯
ranti	r a n t i
ranting	r a n t i ŋ
rantis	r a n t i s
ranu	r a n u
ranum	r a n u m
rapat	r a p a t
raperdais	r a p ə r d a i s
rapi	r a p i
rapih	r a p i h
rapim	r a p i m
rapor	r a p o r
rapuh	r a p u h
ras	r a s
rasa	r a s a
rasan	r a s a n
rasberi	r a s b e r i
rase	r a s e
rasio	r a s i o̯
rasional	r a s i o n a l
rasionalis	r a s i o n a l i s
rasionalisasi	r a s i o n a l i s a s i
rasionalisme	r a s i o n a l i s m ə
rasionalitas	r a s i o n a l i t a s
rasis	r a s i s
rasisme	r a s ɪ s m ə
raster	r a s t ə r
rasuah	r a s u a h
rasuk	r a s u k
rasuki	r a s u k i
rasywah	r a ʃ w a h
rat	r a t
rata	r a t a
ratai	r a t a i
ratai	r a t a j
ratakan	r a t a k a n
ratap	r a t a p
ratapan	r a t a p a n
ratas	r a t a s
ratu	r a t u
ratus	r a t u s
ratusan	r a t u s a n
rawa	r a w a
rawak	r a w a k
rawan	r a w a n
rawat	r a w a t
rawayan	r a w a j a n
rawi	r a w i
rawis	r a w i s
rawit	r a w i t
rawon	r a w ɔ n
raya	r a j a
rayakan	r a j a k a n
rayap	r a j a p
reaktans	r e a k t a n s
reaktansi	r e a k t a n s i
real	r i l
realistis	r e a l i s t i s
realita	r e a l i t a
realitas	r e a l i t a s
realitet	r e a l i t ɛ t
reanimasi	r e a n i m a s i
reasuransi	r e a s u r a n s i
rebab	r ə b a b
rebahkan	r ə b a h k a n
reboisasi	r e b o i s a s i
rebung	r ə b ʊ ŋ
rebus	r ə b u s
reda	r e d a
reda	r ə d a
redaktur	r ə d a k t u r
redam	r ə d a m
redaman	r ə d a m a n
redenominasi	r e d e n o m i n a s i
reduksi	r e d ʊ k s i
reduksionisme	r e d ʊ k s i o n ɪ s m ə
redundan	r ə d u n d a n
redundansi	r e d ʊ n d a n s i
referendaris	r e f ə r ɛ n d a r i s
referendum	r e f ə r ɛ n d u m
refleks	r ɛ f l ɛ k s
refleksi	r e f l ɛ k s i
reflektif	r e f l ɛ k t i f
refluks	r ə f l u k s
reforestasi	r e f o r ɛ s t a s i
reformasi	r e f o r m a s i
reformis	r e f o r m i s
reformisme	r e f o r m i s m ə
refraksi	r e f r a k s i
refraktif	r ə f r a k t i f
refraktor	r e f r a k t o r
regel	r e ɡ ə l
regio	r e ɡ i o
region	r e ɡ i o n
regional	r e ɡ i o n a l
regionalisme	r e ɡ i o n a l i s m ə
register	r e ɡ i s t ə r
registri	r e ɡ ɪ s t r i
regol	r e ɡ ɔ l
regresi	r e ɡ r e s i
regu	r ə ɡ u
regulatif	r ə ɡ u l a t i f
regulator	r e ɡ u l a t ɔ r
reguler	r ɛ ɡ u l ɛ r
rehabilitasi	r e h a b i l i t a s i
rehat	r e h a t
rejasa	r ə d͡ʒ a s a
reka	r e k a
rekaan	r e k a a n
rekaan	r e k a ʔ a n
rekam	r ə k a m
rekapitulasi	r ə k a p i t u l a s i
rekat	r ə k a t
rekayasa	r ə k a j a s a
rekening	r e k ə n i ŋ
reklame	r ɛ k l a m ə
rekod	r e k o d
rekognisi	r ə k o ɡ n i s i
rekomendasi	r e k o m e n d a s i
rekonsiliasi	r e k ɔ n s i l i a s i
rekonstruksi	r e k ɔ n s t r u k s i
rekonstruktif	r e k o n s t r u k t i f
rekrutmen	r e k r ʊ t m ə n
reksa	r ə k s a
rektal	r ɛ k t a l
rektor	r ɛ k t o r
rektorat	r ɛ k t o r a t
rektum	r ɛ k̚ t ʊ m
rela	r e l a
relai	r e l a i̯
relai	r ə l a i̯
relaksasi	r e l a k s a s i
relap	r e l a p
relap	r ə l a p
relasi	r e l a s i
relawan	r e l a w a n
relevan	r ɛ l ə v a n
relevansi	r e l ə v a n s i
reli	r e l i
reliabel	r e l i a b ə l
reliabilitas	r e l i a b i l i t a s
relikui	r ɛ l i k u i̯
relokasi	r e l o k a s i
relung	r ə l ʊ ŋ
rem	r ɛ m
remahan	r ə m a h a n
remaja	r ə m a d͡ʒ a
remas	r ə m a s
rembang	r ə m b a ŋ
rembes	r ə m b ə s
rembes	r ɛ m b ə s
rembes	r ɛ m b ɛ s
rembesan	r ə m b ə s a n
rembulan	r ə m b u l a n
remedial	r ɛ m ə d i a l
remedial	r ɛ m ɛ d i a l
remeh	r e m ɛ h
remetuk	r ə m ə t u k
remis	r e m i s
remis	r ə m i s
remisi	r e m i s i
remiten	r e m i t ɛ n
rempah	r ə m p a h
renang	r ə n a ŋ
rencah	r ə n t͡ʃ a h
rencana	r ə n t͡ʃ a n a
rencanakan	r ə n t͡ʃ a n a k a n
rencang	r ə n t͡ʃ a ŋ
rendah	r ə n d a h
rendahan	r ə n d a h a n
rendahkan	r ə n d a h k a n
rendang	r ə n d a ŋ
rendemen	r ɛ n d ə m ɛ n
renggang	r ə ŋ ɡ a ŋ
rengo	r e n ɡ o
renja	r ə n d͡ʒ a
renjana	r ə n d͡ʒ a n a
renovasi	r ɛ n o v a s i
renstra	r ɛ n s t r a
renta	r ə n t a
renta	r ɛ n t a
rentan	r ə n t a n
rentang	r ə n t a ŋ
rentang	r ɛ n t a ŋ
rente	r ɛ n t ə
renten	r ɛ n t ə n
renteng	r ɛ n t ɛ ŋ
rentetan	r ə n t ə t a n
renung	r ə n u ŋ
renungan	r ə n u ŋ a n
