'ch	χ
rhedynach	r̥ ɛ d ə n a χ
rhedynaidd	r̥ ɛ d ə n a i̯ ð
rhedynaidd	r̥ ɛ d ə n ɛ ð
rhedynos	r̥ ɛ d ə n ɔ s
rheg	r̥ eː ɡ
rhegen	r̥ ɛ ɡ ɛ n
rhegennod	r̥ ɛ ɡ ɛ n ɔ d
rhegfa	r̥ ɛ ɡ v a
rhegfeydd	r̥ ɛ ɡ v e ɨ̯ ð
rhegi	r̥ ɛ ɡ i
rhegion	r̥ ɛ ɡ j ɔ n
rheiddiadur	r̥ e i̯ ð j a d ɨ̞ r
rheiddiau	r̥ e i̯ ð j a
rheiddiau	r̥ e i̯ ð j a ɨ̯
rheiddiau	r̥ e i̯ ð j ɛ
rheiddio	r̥ e i ð j ɔ
rheiddyn	r̥ e i̯ ð ɨ̞ n
rheidrwydd	r̥ e i̯ d r ʊ i̯ ð
rheidrwydd	r̥ e i̯ d r ʊ ɨ̯ ð
rheilffordd	r̥ e i̯ l f ɔ r ð
rheina	h e i̯ n a
rheina	r̥ e i̯ n a
rheini	r̥ e i̯ n ɪ
rheniwm	r̥ ɛ n j ʊ m
rhent	r̥ ɛ n t
rhenti	r̥ ɛ n t i
rhentu	r̥ ɛ n t ɨ
rhentwr	r̥ ɛ n t ʊ r
rhentwyr	r̥ ɛ n t w ɨ̞ r
rheol	r̥ eː ɔ l
rheolaeth	r̥ ɛ ɔ l a ɨ̯ θ
rheolaidd	r̥ ɛ ɔ l a i̯ ð
rheolaidd	r̥ ɛ ɔ l ɛ ð
rheolau	r̥ ɛ ɔ l a
rheolau	r̥ ɛ ɔ l a ɨ̯
rheolau	r̥ ɛ ɔ l ɛ
rheoli	r̥ ɛ ɔ l i
rheoliad	r̥ ɛ ɔ l j a d
rheoliadau	r̥ ɛ ɔ l j a d a
rheoliadau	r̥ ɛ ɔ l j a d a ɨ̯
rheoliadau	r̥ ɛ ɔ l j a d ɛ
rheoliadur	r̥ ɛ ɔ l j a d ɨ̞ r
rheoliaduron	r̥ ɛ ɔ l j a d ɨ̞ r ɔ n
rheolwr	r̥ ɛ ɔ l ʊ r
rheolydd	r̥ ɛ ɔ l ɨ̞ ð
rhes	r̥ eː s
rhesi	r̥ ɛ s i
rhestr	r̥ ɛ s d r
rhestrau	r̥ ɛ s d r a
rhestrau	r̥ ɛ s d r a ɨ̯
rhestrau	r̥ ɛ s d r ɛ
rhestri	r̥ ɛ s d r i
rheswm	r̥ ɛ s ʊ m
rhesymol	r̥ ɛ s ə m ɔ l
rhesymoldeb	r̥ ɛ s ə m ɔ l d ɛ b
rhew	r̥ eː u̯
rhewbwynt	r̥ ɛ u̯ b ʊ ɨ̯ n t
rhewgell	r̥ ɛ u̯ ɡ ɛ ɬ
rhewi	r̥ ɛ u̯ ɪ
rhewiad	r̥ ɛ u̯ j a d
rhewlif	r̥ ɛ u̯ l ɪ v
rhewlifeg	r̥ ɛ u̯ l ɪ v ɛ ɡ
rhewlifo	r̥ ɛ u̯ l ɪ v ɔ
rhewlifoedd	r̥ ɛ u̯ l ɪ v ɔ ɨ̯ ð
rhi	r̥ iː
rhiain	r̥ i a i̯ n
rhiant	r̥ iː a n t
rhic	r̥ ɪ k
rhieni	r̥ j ɛ n i
rhif	r̥ iː v
rhifau	r̥ ɪ v a
rhifau	r̥ ɪ v a ɨ̯
rhifau	r̥ ɪ v ɛ
rhiffio	r̥ ɪ f j ɔ
rhifo	r̥ ɪ v ɔ
rhin	r̥ iː n
rhinart	r̥ ɪ n a r t
rhingyll	r̥ ɨ n ɡ ɨ ɬ
rhiniart	r̥ ɪ n j a r t
rhiniog	r̥ ɪ n j ɔ ɡ
rhinoseros	r̥ ɪ n ɔ s ɛ r ɔ s
rhith	r̥ iː θ
rhithweledigaeth	r̥ ɪ θ w ɛ l ɛ d ɪ ɡ a ɨ̯ θ
rhithweledigaeth	r̥ ɪ θ w ɛ l ɛ d ɪ ɡ ɛ θ
rhiw	r̥ ɪ u̯
rho	r̥ oː
rhoces	r̥ ɔ k ɛ s
rhodd	r̥ oː ð
rhoddwr	r̥ ɔ ð ʊ r
rhodiwch	r̥ ɔ d j ʊ χ
rhodiwm	r̥ ɔ d j ʊ m
rhofio	r̥ ɔ v j ɔ
rhoi	r̥ ɔ i̯
rhos	r̥ oː s
rhosb	r̥ ɔ s b
rhosmari	r̥ ɔ s m a r ɪ
rhosod	r̥ ɔ s ɔ d
rhostio	r̥ ɔ s d j ɔ
rhostog	r̥ ɔ s d ɔ ɡ
rhostogion	r̥ ɔ s d ɔ ɡ j ɔ n
rhosyn	r̥ ɔ s ɨ̞ n
rhosynnau	r̥ ɔ s ə n a
rhosynnau	r̥ ɔ s ə n a ɨ̯
rhosynnau	r̥ ɔ s ə n ɛ
rhosys	r̥ ɔ s ɨ̞ s
rhudd	r̥ ɨː ð
rhuddgoch	r̥ ɨ̞ ð ɡ ɔ χ
rhuddlas	r̥ ɨ̞ ð l a s
rhuddlasu	r̥ ɨ̞ ð l a s ɨ̞
rhuddlaswyn	r̥ ɨ̞ ð l a s w ɨ̞ n
rhuddog	r̥ ɨ̞ ð ɔ ɡ
rhuddwyn	r̥ ɨ̞ ð w ɨ̞ n
rhuddygl	r̥ ɨ̞ ð ɨ̞ ɡ l
rhued	r̥ ɨ ɛ d
rhwbio	r̥ ʊ b j ɔ
rhwd	r̥ uː d
rhwng	r̥ ʊ ŋ
rhwth	r̥ uː θ
rhwyd	r̥ uː ɨ̯ d
rhwydd	r̥ uː ɨ̯ ð
rhwyddlwyn	r̥ ʊ ɨ̯ ð l ʊ ɨ̯ n
rhwydo	r̥ ʊ ɨ̯ d ɔ
rhwydwaith	r̥ ʊ i̯ d w ɛ θ
rhwydwaith	r̥ ʊ ɨ̯ d w a i̯ θ
rhwydwaith	r̥ ʊ ɨ̯ d w ɛ θ
rhwydweithio	r̥ ʊ ɨ̯ d w e i̯ θ j ɔ
rhwyf	r̥ uː ɨ̯ v
rhwyfau	r̥ ʊ ɨ̯ v a
rhwyfau	r̥ ʊ ɨ̯ v a ɨ
rhwyfau	r̥ ʊ ɨ̯ v ɛ
rhwyfo	r̥ ʊ ɨ̯ v ɔ
rhwyg	r̥ uː ɨ̯ ɡ
rhwygo	r̥ ʊ ɨ̯ ɡ ɔ
rhwyll	r̥ uː ɨ̯ ɬ
rhwyllau	r̥ ʊ ɨ̯ ɬ a
rhwyllau	r̥ ʊ ɨ̯ ɬ a ɨ̯
rhwyllau	r̥ ʊ ɨ̯ ɬ ɛ
rhwym	r̥ uː ɨ̯ m
rhwymiad	r̥ ʊ ɨ̯ m j a d
rhwymo	r̥ ʊ ɨ̯ m ɔ
rhwystr	r̥ ʊ ɨ̯ s d r
rhwystrau	r̥ ʊ ɨ̯ s d r a
rhwystrau	r̥ ʊ ɨ̯ s d r a ɨ̯
rhwystrau	r̥ ʊ ɨ̯ s d r ɛ
rhwystredig	r̥ ʊ ɨ̯ s d r ɛ d ɨ̞ ɡ
rhwystredigaeth	r̥ ʊ ɨ̯ s d r ɛ d ɨ̞ ɡ a ɨ̯ θ
rhwystredigaeth	r̥ ʊ ɨ̯ s d r ɛ d ɨ̞ ɡ a θ
rhwystredigaeth	r̥ ʊ ɨ̯ s d r ɛ d ɨ̞ ɡ ɛ θ
rhwystredigaethau	r̥ ʊ ɨ̯ s d r ɛ d ɨ̞ ɡ e ɨ̯ θ a
rhwystredigaethau	r̥ ʊ ɨ̯ s d r ɛ d ɨ̞ ɡ e ɨ̯ θ a ɨ̯
rhwystredigaethau	r̥ ʊ ɨ̯ s d r ɛ d ɨ̞ ɡ e ɨ̯ θ ɛ
rhwystro	r̥ ʊ ɨ̯ s d r ɔ
rhydau	r̥ ə d a
rhydau	r̥ ə d a ɨ̯
rhydau	r̥ ə d ɛ
rhydd	r̥ ɨː
rhydd	r̥ ɨː ð
rhyddfarn	r̥ ə ð v a r n
rhyddfraint	r̥ ə ð v r a i̯ n t
rhyddfreiniad	r̥ ə ð v r e i̯ n j a d
rhyddfreinio	r̥ ə ð v r e i̯ n j ɔ
rhyddfreiniwr	r̥ ə ð v r e i̯ n j ʊ r
rhyddfrydedd	r̥ ɪ ð v r ɪ d ɛ ð
rhyddfrydiaeth	r̥ ɪ ð v r ɪ ð j a ɪ θ
rhyddfrydol	r̥ ɨː ð v r ə d ɔ l
rhyddfrydol	r̥ ɨ̞ ð v r ə d ɔ l
rhyddhad	r̥ ə ð h aː d
rhyddhaf	r̥ ə ð h aː v
rhyddhau	r̥ ə ð h a ɨ̯
rhyddid	r̥ ə ð ɪ d
rhydni	r̥ ə d n ɪ
rhydwythol	r̥ ə d uː ɨ̯ θ ɔ l
rhyfedd	r̥ ə v a ð
rhyfedd	r̥ ə v ɛ ð
rhyfeddu	r̥ ə v ɛ ð ɨ̞
rhyfel	r̥ ə v a l
rhyfel	r̥ ə v ɛ l
rhyfela	r̥ ə v ɛ l a
rhyfelwr	r̥ ə v ɛ l ʊ r
rhyfelwyr	r̥ ə v ɛ l w ɨ̞ r
rhyg	r̥ ɨː ɡ
rhygwenith	r̥ ə ɡ w ɛ n ɪ θ
rhyn	r̥ ɨ̞ n
rhynion	r̥ ə n j ɔ n
rhywbeth	r̥ ɨ u̯ b a θ
rhywbeth	r̥ ɨ u̯ b ɛ θ
rhywbeth	r̥ ɪ u̯ b a θ
rhywbeth	r̥ ɪ u̯ b ɛ θ
rhywbeth	r̥ ʊ b a θ
rhywbeth	r̥ ʊ b ɛ θ
rhywbryd	r̥ ɨ u̯ b r ɨ̞ d
rhywbryd	r̥ ɪ u̯ b r ɨ̞ d
rhywle	r̥ ɨ u̯ l a
rhywle	r̥ ɨ u̯ l ɛ
rhywle	r̥ ɪ u̯ l a
rhywle	r̥ ɪ u̯ l ɛ
rhywle	r̥ ʊ l a
rhywle	r̥ ʊ l ɛ
rhywogaeth	r̥ ɪ u̯ ɔ ɡ a ɨ̯ θ
rhywogaeth	r̥ ɪ u̯ ɔ ɡ ɛ θ
rhywsut	r̥ ɨ u̯ s ɨ̞ t
rhywsut	r̥ ɪ u̯ s ɨ̞ t
rhywun	r̥ ɨ u̯ ɨ̞ n
rhywun	r̥ ɪ u̯ ɨ̞ n
ricriwtiaid	r ɪ k r ɪ u̯ t j a i̯ d
ricriwtiaid	r ɪ k r ɪ u̯ t j ɛ d
ricríwt	r i k r ɪ u̯ t
rif	r iː v
ril	r iː l
riliau	j r ɪ l a
riliau	r ɪ l j a ɨ̯
riliau	r ɪ l j ɛ
rils	r iː l s
rith	r iː θ
ro	r oː
ro'ch	r ɔ χ
roc	r ɔ k
rod	r oː d
roedd	r oː ɨ̯ ð
roeddech	r ɔ ɨ̯ ð a χ
roeddech	r ɔ ɨ̯ ð ɛ χ
roedden	r ɔ ɨ̯ ð a n
roedden	r ɔ ɨ̯ ð ɛ n
roeddet	r ɔ ɨ̯ ð a t
roeddet	r ɔ ɨ̯ ð ɛ t
roeddwn	r ɔ ɨ̯ ð ʊ n
roentgeniwm	r ɛ n t ɡ ɛ n j ʊ m
roi	r ɔ i̯
rondefŵ	r ɔ n d ɛ v uː
rosmari	r ɔ s m a r ɪ
rosod	r ɔ s ɔ d
rosynnau	r ɔ s ə n a
rosynnau	r ɔ s ə n a ɨ̯
rosynnau	r ɔ s ə n ɛ
rosys	r ɔ s ɨ̞ s
rownd	r ɔ u̯ n d
rutherffordiwm	r ə ð ə r f ɔ r d j ʊ m
rw	r ʊ
rwber	r ʊ b ɛ r
rwbidiwm	r ʊ b ɪ d j ʊ m
rwtheniwm	r ʊ θ ɛ n j ʊ m
rwy	r uː ɨ̯
rwyd	r uː ɨ̯ d
rwyf	r uː ɨ̯ v
rwyfau	r ʊ ɨ̯ v a
rwyfau	r ʊ ɨ̯ v a ɨ
rwyfau	r ʊ ɨ̯ v ɛ
rwyfo	r ʊ ɨ̯ v ɔ
rwyt	r uː ɨ̯ t
ry	r ɨː
rybela	r ə b ɛ l a
rydd	r ɨː ð
ryddhaf	r ə ð h aː v
ryddhau	r ə ð h a ɨ̯
ryddid	r ə ð ɪ d
rydw	r ə d u
rydw	r ə d w
rydych	r ə d ɨ̞ χ
ryfelwr	r ə v ɛ l ʊ r
ryfelwyr	r ə v ɛ l w ɨ̞ r
rygbi	r ə ɡ b i
ryseitiau	r ə s e i̯ t j a
ryseitiau	r ə s e i̯ t j a ɨ̯
ryseitiau	r ə s e i̯ t j ɛ
rysáit	r ə s a i̯ t
rywbeth	r ɨ u̯ b a θ
rywbeth	r ɨ u̯ b ɛ θ
rywbeth	r ɪ u̯ b a θ
rywbeth	r ɪ u̯ b ɛ θ
rywbeth	r ʊ b a θ
rywbeth	r ʊ b ɛ θ
rywbryd	r ɨ u̯ b r ɨ̞ d
rywbryd	r ɪ u̯ b r ɨ̞ d
rywle	r ɨ u̯ l a
rywle	r ɨ u̯ l ɛ
rywle	r ɪ u̯ l a
rywle	r ɪ u̯ l ɛ
rywle	r ʊ l a
rywle	r ʊ l ɛ
rywsut	r ɨ u̯ s ɨ̞ t
rywsut	r ɪ u̯ s ɨ̞ t
rywun	r ɨ u̯ ɨ̞ n
rywun	r ɪ u̯ ɨ̞ n
rŵan	r uː a n
sach	s aː χ
sachell	s a χ ɛ ɬ
saer	s aː ɨ̯ r
saeth	s aː ɨ̯ θ
saethdwll	s e i̯ θ d ʊ ɬ
saethu	s e ɨ̯ θ ɨ
saethwr	s e ɨ̯ θ ʊ r
saethwyr	s e ɨ̯ θ w ɨ̞ r
saethyddiaeth	s e ɨ̯ θ ə ð j a ɨ̯ θ
saethyddiaeth	s e ɨ̯ θ ə ð j ɛ θ
safbwynt	s a v b ʊ ɨ̯ n t
saff	s aː f
saffari	s a f a r ɪ
safle	s a v l ɛ
safon	s a v ɔ n
safri	s a v r i
saib	s a i̯ b
saif	s a i̯ v
saig	s a i̯ ɡ
sail	s a i̯ l
saim	s a i̯ m
saim	s aː m
sain	s a i̯ n
saint	s a i̯ n t
saith	s a i̯ θ
salad	s a l a d
salamandr	s a l a m a n d r
sallwyr	s a ɬ ʊ ɨ̯ r
salm	s a l m
saltring	s a l t r ɪ ŋ
salw	s a l u
salwch	s a l ʊ χ
samariwm	s a m a r j ʊ m
sanctaidd	s a ŋ k t a i̯ ð
sancteiddier	s a ŋ k t e i̯ ð j ɛ r
sancteiddio	s a ŋ k t e i̯ ð j ɔ
sancteiddrwydd	s a ŋ k t e i̯ ð r ʊ ɨ̯ ð
sandio	s a n d j ɔ
sant	s a n t
santes	s a n t a s
santes	s a n t ɛ s
santesau	s a n t ɛ s a
santesau	s a n t ɛ s a ɨ̯
santesau	s a n t ɛ s ɛ
sarff	s a r f
sarhad	s a r h aː d
sarhau	s a r h a ɨ̯
sarhaus	s a r h a ɨ̯ s
sashimi	s a ʃ ɪ m ɪ
sawdd	s a u̯ ð
sawdl	s a u̯ d l
sawl	s a u̯ l
sawr	s a u̯ r
sawrus	s a u̯ r ɨ̞ s
saws	s a u̯ s
sawsiau	s a u̯ ʃ a
sawsiau	s a u̯ ʃ a ɨ̯
sawsiau	s a u̯ ʃ ɛ
sba	s b aː
sbriws	s b r ɪ u̯ s
sbwliau	s b ʊ l j a
sbwliau	s b ʊ l j a ɨ̯
sbwlio	s b ʊ l j ɔ
sbwriel	s b ʊ r j a l
sbwriel	s b ʊ r j ɛ l
sbâr	s b aː r
sbŵl	s b uː l
scandiwm	s ɡ a n d j ʊ m
sdim	s d ɪ m
se	s ɛ
seaborgiwm	s ɪ b ɔ r ɡ j ʊ m
sebon	s ɛ b ɔ n
sebonllyd	s ɛ b ɔ n ɬ ɨ̞ d
sebra	s e b r a
sebraod	s e b r aː ɔ d
sebras	s e b r a s
sedd	s eː ð
seddi	s ɛ ð i
sef	s eː v
sefwch	s ɛ v ʊ χ
sefydlog	s ɛ v ə d l ɔ ɡ
sefydlogi	s ɛ v ə d l ɔ ɡ i
sefydlu	s ɛ v ə d l ɨ
sefyll	s ɛ v ɨ̞ ɬ
sefyllfa	s ɛ v ə ɬ v a
sefyllfaoedd	s ɛ v ə ɬ v aː ɔ ɨ̯ ð
segur	s ɛ ɡ ɨ̞ r
seibiau	s e i̯ b j a
seibiau	s e i̯ b j a ɨ̯
seibiau	s e i̯ b j ɛ
seiclo	s e i̯ k l ɔ
seicloch	s e i̯ k l ɔ χ
seiclodd	s e i̯ k l ɔ ð
seiclon	s e i̯ k l ɔ n
seiclwr	s e i̯ k l ʊ r
seidr	s e i̯ d ɪ r
seineg	s e i̯ n ɛ ɡ
seler	s ɛ l a r
seler	s ɛ l ɛ r
selsig	s ɛ l s ɪ ɡ
senana	s ɛ n a n a
senedd	s ɛ n ɛ ð
senon	s ɛ n ɔ n
ser	s ɛ r
serch	s ɛ r χ
serchog	s ɛ r χ ɔ ɡ
seremoni	s ɛ r ɛ m ɔ n i
seren	s ɛ r ɛ n
serenllys	s ɛ r ɛ n ɬ ɨ̞ s
sero	s ɛ r ɔ
seryddiaeth	s ɛ r ə ð j a ɨ̯ θ
sesh	s ɛ ʃ
sesiwn	s ɛ ʃ ʊ n
sesiynau	s ɛ ʃ ə n a
sesiynau	s ɛ ʃ ə n a ɨ̯
sesiynau	s ɛ ʃ ə n ɛ
sgarff	s ɡ a r f
sgen	s ɡ ɛ n
sgerbwd	s ɡ ɛ r b ʊ d
sgert	s ɡ ɛ r t
sgil	s ɡ iː l
sgil	s ɡ ɪ l
sgileffaith	s ɡ iː l ɛ f a i̯ θ
sgileffaith	s ɡ iː l ɛ f ɛ θ
sgipio	s ɡ ɪ p j ɔ
sgiwen	s ɡ i u̯ ɛ n
sglodion	s ɡ l ɔ d j ɔ n
sglodyn	s ɡ l ɔ d ɨ̞ n
sgorio	s ɡ ɔ r j ɔ
sgorpion	s ɡ ɔ r p j ɔ n
sgramblo	s ɡ r a m b l ɔ
sgrechian	s ɡ r ɛ χ j a n
sgri	s ɡ r iː
sgriau	s ɡ r iː a
sgriau	s ɡ r iː a ɨ̯
sgriau	s ɡ r iː ɛ
sgrin	s ɡ r iː n
sgriniau	s ɡ r ɪ n j a
sgriniau	s ɡ r ɪ n j a ɨ̯
sgriniau	s ɡ r ɪ n j ɛ
sgrinio	s ɡ r i n j ɔ
sgwariau	s ɡ w a r j a
sgwariau	s ɡ w a r j a ɨ̯
sgwariau	s ɡ w a r j ɛ
sgynni	s ɡ ə n ɪ
sgynno	s ɡ ə n ɔ
sgynnoch	s ɡ ə n ɔ χ
sgynnon	s ɡ ə n ɔ n
sgynnyn	s ɡ ə n ɨ̞ n
sgyrsiol	s ɡ ə r ʃ ɔ l
sgìl	s ɡ ɪ l
sgïo	s ɡ i ɔ
sgôr	s ɡ oː r
shibwns	ʃ ɪ b ʊ n s
shibwnsyn	ʃ ɪ b ʊ n s ɨ̞ n
shrwmsa	ʃ r ʊ m s a
si	s iː
siaced	ʃ a k a d
siaced	ʃ a k ɛ d
siafio	ʃ a v j ɔ
siampên	ʃ a m p eː n
siani	ʃ a n ɪ
sianis	ʃ a n ɪ s
siapiau	ʃ a p j a
siapiau	ʃ a p j a i̯
siapiau	ʃ a p j a ɨ̯
siapiau	ʃ a p j ɛ
siarad	ʃ a r a d
siaradwr	ʃ a r a d ʊ r
siaradwyr	ʃ a r a d w ɨ̞ r
sied	ʃ ɛ d
siei	ʃ e i̯
sifil	s ɪ v ɪ l
silicon	s ɪ l ɪ k ɔ n
silwair	s ɪ l w a i̯ r
sin	s iː n
sinc	s ɪ ŋ k
sinsir	s ɪ n s ɪ r
siobyn	ʃ ɔ b ɪ n
sioc	ʃ ɔ k
siocled	ʃ ɔ k l a d
siocled	ʃ ɔ k l ɛ d
siocledi	ʃ ɔ k l ɛ d i
sioe	ʃ oː ɨ̯
sioeau	ʃ ɔ ɨ̯ a
sioeau	ʃ ɔ ɨ̯ a ɨ̯
siom	ʃ ɔ m
siomau	ʃ ɔ m a
siomau	ʃ ɔ m a ɨ̯
siomau	ʃ ɔ m ɛ
siomedig	ʃ ɔ m ɛ d ɪ ɡ
siomi	ʃ ɔ m i
sionc	ʃ ɔ ŋ k
siopwr	ʃ ɔ p ʊ r
siort	ʃ ɔ r t
sir	s iː r
sir	ʃ iː r
sirconiwm	s ɪ r k ɔ n j ʊ m
sirol	s ɪ r ɔ l
siswrn	s ɪ s ʊ r n
siswrn	s ɪ ʃ ʊ n
siswrn	ʃ ɪ ʃ ʊ n
siwgr	ʃ ʊ ɡ r
siwgr	ʃ ʊ ɡ ʊ r
siwmae	s m aː ɨ̯
siwmae	s ɨ m aː ɨ̯
siwmae	ʃ ɨ m aː ɨ̯
siwmper	ʃ ʊ m p ɛ r
siwmperi	ʃ ʊ m p ɛ r i
siwr	ʃ uː r
siwrnai	ʃ ʊ r n a
siwrnai	ʃ ʊ r n a i̯
siwrnai	ʃ ʊ r n ɛ
siwrwd	ʃ ʊ r ʊ d
siwt	s ɪ u̯ t
siâp	ʃ aː p
siŵr	ʃ uː r
slaf	s l aː v
slebog	s l ɛ b ɔ ɡ
slej	s l ɛ d͡ʒ
slejys	s l ɛ d͡ʒ ɨ̞ s
sliper	s l ɪ p ɛ r
slorwm	s l ɔ r ʊ m
smot	s m ɔ t
smwddio	s m ʊ ð j ɔ
smygu	s m ə ɡ ɨ
snwcer	s n ʊ k a r
snwcer	s n ʊ k ɛ r
so	s oː
soch	s oː χ
soddi	s ɔ ð i
sodiwm	s ɔ d j ʊ m
sodlau	s ɔ d l a
sodlau	s ɔ d l a ɨ̯
sodlau	s ɔ d l ɛ
sodor	s ɔ d ɔ r
sodro	s ɔ d r ɔ
soeglyd	s ɔ i̯ ɡ l ɪ d
soeglyd	s ɔ ɨ̯ ɡ l ɨ̞ d
soffa	s ɔ f a
sofren	s ɔ v r ɛ n
sorgwm	s ɔ r ɡ ʊ m
sorod	s ɔ r ɔ d
sorth	s ɔ r θ
sos	s oː s
sosban	s ɔ s b a n
sosej	s ɔ s ɛ d͡ʒ
sosialaeth	s ɔ ʃ a l a ɨ̯ θ
sosialaidd	s ɔ ʃ a l a i̯ ð
sosialydd	s ɔ ʃ a l ɨ̞ ð
sosys	s ɔ s ɨ̯ s
sothach	s ɔ θ a χ
spleinsio	s b l e i̯ n ʃ ɔ
staen	s d aː ɨ̯ n
stafell	s d a v a ɬ
stafell	s d a v ɛ ɬ
staff	s d a f
stamp	s d a m p
stampiau	s t a m p j a
steiloffôn	s d e i̯ l ɔ f oː n
stemar	s d ɛ m a r
stemars	s d ɛ m a r s
stemio	s d ɛ m j ɔ
stethosgop	s d ɛ θ ɔ s ɡ ɔ p
stigma	s t ɪ ɡ m a
stiwdio	s d ɪ u̯ d j ɔ
stopi	s d ɔ p i
stopiem	s d ɔ p j ɛ m
stopio	s d ɔ p j ɔ
stori	s d ɔ r ɪ
stormus	s t ɔ r m ɨ̞ s
storïau	s d ɔ r iː a
storïau	s d ɔ r iː a ɨ̯
storïau	s d ɔ r iː ɛ
strach	s d r aː χ
straeon	s d r e ɨ̯ ɔ n
streic	s d r e i̯ k
streiciau	s d r e i̯ k j a
streiciau	s d r e i̯ k j a ɨ̯
streiciau	s d r e i̯ k j ɛ
streicio	s d r e i̯ k j ɔ
streicwr	s t r ɛ i k ʊ r
streip	s d r e i̯ p
strontiwm	s d r ɔ n t j ʊ m
strwythur	s t r ʊ ɨ̯ θ ɨ̞ r
stryd	s d r ɨː d
stwnsh	s d ʊ n ʃ
stwnsio	s d ʊ n ʃ ɔ
stwrsiwn	s d ʊ r ʃ ʊ n
stwrsiynod	s d ʊ r ʃ ə n ɔ d
styfnig	s d ə v n ɪ ɡ
stêm	s d eː m
stôl	s t oː l
stŵr	s d uː r
sudd	s ɨː ð
sumbol	s ɨ̞ m b ɔ l
sunthesis	s ɨ̞ n θ ɛ s ɪ s
sur	s ɨː r
suran	s ɨ̞ r a n
suranen	s ɨ̞ r a n ɛ n
surdoes	s ɨ̞ r d ɔ ɨ̯ s
sustem	s ɨ̞ s d ɛ m
sut	s ɨ̞ d
sut	s ɨ̞ t
sw	s uː
swch	s uː χ
swigen	s w ɪ ɡ a n
swigen	s w ɪ ɡ ɛ n
swigod	s w ɪ ɡ a n
swigod	s w ɪ ɡ ɛ n
swil	s w ɪ l
switsh	s w ɪ t͡ʃ
switshys	s w ɪ t ʃ ɨ̞ s
switsio	s w ɪ t ʃ ɔ
swllt	s uː ɬ d
swm	s ʊ m
swn	s ʊ n
swnian	s ʊ n j a n
swnio	s ʊ n j ɔ
swnllyd	s ʊ n ɬ ɨ̞ d
swnt	s ʊ n t
swoleg	s ʊ ɔ l ɛ ɡ
swolegydd	s ʊ ɔ l ɛ ɡ ɨ̞ ð
swper	s ʊ p a r
swper	s ʊ p ɛ r
swrth	s ʊ r θ
swshi	s uː ʃ i
swshi	s ʊ ʃ i
swydd	s uː ɨ̯ ð
swyddfa	s ʊ ɨ̯ ð v a
swyddfeydd	s ʊ ɨ̯ ð v e ɨ̯ ð
swyddi	s ʊ ɨ̯ ð i
swyddog	s ʊ ɨ̯ ð ɔ ɡ
swyddogaeth	s ʊ ɨ̯ ð ɔ ɡ a ɨ̯ θ
swyddogaeth	s ʊ ɨ̯ ð ɔ ɡ ɛ θ
swyddwr	s ʊ ɨ̯ ð ʊ r
swyn	s uː ɨ̯ n
swyno	s ʊ ɨ̯ n ɔ
swynol	s ʊ ɨ̯ n ɔ l
sy	s ɨː
sych	s ɨː χ
sychach	s ə χ a χ
sychdarthiad	s ə χ d a r θ j a d
sychdarthu	s ə χ d a r θ ɨ̞
sychder	s ə χ d ɛ r
sychdwr	s ə χ d ʊ r
syched	s ə χ a d
syched	s ə χ ɛ d
sychin	s ə χ ɪ n
sychnant	s ə χ n a n t
sychnentydd	s ə χ n ɛ n t ɨ̞ ð
sychu	s ə χ ɨ̞
sychwr	s ə χ ʊ r
sydd	s ɨː ð
syfi	s ə v i
syfl	s ɨ̞ v l
syflyd	s ə v l ɨ̞ d
syfrdan	s ə v r d a n
syfrdanol	s ə v r d a n ɔ l
syfrdanu	s ə v r d a n ɨ̞
syfïa	s ə v iː a
syfïen	s ə v iː ɛ n
sylfaen	s ə l v a ɨ̯ n
sylfaenol	s ə l v e ɨ̯ n ɔ l
sylffad	s ə l f a d
sylffwr	s ə l f ʊ r
syllta	s ə ɬ d a
syllu	s ə ɬ ɨ
sylw	s ə l u
sylw	s ɪ l u
sylwebu	s ə l w ɛ b ɨ
sylwedd	s ə l w ɛ ð
sylweddol	s ə l w eː ð ɔ l
sylweddol	s ə l w ɛ ð ɔ l
sylweddoli	s ə l w ɛ ð ɔ l i
sylwi	s ə l w i
symbol	s ɨ̞ m b ɔ l
symiau	s ə m j a
symiau	s ə m j a ɨ̯
symiau	s ə m j ɛ
syml	s ɨ̞ m l
symud	s ə m ɨ̞ d
symudais	s ə m ɨ̞ d a i̯ s
symudais	s ə m ɨ̞ d ɛ s
symudaist	s ə m ɨ̞ d a i̯ s d
symudaist	s ə m ɨ̞ d ɛ s d
symudliw	s ə m ɨ̞ d l ɪ u̯
symudoch	s ə m ɨ̞ d ɔ χ
symudodd	s ə m ɨ̞ d ɔ ð
symudol	s ə m ɨ̞ d ɔ l
symudon	s ə m ɨ̞ d ɔ n
syn	s ɨː n
synagog	s ɨ̞ n a ɡ ɔ ɡ
synau	s ə n a
synau	s ə n a ɨ̯
synau	s ə n ɛ
syndod	s ə n d ɔ d
syndodau	s ə n d ɔ d a
syndodau	s ə n d ɔ d a ɨ̯
syndodau	s ə n d ɔ d ɛ
syndodol	s ə n d ɔ d ɔ l
syndodus	s ə n d ɔ d ɨ̞ s
syniad	s ə n j a d
synio	s ə n j ɔ
synnu	s ə n ɨ̞
synnwyr	s ə n w ɨ̞ r
synthesis	s ɨ̞ n θ ɛ s ɪ s
syrjeri	s ə r d͡ʒ ə r i
