A	a
tovărășească	t o v ə r ə ʃ e̯ a s k ə
tovărășesc	t o v ə r ə ʃ e s k
tovărășește	t o v ə r ə ʃ e ʃ t e
tovărășești	t o v ə r ə ʃ e ʃ tʲ
toxic	t o k s i k
toți	t o t͡s i
tracatrucă	t r a k a t r u k ə
tractir	t r a k t i r
tradiție	t r a d i t͡s i e
traduce	t r a d u t ʃ e
traduceri	t r a d u t͡ʃ e rʲ
traductor	t r a d u k t o r
trage	t r a d͡ʒ e
trai	t r a j
traiectorie	t r a j e k t o r i e̯
trainic	t r a j n i k
tramvai	t r a m v a j
tramversare	t r a m v e r s a r e
trandafiriu	t r a n d a f i r i w
transalpin	t r a n s a l p i n
transatlantic	t r a n s a t l a n t i k
transcendental	t r a n s t͡ʃ e d e n t a l
transcontinental	t r a n s k o n t i n e n t a l
transcrie	t r a n s k r i e
transforma	t r a n s f o r m a
transgresiune	t r a n s ɡ r e s i u n e
transgresiune	t r a n s ɡ r e s j u n e
translator	t r a n s l a t o r
transoceanic	t r a n s o t͡ʃ e̯ a n i k
transparent	t r a n s p a r e n t
transpirație	t r a n s p i r a t͡s i e
transplanta	t r a n s p l a n t a
transpune	t r a n s p u n e
transpunere	t r a n s p u n e r e
transversal	t r a n s v e r s a l
transversală	t r a n s v e r s a l ə
tranzient	t r a n z i e n t
tranzitiv	t r a n z i t i v
tranzitoriu	t r a n z i t o r i u̯
tranziție	t r a n z i t͡s i e
tranzițional	t r a n z i t͡s i o n a l
trata	t r a t a
tratament	t r a t a m e n t
tratat	t r a t a t
traversa	t r a v e r s a
traversare	t r a v e r s a r e
traversă	t r a v e r s ə
treabă	t r e̯ a b ə
trebui	t r e b u i
trebuință	t r e b u i n t͡s ə
trece	t r e t͡ʃ e
trecere	t r e t͡ʃ e r e
treceri	t r e t͡ʃ e rʲ
trecut	t r e k u t
trecătoare	t r e k ə t o̯ a r e
trecător	t r e k ə t o r
trecători	t r e k ə t o rʲ
trei	t r e j
treia	t r e j a
treilea	t r e j l e̯ a
treisprezece	t r e j s p r e z e t͡ʃ e
treisprezecea	t r e j s p r e z e t͡ʃ e̯ a
treisprezecelea	t r e j s p r e z e t͡ʃ e l e̯ a
treizecea	t r e j z e t͡ʃ e̯ a
treizeci	t r e j z e t͡ʃʲ
treizecilea	t r e j z e t͡ʃ i l e̯ a
treișpe	t r e j ʃ p e
treișpea	t r e j ʃ p e̯ a
treișpelea	t r e j ʃ p e l e̯ a
tren	t r e n
trenul	t r e n u
trenul	t r e n u l
trenule	t r e n u l e
trenului	t r e n u l u j
trenuri	t r e n u rʲ
trenurile	t r e n u r i l e
trenurilor	t r e n u r i l o r
trenuț	t r e n u t͡s
trepan	t r e p a n
tretior	t r e t i o r
trianglu	t r i a n ɡ l u
triatlon	t r i a t l o n
triatlonist	t r i a t l o n i s t
triatlonistă	t r i a t l o n i s t ə
tribal	t r i b a l
tricefal	t r i t͡ʃ e f a l
tricolor	t r i k o l o r
tricot	t r i k o t
tridimensional	t r i d i m e n s i o n a l
trifazic	t r i f a z i k
triglif	t r i ɡ l i f
trigon	t r i ɡ o n
trigonometric	t r i ɡ o n o m e t r i k
trigonometrie	t r i ɡ o n o m e t r i e
trimaran	t r i m a r a n
trimetru	t r i m e t r u
trinidadian	t r i n i d a d i a n
triolet	t r i o l e t
trip	t r i p
triptic	t r i p t i k
trist	t r i s t
tristețe	t r i s t e t͡s e
triton	t r i t o n
tritura	t r i t u r a
triumvir	t r i u m v i r
triumvirat	t r i u m v i r a t
trivial	t r i v i a l
trișa	t r i ʃ a
troacă	t r o̯ a k ə
trompetă	t r o m p e t ə
tron	t r o n
tropic	t r o p i k
tropisme	t r o p i s m e
trota	t r o t a
trotez	t r o t e z
trudit	t r u d i t
trudă	t r u d ə
trunchi	t r u n kʲ
trup	t r u p
trupă	t r u p ə
trând	t r ɨ n d
trândav	t r ɨ n d a v
trântit	t r ɨ n t i t
trântor	t r ɨ n t o r
trădare	t r ə d a r e
trăgaci	t r ə ɡ a t͡ʃʲ
trăgător	t r ə ɡ ə t o r
trăsnit	t r ə s n i t
trăsătură	t r ə s ə t u r ə
tu	t u
tubular	t u b u l a r
tucan	t u k a n
tulbure	t u l b u r e
tuli	t u l i
tulipă	t u l i p ə
tungsten	t u n ɡ s t e n
tunisian	t u n i s i a n
tuns	t u n s
turc	t u r k
turcește	t u r t͡ʃ e ʃ t e
turcuț	t u r k u t͡s
turistic	t u r i s t i k
turkmen	t u r k m e n
turma	t u r m a
turmă	t u r m ə
turn	t u r n
tutela	t u t e l a
tutui	t u t u i
tuvaluan	t u v a l u a n
tuși	t u ʃ i
tâmp	t ɨ m p
tâmpenie	t ɨ m p e n i e
tâmpina	t ɨ m p i n a
tâmpit	t ɨ m p i t
tângui	t ɨ n ɡ u i
tânji	t ɨ n ʒ i
târn	t ɨ r n
târsână	t ɨ r s ɨ n ə
târziu	t ɨ r z i w
tăbărî	t ə b ə r ɨ
tăcea	t ə t͡ʃ a
tăcut	t ə k u t
tăi	t ə j
tăia	t ə j a
tăios	t ə j o s
tălpi	t ə l pʲ
tămădui	t ə m ə d u i
tărie	t ə r i e
tărișor	t ə r i ʃ o r
tăt	t ə t
tătic	t ə t i k
tătărî	t ə t ə r ɨ
tău	t ə w
u	u
ubicuității	u b i k u i t ə t s i
ubicuu	u b i k u u
ubicuu	u b i k uː
ubicuul	u b i k u u
ubicuul	u b i k u u l
ucide	u t ʃ i d e
ucigător	u t͡ʃ i ɡ ə t o r
ud	u d
uda	u d a
udat	u d a t
udmurt	u d m u r t
uimi	u j m i
uitai	u j t a j
uituc	u j t u k
ulei	u l e j
ulm	u l m
ultim	u l t i m
uman	u m a n
umbelă	u m b e l ə
umbla	u m b l a
umbrelă	u m b r e l ə
umbros	u m b r o s
umbră	u m b r ə
umed	u m e d
umezeală	u m e z e̯ a l ə
umezire	u m e z i r e
umeziri	u m e z i rʲ
umfla	u m f l a
umil	u m i l
umili	u m i l i
umilință	u m i l i n t͡s ə
umilitate	u m i l i t a t e
umpic	u m p i k
umple	u m p l e
umplere	u m p l e r e
umpleri	u m p l e rʲ
umplut	u m p l u t
umăr	u m ə r
un	u n
una	u n a
unchi	u ŋ kʲ
undeva	u n d e v a
undiță	u n d i t͡s ə
undrea	u n d r e̯ a
unduios	u n d u j o s
undă	u n d ə
unealtă	u n e̯ a l t ə
unei	u n e j
uneori	u n e o rʲ
unghi	u n ɡʲ
unghie	u ŋ ɡ j e
ungurean	u ŋ ɡ u r e̯ a n
ungurească	u ŋ ɡ u r e̯ a s k ə
ungureni	u ŋ ɡ u r e nʲ
unguresc	u ŋ ɡ u r e s k
ungurește	u ŋ ɡ u r e ʃ t e
ungurești	u ŋ ɡ u r e ʃ tʲ
uni	u n i
uni	y n i
unidirecțional	u n i d i r e k t͡s i o n a l
unifica	u n i f i k a
uniform	u n i f o r m
unilateral	u n i l a t e r a l
unire	u n i r e
unor	u n o r
unpica	u m p i k a
unsprezece	u n s p r e z e t͡ʃ e
unsprezecea	u n s p r e z e t͡ʃ e̯ a
unsprezecelea	u n s p r e z e t͡ʃ e l e̯ a
unsuros	u n s u r o s
unt	u n t
untar	u n t a r
untos	u n t o s
untură	u n t u r ə
unu	u n u
unui	u n u j
unșpe	u n ʃ p e
unșpea	u n ʃ p e̯ a
unșpelea	u n ʃ p e l e̯ a
ura	u r a
uragan	u r a ɡ a n
urbaniza	u r b a n i z a
urca	u r k a
urcare	u r k a r e
urcat	u r k a t
urcuș	u r k u ʃ
urcă	u r k ə
ureche	u r e k e
uriaș	u r i a ʃ
urina	u r i n a
urină	u r i n ə
urla	u r l a
urlare	u r l a r e
urlet	u r l e t
urma	u r m a
urmare	u r m a r e
urmaș	u r m a ʃ
urmei	u r m e j
urmă	u r m ə
urmări	u r m ə r i
următor	u r m ə t o r
urni	u r n i
urolog	u r o l o ɡ
urologă	u r o l o ɡ ə
ursitoare	u r s i t o̯ a r e
uruguayan	u r u ɡ w a j a n
urzeală	u r z e̯ a l ə
urzică	u r z i k ə
urât	u r ɨ t
urâțenie	u r ɨ t͡s e n i e
urâți	u r ɨ t͡s i
urâți	u r ɨ t͡sʲ
urî	u r ɨ
urăște	u r ə ʃ t e
uscat	u s k a t
ustensilă	u s t e n s i l ə
ustura	u s t u r a
usturime	u s t u r i m e
usturător	u s t u r ə t o r
util	u t i l
utila	u t i l a
utilaj	u t i l a ʒ
utile	u t i l e
utili	u t i lʲ
utiliza	u t i l i z a
utilizabil	u t i l i z a b i l
utilizator	u t i l i z a t o r
uzi	u zʲ
uzină	u z i n ə
uși	u ʃʲ
ușor	u ʃ o r
ușurință	u ʃ u r i n t͡s ə
ușă	u ʃ ə
v	v
vacă	v a k ə
vad	v a d
vag	v a ɡ
vagabond	v a ɡ a b o n d
vaginal	v a d͡ʒ i n a l
vai	v a j
valabil	v a l a b i l
valah	v a l a h
valid	v a l i d
valiza	v a l i z a
valiză	v a l i z ə
valoare	v a l o̯ a r e
valon	v a l o n
valoros	v a l o r o s
valsa	v a l s a
vamal	v a m a l
vamă	v a m ə
van	v a n
vanadiu	v a n a d j u
vanilie	v a n i l i e
vanitos	v a n i t o s
vapor	v a p o r
vara	v a r a
varan	v a r a n
varia	v a r i a
varia	v a r j a
variat	v a r i a t
varză	v a r z ə
vară	v a r ə
vatman	v a t m a n
vată	v a t ə
vază	v a z ə
veche	v e k e
vechi	v e kʲ
vecin	v e t͡ʃ i n
vecini	v e t͡ʃ i nʲ
vecină	v e t͡ʃ i n ə
vedea	v e d e̯ a
vedenie	v e d e n i e
vedere	v e d e r e
vegetal	v e d͡ʒ e t a l
vegetație	v e d͡ʒ e t a t͡s i e
velin	v e l i n
venera	v e n e r a
venerare	v e n e r a r e
venerație	v e n e r a t͡s i e
veneric	v e n e r i k
venezuelean	v e n e z u e l e̯ a n
veni	v e n i
venin	v e n i n
venit	v e n i t
ventila	v e n t i l a
ventilase	v e n t i l a s e
ventilație	v e n t i l a t͡s i e
venă	v e n ə
verandă	v e r a n d ə
verbină	v e r b i n ə
verde	v e r d e
vergur	v e r ɡ u r
vergură	v e r ɡ u r ə
veri	v e rʲ
verișoară	v e r i ʃ o̯ a r ə
vermillon	v e r m i j o n
vermillon	v e r m i j ɔ̃
vermillon	v e r m i o n
vermut	v e r m u t
vernis	v e r n i s
verosimil	v e r o s i m i l
versatile	v e r s a t i l e
versatili	v e r s a t i lʲ
versifica	v e r s i f i k a
vertebră	v e r t e b r ə
vertex	v e r t e k s
vertical	v e r t i k a l
verzui	v e r z u j
vesel	v e s e l
veste	v e s t e
vestit	v e s t i t
vezi	v e zʲ
veșmânt	v e ʃ m ɨ n t
veștejind	v e ʃ t e ʒ i n d
via	v i a
viața	v j a t͡s a
viață	v j a t͡s ə
vicerege	v i t͡ʃ e r e d͡ʒ e
viceregi	v i t͡ʃ e r e d͡ʒ i
viclean	v i k l e̯ a n
viclenie	v i k l e n i e
viclenii	v i k l e n i j
victimă	v i k t i m ə
victorios	v i k t o r i o s
vid	v i d
vidră	v i d r ə
vie	v i e
vier	v i e r
vier	v j e r
viermănos	v j e r m ə n o s
viespe	v j e s p e
vietate	v i e t a t e
vietăți	v i e t ə t͡sʲ
viețile	v j e t͡s i l e
viețui	v j e t͡s u i
viforî	v i f o r ɨ
vigoare	v i ɡ w a r e
viguros	v i ɡ u r o s
vii	v i j
viii	v i iʲ
viitor	v i i t o r
viitorime	v i i t o r i m e
viitură	v i i t u r ə
vil	v i l
vileag	v i l e̯ a ɡ
vinaț	v i n a t͡s
vince	v i n t͡ʃ e
vincibil	v i n t͡ʃ i b i l
vindeca	v i n d e k a
vindecător	v i n d e k ə t o r
vindicativ	v i n d i k a t i v
vine	v i n e
vineri	v i n e rʲ
vinicer	v i n i t͡ʃ e r
vinil	v i n i l
vinograd	v i n o ɡ r a d
vinos	v i n o s
vinovat	v i n o v a t
vină	v i n ə
vioi	v i o j
viol	v i o l
viola	v i o l a
violent	v i o l e n t
violet	v i o l e t
viperă	v i p e r ə
vipt	v i p t
vira	v i r a
viral	v i r a l
virgin	v i r d͡ʒ i n
virginal	v i r d͡ʒ i n a l
virgină	v i r d͡ʒ i n ə
viril	v i r i l
virile	v i r i l e
virilitatea	v i r i l i t a t e̯ a
virilității	v i r i l i t ə t s i
virnanț	v i r n a n t͡s
virolog	v i r o l o ɡ
virologă	v i r o l o ɡ ə
virotic	v i r o t i k
viroză	v i r o z ə
virtuos	v i r t u o s
virus	v i r u s
visare	v i s a r e
viscere	v i s t͡ʃ e r e
viscozitate	v i s k o z i t a t e
vitamină	v i t a m i n ə
viteaz	v i t e̯ a z
viteză	v i t e z ə
viticultor	v i t i k u l t o r
vitreg	v i t r e ɡ
vitrină	v i t r i n ə
vită	v i t ə
viu	v i w
vizibil	v i z i b i l
viziona	v i z i o n a
viziona	v i z j o n a
vizitiu	v i z i t i w
vișin	v i ʃ i n
vișină	v i ʃ i n ə
viță	v i t͡s ə
vlagă	v l a ɡ ə
vlogger	v l o ɡ ə r
vlăstar	v l ə s t a r
voastre	v o̯ a s t r e
voce	v o t͡ʃ e
vocea	v o t͡ʃ e̯ a
voie	v o j e
voinic	v o j n i k
voință	v o i n t͡s ə
voios	v o j o s
volbură	v o l b u r ə
voltaj	v o̞ l t a ʒ
volum	v o l u m
volumetric	v o l u m e t r i k
voma	v o m a
vomit	v o m i t
vomă	v o m ə
vopsi	v o p s i
vopsitor	v o p s i t o r
vor	v o r
vorbeau	v o r b e̯ a w
vorbește	v o r b e ʃ t e
vorbi	v o r b i
vorbitor	v o r b i t o r
vorbă	v o r b ə
vorbăreț	v o r b ə r e t͡s
vortex	v o r t e k s
vostru	v o s t r u
vota	v o t a
votează	v o t e̯ a z ə
vouă	v o w ə
voștri	v o ʃ t r i
vrajă	v r a ʒ ə
vrea	v r e̯ a
vreau	v r e̯ a w
vrednic	v r e d n i k
vrednicie	v r e d n i t͡ʃ i e
vremelnic	v r e m e l n i k
vreo	v r e̯ o
vreun	v r e u n
vreun	v r e̯ u n
vro	v r o
vrun	v r u n
vrut	v r u t
vrăbioi	v r ə b i o j
vrăjitor	v r ə ʒ i t o r
vui	v u i
vulcan	v u l k a n
vulcanic	v u l k a n i k
vulcanolog	v u l k a n o l o ɡ
vulcanologă	v u l k a n o l o ɡ ə
vulgar	v u l ɡ a r
vulnerabil	v u l n e r a b i l
vulnerabilitate	v u l n e r a b i l i t a t e
vulpe	v u l p e
vâlced	v ɨ l t͡ʃ e d
vânat	v ɨ n a t
vânjos	v ɨ n ʒ o s
vânos	v ɨ n o s
vântos	v ɨ n t o s
vână	v ɨ n ə
vânăt	v ɨ n ə t
vânător	v ɨ n ə t o r
vânători	v ɨ n ə t o rʲ
vânătă	v ɨ n ə t ə
vârf	v ɨ r f
vârful	v ɨ r f u l
vârtos	v ɨ r t o s
vâscos	v ɨ s k o s
vâscozitate	v ɨ s k o z i t a t e
vă	v ə
văcar	v ə k a r
văcari	v ə k a rʲ
văcăriță	v ə k ə r i t͡s ə
vădit	v ə d i t
vădos	v ə d o s
văduv	v ə d u v
văduvă	v ə d u v ə
văii	v ə i j
văile	v ə i l e
văpaie	v ə p a j e
văr	v ə r
văratic	v ə r a t i k
vărgat	v ə r ɡ a t
vărui	v ə r u i
vătrai	v ə t r a j
văzuți	v ə z u t͡sʲ
w	u
w	v
w	w
weekend	u j k e n d
weekend	w i k e n d
whisky	u j s k i
whisky	w i s k i
x	k s
x	ɡ z
xenofobia	k s e n o f o b i e
xenofobie	k s e n o f o b i e
xilologie	k s i l o l o d͡ʒ i e
y	i
y	j
z	z
zabet	z a b e t
zacusi	z a k u s i
zadar	z a d a r
zadarnic	z a d a r n i k
zahar	z a h a r
zaharea	z a h a r e̯ a
zaharicale	z a h a r i k a l e
zahăr	z a h ə r
zahărul	z a h ə r u
zahărul	z a h ə r u l
zambian	z a m b i a n
zare	z a r e
zarf	z a r f
zariște	z a r i ʃ t e
zarzam	z a r z a m
zarzavagioaică	z a r z a v a d͡ʒ w a i̯ k ə
zarzavagiu	z a r z a v a d͡ʒ i w
zarzăr	z a r z ə r
zarzără	z a r z ə r ə
zbate	z b a t e
zbici	z b i t͡ʃ i
zbiera	z b j e r a
zbierat	z b j e r a t
zborul	z b o r u
zborul	z b o r u l
zbura	z b u r a
zdravăn	z d r a v ə n
zdruncina	z d r u n t͡ʃ i n a
zdrăngăni	z d r ə n ɡ ə n i
zeamă	z e̯ a m ə
zebră	z e b r ə
zece	z e t͡ʃ e
zecea	z e t͡ʃ e̯ a
zecelea	z e t͡ʃ e l e̯ a
zeci	z e t͡ʃʲ
zecimal	z e t͡ʃ i m a l
zecime	z e t͡ʃ i m e
zeiță	z e i t͡s ə
zemos	z e m o s
zer	z e r
zero	z e r o
zevzec	z e v z e k
zglobior	z ɡ l o b i o r
zgomotos	z ɡ o m o t o s
zgâlțâi	z ɡ ɨ l t͡s ɨ i
zgârcit	z ɡ ɨ r t͡ʃ i t
zgău	z ɡ ə w
zgăuri	z ɡ ə u rʲ
zi	z i
ziarist	z i a r i s t
zibelină	z i b e l i n ə
zicală	z i k a l ə
zice	z i t͡ʃ e
zică	z i k ə
zicătoare	z i k ə t o̯ a r e
zigot	z i ɡ o t
zilei	z i l e j
zimbru	z i m b r u
zinc	z i n k
zinca	z i n k a
zincui	z i n k u i
zircon	z i r k o n
zirconită	z i r k o n i t ə
ziua	z i w a
zlotaș	z l o t a ʃ
zmeură	z m e u r ə
zodiacal	z o d i a k a l
zoolog	z o o l o ɡ
zoologă	z o o l o ɡ ə
zoonomie	z o o n o m i e
zor	z o r
zori	z o rʲ
zugrav	z u ɡ r a v
zugrăvi	z u ɡ r ə v i
zulufat	z u l u f a t
zvelt	z v e l t
zvon	z v o n
zvăpăiat	z v ə p ə j a t
zâmbet	z ɨ m b e t
zâmbi	z ɨ m b i
zâmbitoare	z ɨ m b i t o̯ a r e
zână	z ɨ n ə
zârnă	z ɨ r n ə
zâzanie	z ɨ z a n i e
zăbală	z ə b a l ə
zădărnici	z ə d ə r n i t͡ʃ i
zădărnicire	z ə d ə r n i t͡ʃ i r e
zăgan	z ə ɡ a n
zănatic	z ə n a t i k
zăpăceală	z ə p ə t͡ʃ e̯ a l ə
zăpăcit	z ə p ə t͡ʃ i t
zău	z ə w
Â	ɨ
Î	ɨ
Întorcătoru	ɨ n t o r k ə t o r u
Întuneric	ɨ n t u n e r i k
â	ɨ
î	ɨ
îl	ɨ l
îmbelșugat	ɨ m b e l ʃ u ɡ a t
îmbietor	ɨ m b i e t o r
îmbolnăvi	ɨ m b o l n ə v i
îmbrăca	ɨ m b r ə k a
îmbrăcat	ɨ m b r ə k a t
îmbucătură	ɨ m b u k ə t u r ə
îmbătat	ɨ m b ə t a t
îmbătrâni	ɨ m b ə t r ɨ n i
îmbătrânit	ɨ m b ə t r ɨ n i t
îmbătător	ɨ m b ə t ə t o r
îmi	ɨ mʲ
împacheta	ɨ m p a k e t a
împerechea	ɨ m p e r e k e̯ a
împinge	ɨ m p i n d͡ʒ e
împlânta	ɨ m p l ɨ n t a
împodobi	ɨ m p o d o b i
împrejur	ɨ m p r e ʒ u r
împrejura	ɨ m p r e ʒ u r a
împrejurare	ɨ m p r e ʒ u r a r e
împrejurări	ɨ m p r e ʒ u r ə rʲ
împreuna	ɨ m p r e u n a
împreună	ɨ m p r e u n ə
împroșca	ɨ m p r o ʃ k a
împuțit	ɨ m p u t͡s i t
împăca	ɨ m p ə k a
împăienjeni	ɨ m p ə j e n ʒ e n i
împărat	ɨ m p ə r a t
împărechea	ɨ m p ə r e k e̯ a
împărătesc	ɨ m p ə r ə t e s k
împărătește	ɨ m p ə r ə t e ʃ t e
împărăție	ɨ m p ə r ə t͡s i e
în	ɨ n
înainta	ɨ n a i n t a
înainte	ɨ n a i n t e
înalt	ɨ n a l t
înapoi	ɨ n a p o j
înavuți	ɨ n a v u t͡s i
încape	ɨ n k a p e
încarcera	ɨ n k a r t͡ʃ e r a
înceapă	ɨ n t͡ʃ a p ə
încep	ɨ n t͡ʃ e p
începe	ɨ n t ʃ e p e
începea	ɨ n t͡ʃ e p e̯ a
începeai	ɨ n t͡ʃ e p e̯ a j
începeam	ɨ n t͡ʃ e p e̯ a m
începeau	ɨ n t͡ʃ e p e̯ a w
începeați	ɨ n t͡ʃ e p e̯ a t͡sʲ
începem	ɨ n t͡ʃ e p e m
începeți	ɨ n t͡ʃ e p e t͡sʲ
începi	ɨ n t͡ʃ e pʲ
începu	ɨ n t͡ʃ e p u
începui	ɨ n t͡ʃ e p u j
începură	ɨ n t͡ʃ e p u r ə
începurăm	ɨ n t͡ʃ e p u r ə m
începurăți	ɨ n t͡ʃ e p u r ə t͡sʲ
începuse	ɨ n t͡ʃ e p u s e
începusem	ɨ n t͡ʃ e p u s e m
începuseră	ɨ n t͡ʃ e p u s e r ə
începuserăm	ɨ n t͡ʃ e p u s e r ə m
începuserăți	ɨ n t͡ʃ e p u s e r ə t͡sʲ
începuseși	ɨ n t͡ʃ e p u s e ʃʲ
început	ɨ n t͡ʃ e p u t
începuși	ɨ n t͡ʃ e p u ʃʲ
începând	ɨ n t͡ʃ e p ɨ n d
încerca	ɨ n t͡ʃ e r k a
încercare	ɨ n t͡ʃ e r k a r e
încet	ɨ n t͡ʃ e t
înceta	ɨ n t͡ʃ e t a
încetișor	ɨ n t͡ʃ e t i ʃ o r
închina	ɨ n k i n a
închinător	ɨ ŋ c i n ə t o r
închis	ɨ ŋ k i s
închisoare	ɨ n k i s o̯ a r e
încins	ɨ n t͡ʃ i n s
încolo	ɨ n k o l o
înconjura	ɨ n k o n ʒ u r a
încorona	ɨ n k o r o n a
încrede	ɨ n k r e d e
încredere	ɨ n k r e d e r e
încrederea	ɨ n k r e d e r e̯ a
încrederi	ɨ n k r e d e rʲ
încrederii	ɨ n k r e d e r i j
încremeni	ɨ n k r e m e n i
încrezător	ɨ n k r e z ə t o r
încrucișa	ɨ n k r u t͡ʃ i ʃ a
încuia	ɨ n k u j a
încumeta	ɨ n k u m e t a
încumetă	ɨ n k u m e t ə
încurca	ɨ n k u r k a
încânta	ɨ n k ɨ n t a
încântat	ɨ n k ɨ n t a t
încântător	ɨ n k ɨ n t ə t o r
încât	ɨ n k ɨ t
încă	ɨ n k ə
încălțăminte	ɨ n k ə l t͡s ə m i n t e
încăpea	ɨ n k ə p e̯ a
încăput	ɨ n k ə p u t
încăpător	ɨ n k ə p ə t o r
încăpățânat	ɨ ŋ k ə p ə t͡s ɨ n a t
încărcător	ɨ n k ə r k ə t o r
încătușa	ɨ n k ə t u ʃ a
îndată	ɨ n d a t ə
îndeajuns	ɨ n d e a ʒ u n s
îndemna	ɨ n d e m n a
îndeosebi	ɨ n d e o s e bʲ
îndepărta	ɨ n d e p ə r t a
îndepărtat	ɨ n d e p ə r t a t
îndobitoci	ɨ n d o b i t o t͡ʃ i
îndoi	ɨ n d o i
îndoi	ɨ n d o j
îndoială	ɨ n d o j a l ə
îndoielnic	ɨ n d o j e l n i k
îndoit	ɨ n d o i t
îndoitură	ɨ n d o i t u r ə
îndopa	ɨ n d o p a
îndrepta	ɨ n d r e p t a
îndrăgosti	ɨ n d r ə ɡ o s t i
îndrăzneț	ɨ n d r ə z n e t͡s
îndrăzni	ɨ n d r ə z n i
îndupleca	ɨ n d u p l e k a
îndura	ɨ n d u r a
îndurat	ɨ n d u r a t
îndurător	ɨ n d u r ə t o r
îndărătnic	ɨ n d ə r ə t n i k
înfierbăza	ɨ n f j e r b ə z a
înfigăreț	ɨ n f i ɡ ə r e t͡s
înfipt	ɨ n f i p t
înflori	ɨ n f l o r i
înfloritor	ɨ n f l o r i t o r
înfocat	ɨ n f o k a t
înfometa	ɨ n f o m e t a
înfricoșa	ɨ n f r i k o ʃ a
înfrumuseța	ɨ n f r u m u s e t͡s a
înfrumusețare	ɨ n f r u m u s e t͡s a r e
înfrâna	ɨ n f r ɨ n a
înfrânge	ɨ n f r ɨ n d͡ʒ e
înfășa	ɨ n f ə ʃ a
înfășura	ɨ n f ə ʃ u r a
înfățișare	ɨ n f ə t͡s i ʃ a r e
înger	ɨ n d͡ʒ e r
îngerească	ɨ n d͡ʒ e r e̯ a s k ə
îngeresc	ɨ n d͡ʒ e r e s k
îngerește	ɨ n d͡ʒ e r e ʃ t e
îngerești	ɨ n d͡ʒ e r e ʃ tʲ
îngheța	ɨ n ɡ e t͡s a
înghețat	ɨ ŋ ɟ e t͡s a t
înghiți	ɨ n ɡ i t͡s i
înghițitură	ɨ n ɡ i t͡s i t u r ə
îngrijit	ɨ ŋ ɡ r i ʒ i t
îngrijită	ɨ n ɡ r i ʒ i t ə
îngrijora	ɨ n ɡ r i ʒ o r a
îngrijorător	ɨ n ɡ r i ʒ o r ə t o r
îngropăciune	ɨ n ɡ r o p ə t͡ʃ u n e
îngrozitor	ɨ ŋ ɡ r o z i t o r
îngust	ɨ ŋ ɡ u s t
îngâmfat	ɨ ŋ ɡ ɨ m f a t
îngăima	ɨ n ɡ ə j m a
înjosi	ɨ n ʒ o s i
înjumătăți	ɨ n ʒ u m ə t ə t͡s i
înlăcrimat	ɨ n l ə k r i m a t
înmulți	ɨ n m u l t͡s i
înmulțire	ɨ n m u l t͡s i r e
înnebuni	ɨ n n e b u n i
înnoade	ɨ n n o̯ a d e
înnoadă	ɨ n n o̯ a d ə
înnod	ɨ n n o d
înnoda	ɨ n n o d a
înnodai	ɨ n n o d a j
înnodam	ɨ n n o d a m
înnodară	ɨ n n o d a r ə
înnodarăm	ɨ n n o d a r ə m
înnodarăți	ɨ n n o d a r ə t͡sʲ
înnodau	ɨ n n o d a w
înnodași	ɨ n n o d a ʃʲ
înnodați	ɨ n n o d a t͡sʲ
înnodă	ɨ n n o d ə
înnodăm	ɨ n n o d ə m
înnozi	ɨ n n o zʲ
înotător	ɨ n o t ə t o r
înotători	ɨ n o t ə t o rʲ
înroșit	ɨ n r o ʃ i t
înrâuri	ɨ n r ɨ u r i
înrădăcina	ɨ n r ə d ə t͡ʃ i n a
înscrie	ɨ n s k r i e
însemna	ɨ n s e m n a
însemnătate	ɨ n s e m n ə t a t e
însorit	ɨ n s o r i t
însoți	ɨ n s o t͡s i
înspre	ɨ n s p r e
înstelat	ɨ n s t e l a t
înstrăinare	ɨ n s t r ə i n a r e
însura	ɨ n s u r a
însurat	ɨ n s u r a t
însuși	ɨ n s u ʃ i
însuși	ɨ n s u ʃʲ
însușire	ɨ n s u ʃ i r e
însă	ɨ n s ə
însămânța	ɨ n s ə m ɨ n t͡s a
însănătoși	ɨ n s ə n ə t o ʃ i
însărcinat	ɨ n s ə r t͡ʃ i n a t
însărcinată	ɨ n s ə r t͡ʃ i n a t ə
întemeia	ɨ n t e m e j a
întemeiat	ɨ n t e m e j a t
întemeiere	ɨ n t e m e j e r e
întemeietor	ɨ n t e m e j e t o r
întineri	ɨ n t i n e r i
întins	ɨ n t i n s
întinsa	ɨ n t i n s a
întinse	ɨ n t i n s e
întinsul	ɨ n t i n s u l
întinsă	ɨ n t i n s ə
întinși	ɨ n t i n ʃʲ
întoarce	ɨ n t o̯ a r t͡ʃ e
întocmi	ɨ n t o k m i
întorcător	ɨ n t o r k ə t o r
întors	ɨ n t o r s
întort	ɨ n t o r t
între	ɨ n t r e
întreagă	ɨ n t r e̯ a ɡ ə
întrebuința	ɨ n t r e b u i n t͡s a
întrebuințare	ɨ n t r e b u i n t͡s a r e
întrecere	ɨ n t r e t͡ʃ e r e
întreg	ɨ n t r e ɡ
întregime	ɨ n t r e d͡ʒ i m e
întreprinde	ɨ n t r e p r i n d e
întreprindere	ɨ n t r e p r i n d e r e
întreprinderi	ɨ n t r e p r i n d e rʲ
întreține	ɨ n t r e t͡s i n e
