'ch	χ
thrawn	θ r a u̯ n
thre	θ r eː
threfydd	θ r eː v ɪ ð
threfydd	θ r ɛ v ɪ ð
threiglad	θ r e i̯ ɡ l a d
threiglo	θ r e i̯ ɡ l ɔ
threisiol	θ r e i̯ s j ɔ l
threisiol	θ r e i̯ ʃ ɔ l
threisiwr	θ r e i̯ s j ʊ r
threisiwr	θ r e i̯ ʃ ʊ r
thrennydd	θ r ɛ n ɪ ð
thri	θ r iː
thrigain	θ r iː ɡ a i̯ n
thrigain	θ r iː ɡ ɛ n
thrigain	θ r ɪ ɡ a i̯ n
thrigain	θ r ɪ ɡ ɛ n
thriongl	θ r iː ɔ ŋ l
thro	θ r oː
throed	θ r oː d
throed	θ r ɔ i̯ d
throednoeth	θ r ɔ i̯ d n ɔ i̯ θ
throes	θ r ɔ i̯ s
throi	θ r ɔ i̯
throid	θ r ɔ i̯ d
thrown	θ r o u̯ n
thrwydded	θ r ʊ i̯ ð ɛ d
thrwyddedau	θ r ʊ i̯ ð eː d a i̯
thrwyddedau	θ r ʊ i̯ ð eː d ɛ
thrwyddedau	θ r ʊ i̯ ð ɛ d a i̯
thrwyddedau	θ r ʊ i̯ ð ɛ d ɛ
thrwyn	θ r ʊ i̯ n
thrydanwr	θ r ə d a n ʊ r
thrydanwr	θ r ə d aː n ʊ r
thrydanwyr	θ r ə d a n w ɪ r
thu	θ iː
thud	θ iː d
thudalen	θ ɪ d a l ɛ n
thudalen	θ ɪ d aː l ɛ n
thwliwm	θ ʊ l j ʊ m
thwll	θ ʊ ɬ
thwrci	θ ʊ r k i
thwymyn	θ ʊ i̯ m ɪ n
thybaco	θ ə b a k ɔ
thyn	θ ɪ n
thyrrau	θ ə r a i̯
thyrrau	θ ə r ɛ
thywyll	θ ə u̯ ɪ ɬ
thywyll	θ ə ʊ i̯ ɬ
thâl	θ aː l
thân	θ aː n
thîm	θ iː m
thôn	θ oː n
thŵr	θ uː r
thŷ	θ iː
ti	t iː
ticio	t ɪ k j ɔ
ticio	t ɪ k ɔ
timau	t iː m a i̯
timau	t iː m ɛ
timau	t ɪ m a i̯
timau	t ɪ m ɛ
timod	t ɪ m ɔ d
timoedd	t iː m ɔ i̯ ð
timoedd	t iː m ɔ ð
timoedd	t ɪ m ɔ i̯ ð
timoedd	t ɪ m ɔ ð
tin	t iː n
tinboeth	t ɪ n b oː θ
tinboeth	t ɪ n b ɔ i̯ θ
tindew	t ɪ n d ɛ u̯
tindroed	t ɪ n d r ɔ i̯ d
tinfelyn	t ɪ n v eː l ɪ n
tinfelyn	t ɪ n v ɛ l ɪ n
tingoch	t ɪ ŋ ɡ ɔ χ
tipyn	t ɪ p ɪ n
tir	t iː r
tiroedd	t iː r ɔ i̯ ð
tiroedd	t iː r ɔ ð
tiroedd	t ɪ r ɔ i̯ ð
tiroedd	t ɪ r ɔ ð
tisiad	ɪ s j a d
tisiad	ɪ ʃ a d
tisian	t ɪ ʃ a n
titaniwm	t ɪ t a n j ʊ m
tithau	t iː θ a i̯
tithau	t iː θ ɛ
tithau	t ɪ θ a i̯
tithau	t ɪ θ ɛ
titr	t ɪ t r
titw	t ɪ t u
titwod	t ɪ t w ɔ d
titŵod	t ɪ t uː ɔ d
tiwb	t ɪ u̯ b
tiwba	t ɪ u̯ b a
tiwbâu	t ɪ u̯ b aː i̯
tiwlip	t ɪ u̯ l ɪ p
tiwn	t j uː n
tiwtor	t ɪ u̯ t ɔ r
tlawd	t l a u̯ d
tlodaidd	t l oː d a i̯ ð
tlodaidd	t l oː d ɛ ð
tlodaidd	t l ɔ d a i̯ ð
tlodaidd	t l ɔ d ɛ ð
tlodion	t l ɔ d j ɔ n
tlotai	t l ɔ t a i̯
tloty	t l ɔ t i
tlotyn	t l ɔ t ɪ n
tlws	t l uː s
to	t oː
toc	t ɔ k
tochi	t oː χ i
tochi	t ɔ χ i
tocyn	t ɔ k ɪ n
tocynnau	t ɔ k ə n a i̯
tocynnau	t ɔ k ə n ɛ
toddbwynt	t ɔ ð b ʊ i̯ n t
toddf	t ɔ ð v
toddi	t oː ð i
toddi	t ɔ ð i
toddiad	t ɔ ð j a d
toddyf	t oː ð ɪ v
toddyf	t ɔ ð ɪ v
toes	t ɔ i̯ s
toesaidd	t ɔ i̯ s a i̯ ð
toesaidd	t ɔ i̯ s ɛ ð
toesen	t ɔ i̯ s ɛ n
toeslyd	t ɔ i̯ s l ɪ d
toiled	t ɔ i̯ l ɛ d
toiledau	t ɔ i̯ l eː d a i̯
toiledau	t ɔ i̯ l eː d ɛ
toiledau	t ɔ i̯ l ɛ d a i̯
toiledau	t ɔ i̯ l ɛ d ɛ
toiledi	t ɔ i̯ l eː d i
toiledi	t ɔ i̯ l ɛ d i
tolc	t ɔ l k
tolch	t ɔ l χ
tolchi	t ɔ l χ i
tolchiad	t ɔ l χ j a d
tolcio	t ɔ l k j ɔ
tolio	t ɔ l j ɔ
tom	t ɔ m
tomato	t ɔ m a t ɔ
tomatos	t ɔ m a t ɔ z
tomen	t ɔ m ɛ n
ton	t ɔ n
tonau	t oː n a i̯
tonau	t oː n ɛ
tonau	t ɔ n a i̯
tonau	t ɔ n ɛ
toncio	t ɔ ŋ k j ɔ
tonfedd	t ɔ n v ɛ ð
tonnau	t ɔ n a i̯
tonnau	t ɔ n ɛ
top	t ɔ p
tor	t ɔ r
torcalondid	t ɔ r k a l ɔ n d ɪ d
torch	t ɔ r χ
torchau	t ɔ r χ a i̯
torchau	t ɔ r χ ɛ
torchi	t ɔ r χ i
torchog	t ɔ r χ ɔ ɡ
torf	t ɔ r v
torheulo	t ɔ r h e i̯ l ɔ
toriad	t ɔ r j a d
torlan	t ɔ r l a n
torlannau	t ɔ r l a n a i̯
torlannau	t ɔ r l a n ɛ
tormaen	t ɔ r m a i̯ n
torogen	t ɔ r oː ɡ ɛ n
torogen	t ɔ r ɔ ɡ ɛ n
torra	t ɔ r a
torrai	t ɔ r a i̯
torrai	t ɔ r ɛ
torran	t ɔ r a n
torrem	t ɔ r ɛ m
torren	t ɔ r ɛ n
torrent	t ɔ r ɛ n t
torres	t ɔ r ɛ s
torret	t ɔ r ɛ t
torri	t ɔ r i
torrid	t ɔ r ɪ d
torro	t ɔ r ɔ
torsen	t ɔ r s ɛ n
torso	t ɔ r s ɔ
torth	t ɔ r θ
tost	t ɔ s d
tostio	t ɔ s d j ɔ
towio	t o u̯ j ɔ
towyr	t ɔ u̯ ɪ r
tra	t r aː
traddodiad	t r a ð ɔ d j a d
traddodiadol	t r a ð ɔ d j a d ɔ l
traddodiadol	t r a ð ɔ d j aː d ɔ l
tradwy	t r a d ʊ i̯
tradwy	t r aː d ʊ i̯
traean	t r e i̯ a n
traeanu	t r e ɨ̯ aː n i
traed	t r a i̯ d
traed	t r aː d
traeth	t r a i̯ θ
traeth	t r aː θ
traethawd	t r e i̯ θ a u̯ d
traethodau	t r e i̯ θ oː d a i̯
traethodau	t r e i̯ θ oː d ɛ
traethodau	t r e i̯ θ ɔ d a i̯
traethodau	t r e i̯ θ ɔ d ɛ
traethu	t r e i̯ θ i
trafferth	t r a f ɛ r θ
trafferthion	t r a f ɛ r θ j ɔ n
trafferthu	t r a f ɛ r θ i
trafferthus	t r a f ɛ r θ ɪ s
traffordd	t r a f ɔ r ð
trafod	t r a v ɔ d
trafod	t r aː v ɔ d
traidd	t r a i̯ ð
trais	t r a i̯ s
tramgwydd	t r a m ɡ w ɪ ð
tramgwydd	t r a m ɡ ʊ i̯ ð
tramgwyddo	t r a m ɡ w ɪ ð ɔ
tramgwyddo	t r a m ɡ ʊ i̯ ð ɔ
tramor	t r a m ɔ r
trannoeth	t r a n ɔ i̯ θ
traphoethi	t r a f ɔ i̯ θ i
traphont	t r a f ɔ n t
traul	t r a i̯ l
traw	t r a u̯
trawant	t r a u̯ a n t
trawiau	t r a u̯ j a i̯
trawiau	t r a u̯ j ɛ
trawn	t r a u̯ n
trawo	t r a u̯ ɔ
trawom	t r a u̯ ɔ m
trawsenw	t r a u̯ s eː n u
trawsenw	t r a u̯ s ɛ n u
trawsleoli	t r a u̯ s l ɛ oː l i
trawsleoli	t r a u̯ s l ɛ ɔ l i
trawsrywedd	t r a u̯ s r ɪ u̯ ɛ ð
trawsryweddol	t r a u̯ s r ɪ u̯ ɛ ð ɔ l
trawst	t r a u̯ s d
trawstoriad	t r a u̯ s d ɔ r j a d
trawstorri	t r a u̯ s d ɔ r i
trawstrefa	t r a u̯ s d r eː v a
trawstrefa	t r a u̯ s t r ɛ v a
tre	t r eː
trech	t r eː χ
trechiad	t r ɛ χ j a d
trefedigaeth	t r ɛ v ɛ d ɪ ɡ a i̯ θ
trefedigaeth	t r ɛ v ɛ d ɪ ɡ ɛ θ
trefedigaethau	t r ɛ v ɛ d ɪ ɡ e i̯ θ a i̯
trefedigaethau	t r ɛ v ɛ d ɪ ɡ e i̯ θ ɛ
trefgordd	t r ɛ v ɡ ɔ r ð
trefi	t r eː v i
trefi	t r ɛ v i
trefn	t r eː v ɛ n
trefn	t r ɛ v n
trefn	t r ɛ v ɛ n
trefnu	t r ɛ v n i
trefnus	t r ɛ v n ɪ s
trefol	t r eː v ɔ l
trefol	t r ɛ v ɔ l
trefolaeth	t r ɛ v ɔ l a ɪ θ
treftadaeth	t r ɛ v t aː d a i̯ θ
treftadaeth	t r ɛ v t aː d ɛ θ
trefydd	t r eː v ɪ ð
trefydd	t r ɛ v ɪ ð
treiddio	t r e i ð j ɔ
treigl	t r e i̯ ɡ l
treiglad	t r e i̯ ɡ l a d
treigladau	t r e i ɡ l a d a i̯
treigladau	t r e i ɡ l a d a ɛ
treigladau	t r e i ɡ l aː d a i̯
treigladau	t r e i ɡ l aː d ɛ
treiglo	t r e i̯ ɡ l ɔ
treisio	t r e i̯ s j ɔ
treisio	t r e i̯ ʃ ɔ
treisiol	t r e i̯ s j ɔ l
treisiol	t r e i̯ ʃ ɔ l
treisiwr	t r e i̯ s j ʊ r
treisiwr	t r e i̯ ʃ ʊ r
treiswyr	t r e i̯ s w ɪ r
trenau	t r eː n a i̯
trenau	t r eː n ɛ
trenau	t r ɛ n a i̯
trenau	t r ɛ n ɛ
trengholiad	t r ɛ ŋ h ɔ l j a d
trengholiadau	t r ɛ ŋ h ɔ l j a d a i̯
trengholiadau	t r ɛ ŋ h ɔ l j a d ɛ
trengholiadau	t r ɛ ŋ h ɔ l j aː d a i̯
trengholiadau	t r ɛ ŋ h ɔ l j aː d ɛ
trennydd	t r ɛ n ɪ ð
treth	t r eː θ
trethu	t r ɛ θ i
treulio	t r e i̯ l j ɔ
treuliodd	t r e i̯ l j ɔ ð
trew	t r ɛ u̯
trewi	t r ɛ u̯ i
tri	t r iː
triawd	t r iː a u̯ d
tridiau	t r ɪ d j a i̯
tridiau	t r ɪ d j ɛ
trigain	t r iː ɡ a i̯ n
trigain	t r iː ɡ ɛ n
trigain	t r ɪ ɡ a i̯ n
trigain	t r ɪ ɡ ɛ n
trigeiniau	t r ɪ ɡ e i̯ n j a i̯
trigeiniau	t r ɪ ɡ e i̯ n j ɛ
tril	t r ɪ l
trilio	t r ɪ l j ɔ
trillawr	t r ɪ ɬ a u̯ r
trilliw	t r ɪ ɬ ɪ u̯
trin	t r iː n
triniaeth	t r ɪ n j a i̯ θ
triongl	t r iː ɔ ŋ l
trionglau	t r ɪ ɔ ŋ l a i̯
trionglau	t r ɪ ɔ ŋ l ɛ
trisain	t r ɪ s a i̯ n
trist	t r ɪ s d
tristáu	t r ɪ s d a i̯
tro	t r oː
troa	t r oː a
troa	t r ɔ a
troan	t r oː a n
troan	t r ɔ a n
troch	t r oː χ
trochi	t r oː χ i
trochi	t r ɔ χ i
trochwr	t r oː χ ʊ r
trochwr	t r ɔ χ ʊ r
trochydd	t r oː χ ɪ ð
trochydd	t r ɔ χ ɪ ð
trodd	t r oː ð
troed	t r oː d
troed	t r ɔ i̯ d
troedfedd	t r ɔ d v ɛ ð
troedfedd	t r ɔ i̯ d v ɛ ð
troedfedd	t r ɔ ɨ̯ d v a ð
troedfys	t r ɔ i̯ d v ɪ s
troednoeth	t r ɔ i̯ d n ɔ i̯ θ
troen	t r ɔ i̯ n
troer	t r ɔ i̯ r
troes	t r ɔ i̯ s
troet	t r ɔ i̯ t
trof	t r oː v
trofwrdd	t r oː v ʊ r ð
trofwrdd	t r ɔ v ʊ r ð
trogen	t r oː ɡ ɛ n
trogen	t r ɔ ɡ ɛ n
troi	t r ɔ i̯
troid	t r ɔ i̯ d
trois	t r ɔ i̯ s
troli	t r ɔ l i
trolïau	t r ɔ l i a i̯
trolïau	t r ɔ l i ɛ
trolïau	t r ɔ l iː a i̯
trolïau	t r ɔ l iː ɛ
trom	t r ɔ m
trombonau	t r ɔ m b oː n a i̯
trombonau	t r ɔ m b oː n ɛ
trombonau	t r ɔ m b ɔ n a i̯
trombonau	t r ɔ m b ɔ n ɛ
trombôn	t r ɔ m b oː n
tros	t r ɔ s
troseddeg	t r ɔ s eː ð ɛ ɡ
troseddeg	t r ɔ s ɛ ð ɛ ɡ
troseddu	t r ɔ s eː ð i
troseddu	t r ɔ s ɛ ð i
trosi	t r ɔ s i
trosleisio	t r ɔ s l e i̯ s j ɔ
trosleisio	t r ɔ s l e i̯ ʃ ɔ
trowch	t r o u̯ χ
trown	t r o u̯ n
trowsus	t r o u̯ s ɪ s
trowsusau	t r o u̯ s ɪ s a i̯
trowsusau	t r o u̯ s ɪ s ɛ
troëdig	t r ɔ eː d ɪ ɡ
troëdig	t r ɔ ɛ d ɪ ɡ
trueni	t r eː n i
trueni	t r i eː n i
trueni	t r i ɛ n i
trueni	t r ɛ n i
trwbl	t r uː b ʊ l
trwbl	t r ʊ b l
trwbl	t r ʊ b ʊ l
trwblus	t r ʊ b l ɪ s
trwch	t r uː χ
trwchus	t r uː χ ɪ s
trwchus	t r ʊ χ ɪ s
trwm	t r ʊ m
trwnc	t r ʊ ŋ k
trwsgl	t r ʊ s ɡ l
trwsio	t r ʊ s j ɔ
trwy	t r ʊ i̯
trwydded	t r ʊ i̯ ð ɛ d
trwyddedau	t r ʊ i̯ ð eː d a i̯
trwyddedau	t r ʊ i̯ ð eː d ɛ
trwyddedau	t r ʊ i̯ ð ɛ d a i̯
trwyddedau	t r ʊ i̯ ð ɛ d ɛ
trwyn	t r ʊ i̯ n
trwynol	t r ʊ i̯ n ɔ l
trwynoli	t r ʊ i̯ n oː l i
trwynoli	t r ʊ i̯ n ɔ l i
trwynolyn	t r ʊ i̯ n oː l ɪ n
trwynolyn	t r ʊ i̯ n ɔ l ɪ n
trwyth	t r ʊ i̯ θ
try	t r iː
trybedd	t r ə b ɛ ð
tryblith	t r ə b l ɪ θ
trydan	t r ə d a n
trydanwr	t r ə d a n ʊ r
trydanwr	t r ə d aː n ʊ r
trydanwyr	t r ə d a n w ɪ r
trydydd	t r ə d ɪ ð
trydydd	t r ɪ d ɪ ð
tryfer	t r ə v ɛ r
tryferi	t r ə v eː r i
tryferi	t r ə v ɛ r i
tryferu	t r ə v eː r i
tryferu	t r ə v ɛ r i
tryloyw	t r ə l ɔ i̯ u
tryloywder	t r ə l ɔ i̯ w d ɛ r
trymder	t r ə m d ɛ r
trymhau	t r ə m h a i̯
trysor	t r ə s ɔ r
trywel	t r ə u̯ ɛ l
tryweli	t r ə u̯ eː l i
tryweli	t r ə u̯ ɛ l i
trywelion	t r ə u̯ ɛ l j ɔ n
trywydd	t r ə u̯ ɪ ð
trên	t r eː n
trôi	t r oː i̯
tsimpansî	t ʃ ɪ m p a n z iː
tsip	t͡ʃ ɪ p
tsips	t͡ʃ ɪ p s
tsipsen	t͡ʃ ɪ p s ɛ n
tu	t iː
tua	t iː a
tuag	t iː a ɡ
tud	t iː d
tudalen	t ɪ d a l ɛ n
tudalen	t ɪ d aː l ɛ n
tudalennau	t ɪ d a l ɛ n a i̯
tudalennau	t ɪ d a l ɛ n ɛ
tueddol	t ɪ eː ð ɔ l
tueddol	t ɪ ɛ ð ɔ l
tun	t ɪ n
turtur	t ɪ r t ɪ r
twf	t uː v
twgu	t ʊ ɡ i
twll	t ʊ ɬ
twlu	t uː l i
twlu	t ʊ l i
twmffat	t ʊ m f a t
twmpath	t ʊ m p a θ
twndish	t ʊ n d ɪ ʃ
twng	t ʊ ŋ
twngsten	t ʊ ŋ s d ɛ n
twp	t ʊ p
twptra	t ʊ p t r a
twr	t ʊ r
twrbanau	t ʊ r b a n a i̯
twrbanau	t ʊ r b a n ɛ
twrbanau	t ʊ r b aː n a i̯
twrbanau	t ʊ r b aː n ɛ
twrch	t ʊ r χ
twrci	t ʊ r k i
twrf	t ʊ r v
twrw	t uː r u
twrw	t ʊ r u
twt	t ʊ t
twyll	t ʊ i̯ ɬ
twym	t ʊ i̯ m
twymo	t ʊ i̯ m ɔ
twymyn	t ʊ i̯ m ɪ n
twymynau	t ʊ i̯ m ə n a i̯
twyn	t ʊ i̯ n
twyt	t ʊ i̯ t
twyth	t ʊ i̯ θ
tyb	t iː b
tybaco	t ə b a k ɔ
tybed	t ə b ɛ d
tybio	t ə b j ɔ
tybiwyd	t ə b j ʊ i̯ d
tydan	t ə d a n
tydw	t ə d u
tydy	t ə d i
tydych	t ə d ɪ χ
tydyn	t ə d ɪ n
tyfu	t ə v i
tyle	t ə l ɛ
tyllau	t ə ɬ a i̯
tyllau	t ə ɬ ɛ
tylluan	t ə ɬ iː a n
tymer	t ə m ɛ r
tymheredd	t ə m h ɛ r ɛ ð
tymor	t ə m ɔ r
tyn	t ɪ n
tyndra	t ə n d r a
tyner	t ə n ɛ r
tynerder	t ə n ɛ r d ɛ r
tynged	t ə ŋ ɛ d
tyngedfenyddiaeth	t ə ŋ ɛ d v ɛ n ə ð j a i̯ θ
tyngedfenyddiaeth	t ə ŋ ɛ d v ɛ n ə ð j ɛ θ
tyngu	t ə ŋ i
tynhaodd	t ə n h a ɔ ð
tynhau	t ə n h a i̯
tynnu	t ə n i
tyr	t ɪ r
tyrchod	t ə r χ ɔ d
tyrchu	t ə r χ i
tyrd	t ɪ r d
tyred	t ə r ɛ d
tyrrau	t ə r a i̯
tyrrau	t ə r ɛ
tyrru	t ə r i
tyst	t ɪ s d
tysteb	t ə s t ɛ b
tystio	t ə s d j ɔ
tystiolaeth	t ə s d j ɔ l a i̯ θ
tystiolaethu	t ə s d j ɔ l a i̯ θ ɪ
tystiolaethu	t ə s d j ɔ l e i̯ θ ɪ
tystlythyr	t ə s d l ə θ ɪ r
tywod	t ə w ɔ d
tywodfaen	t ə u̯ ɔ d v a i̯ n
tywodlys	t ə w ɔ d l ɪ s
tywydd	t ə u̯ ɪ ð
tywydd	t ə ʊ i̯ ð
tywyll	t ə u̯ ɪ ɬ
tywyll	t ə ʊ i̯ ɬ
tywylled	t ə u̯ ə ɬ ɛ d
tywyllwch	t w ə ɬ ʊ χ
tywyllwch	t ə u̯ ə ɬ ʊ χ
tywyllwch	t ʊ ɬ ʊ χ
tâl	t aː l
tân	t aː n
tâp	t aː p
têl	t eː l
têr	t eː r
tîm	t iː m
tôn	t oː n
töwr	t oː ʊ r
tŵr	t uː r
tŷ	t iː
uch	iː χ
uchaf	iː χ a v
uchaf	ə χ a
uchaf	ɪ χ a v
uchafu	ɪ χ aː v ɪ
uchanianaeth	ɪ χ a n j aː n a i̯ θ
uchanianaeth	ɪ χ a n j aː n ɛ θ
uchanianeg	ɪ χ a n j aː n ɛ ɡ
uchawdur	ɪ χ a u̯ d ɪ r
uchawdurol	ɪ χ a u̯ d iː r ɔ l
uchawdurol	ɪ χ a u̯ d ɪ r ɔ l
uchder	ɪ χ d ɛ r
uchderau	ɪ χ d eː r a i̯
uchderau	ɪ χ d eː r ɛ
uchderau	ɪ χ d ɛ r a i̯
uchel	iː χ ɛ l
uchel	ə χ ɛ l
uchel	ɪ χ ɛ l
ucheldir	ɪ χ ɛ l d ɪ r
uchelu	ɪ χ eː l i
uchelu	ɪ χ ɛ l i
uchelwr	ɪ χ eː l ʊ r
uchelwr	ɪ χ ɛ l ʊ r
uchelwydd	ɨ̞ χ ɛ l w ɨ̞ ð
uchelwydd	ɪ χ ɛ l w ɪ ð
udd	iː ð
ufelai	ɪ v eː l a i̯
ufelai	ɪ v ɛ l a i̯
uffarn	ɪ f a r n
uffern	ɪ f ɛ r n
ufudd	iː v ɪ ð
ufudd	ɪ v ɪ ð
ugain	iː ɡ a i̯ n
ugain	iː ɡ ɛ n
ugain	ɪ ɡ a i̯ n
ugain	ɪ ɡ ɛ n
ugeinfed	ɪ ɡ e i̯ n v ɛ d
ugeiniau	ɪ ɡ e i̯ n j a i̯
ugeiniau	ɪ ɡ e i̯ n j ɛ
ulai	iː l a i̯
ulai	ɪ l a i̯
ulyfai	ɪ l ə v a i̯
un	iː n
una	iː n a
una	ɪ n a
unai	iː n a i̯
unai	ɪ n a i̯
unais	iː n a i̯ s
unais	iː n ɛ s
unais	ɪ n a i̯ s
unais	ɪ n ɛ s
unan	iː n a n
unan	ɪ n a n
unawd	iː n a u̯ d
unawd	ɪ n a u̯ d
uncoes	ɪ ŋ k ɔ i̯ s
undeb	ɪ n d ɛ b
undebau	ɪ n d eː b a i̯
undebau	ɪ n d eː b ɛ
undebau	ɪ n d ɛ b a i̯
undebau	ɪ n d ɛ b ɛ
undeboli	ɪ n d ɛ b oː l ɪ
undeboli	ɪ n d ɛ b ɔ l ɪ
undeg	ɪ n d ɛ ɡ
undydd	ɪ n d ɪ ð
uned	iː n ɛ d
uned	ɪ n ɛ d
unedau	ɪ n eː d a i̯
unedau	ɪ n eː d ɛ
unedau	ɪ n ɛ d a i̯
unedau	ɪ n ɛ d ɛ
unedig	ɪ n ɛ d ɪ ɡ
unem	iː n ɛ m
unem	ɪ n ɛ m
unen	iː n ɛ n
unen	ɪ n ɛ n
unes	iː n ɛ s
unes	ɪ n ɛ s
unet	iː n ɛ t
unet	ɪ n ɛ t
unfed	ɪ n v ɛ d
ungoes	ɪ ŋ ɡ ɔ i̯ s
uni	iː n i
uni	ɪ n i
uniad	ɪ n j a d
uniawn	ɪ n j a u̯ n
unid	iː n ɪ d
unid	ɪ n ɪ d
unig	iː n ɪ ɡ
unig	ɪ n ɪ ɡ
unigol	ɪ n iː ɡ ɔ l
unigol	ɪ n ɪ ɡ ɔ l
unigolyn	ɪ n ɪ ɡ oː l ɪ n
unigolyn	ɪ n ɪ ɡ ɔ l ɪ n
unigryw	ɪ n ɪ ɡ r ɪ u̯
unigrywiaeth	ɪ n ɪ ɡ r ɪ u̯ j a i̯ θ
unigrywiaeth	ɪ n ɪ ɡ r ɪ u̯ j ɛ θ
union	ɪ
union	ɪ n j ɔ n
uniongyrchol	ɪ n j ɔ ŋ ɡ ə r χ ɔ l
unioni	ɪ n j oː n i
unioni	ɪ n j ɔ n i
unir	iː n ɪ r
unir	ɪ n ɪ r
unit	iː n ɪ t
unit	ɪ n ɪ t
unllygeidiog	iː n ɬ ə ɡ e i̯ d j ɔ ɡ
unllygeidiog	ɪ n ɬ ə ɡ e i̯ d j ɔ ɡ
unman	ɪ n m a n
unnos	ɪ n ɔ s
uno	iː n ɔ
uno	ɪ n ɔ
unol	iː n ɔ l
unol	ɪ n ɔ l
unrhyw	ɪ n r ɪ u̯
unrhyw	ɪ n r̥ ɪ u̯
unset	ɪ n s ɛ t
untrew	ɪ n t r ɛ u̯
unwaith	ɪ n w a i̯ θ
unwaith	ɪ n w ɛ θ
urdd	ɪ r ð
urddau	ɪ r ð a i̯
urddau	ɪ r ð ɛ
ustus	ɪ s d ɪ s
utganaf	ɪ t ɡ a n a v
utganaf	ɪ t ɡ aː n a v
utganu	ɪ t ɡ a n i
utganu	ɪ t ɡ aː n i
utgorn	ɪ t ɡ ɔ r n
utgyrn	ɪ t ɡ ɪ r n
uwch	ɪ u̯ χ
uwchalaw	ɪ u̯ χ aː l a u̯
uwchamserol	ɪ u̯ χ a m s eː r ɔ l
uwchamserol	ɪ u̯ χ a m s ɛ r ɔ l
uwchben	ɪ u̯ χ b ɛ n
uwchiaith	ɪ u̯ χ j a i̯ θ
uwchlaw	ɪ u̯ χ l a u̯
uwchradd	i u̯ χ r a ð
uwchraddiad	ɪ u̯ χ r a ð j a d
uwchraddio	ɪ u̯ χ r a ð j ɔ
uwd	ɪ u̯ d
uwdfys	ɪ u̯ d v ɪ s
uwtffon	ɪ u̯ t f ɔ n
w	uː
w	w
w	ʊ
wab	w a b
wael	w a i̯ l
wag	w aː ɡ
wagen	w aː ɡ ɛ n
wahanol	w a h a n ɔ l
wahanol	w a h aː n ɔ l
wahanol	w a n ɔ l
wahanol	w aː n ɔ l
wahân	w a h aː n
wain	w a i̯ n
wair	w a i̯ r
wal	w a l
waliau	w a l j a i̯
waliau	w a l j ɛ
wallt	w a ɬ d
wanwyn	w a n w ɪ n
warden	w a r d ɛ n
wario	w a r j ɔ
warws	w aː r ʊ s
warysau	w a r ə s a i̯
warysau	w a r ə s ɛ
was	w aː s
wastad	w a s t a d
wawr	w a u̯ r
wddf	uː ð u
wddf	uː ð u v
wddf	ʊ ð u
wddf	ʊ ð u v
wddw	uː ð u
wddw	ʊ ð u
wddwg	uː ð u ɡ
wddwg	ʊ ð ʊ ɡ
we	w eː
wedd	w eː ð
weddi	w eː ð i
weddi	w ɛ ð i
weddïo	w ɛ ð i ɔ
weddïo	w ɛ ð iː ɔ
wedi	d i
wedi	w eː d i
wedi	w ɛ d i
wedyn	w eː d ɪ n
wedyn	w ɛ d ɪ n
wefan	w eː v a n
wefan	w ɛ v a n
weilch	w e i̯ l χ
weinidog	w e i̯ n iː d ɔ ɡ
weinidog	w e i̯ n ɪ d ɔ ɡ
weinidogion	w e i̯ n ɪ d ɔ ɡ j ɔ n
weithiau	w e i̯ θ j a i̯
weithiau	w e i̯ θ j ɛ
weithiau	w i θ j ɛ
weithiau	w i θ ɛ
weithio	w e i̯ θ j ɔ
weithio	w e i̯ θ ɔ
weithio	w iː θ ɔ
weithiwr	w e i̯ θ j ʊ r
weithiwr	w e i̯ θ ʊ r
weithiwr	w iː θ ʊ r
weithred	w e i̯ θ r ɛ d
wel	w ɛ l
weladwy	w ɛ l aː d ʊ i̯
welaist	w eː l a i̯ s t
welaist	w eː l ɛ s t
welaist	w ɛ l a i̯ s t
welaist	w ɛ l ɛ s t
weld	w ɛ l d
wele	w eː l ɛ
wele	w ɛ l ɛ
weled	w eː l ɛ d
weled	w ɛ l ɛ d
weledig	w ɛ l eː d ɪ ɡ
weledig	w ɛ l ɛ d ɪ ɡ
weler	w eː l ɛ r
well	w eː ɬ
well	w ɛ ɬ
wella	w ɛ ɬ a
wely	w eː l i
wely	w ɛ l i
welydd	w a l ɪ ð
welydd	w ɛ l ɪ ð
wenen	w ɛ n ɛ n
wenith	w eː n ɪ θ
wenith	w ɛ n ɪ θ
wennol	w ɛ n ɔ l
wenoliaid	w ɛ n ɔ l j a i̯ d
wenoliaid	w ɛ n ɔ l j ɛ d
werdd	w ɛ r ð
weriniaeth	w ɛ r ɪ n j a i̯ θ
weriniaeth	w ɛ r ɪ n j ɛ θ
weriniaethau	ɡ w ɛ r ɪ n j e i̯ θ a i̯
weriniaethau	ɡ w ɛ r ɪ n j e i̯ θ ɛ
werinwr	w ɛ r iː n ʊ r
werinwr	w ɛ r ɪ n ʊ r
werinwyr	w ɛ r ɪ n w ɪ r
werthu	w ɛ r θ i
wfft	ʊ f d
win	w iː n
winoedd	w iː n ɔ i̯ ð
winoedd	w ɪ n ɔ i̯ ð
winwns	w iː n ʊ n s
winwns	w ɪ n ʊ n s
wiwer	w ɪ u̯ ɛ r
wiwerod	w ɪ u̯ eː r ɔ d
wiwerod	w ɪ u̯ ɛ r ɔ d
wlad	w l aː d
wladfa	w l a d v a
wladgar	w l a d ɡ a r
