a	ɒ
soknál	ʃoknaːl
sok	ʃok
sók	ʃoːk
sokoldalú	ʃokoldɒluː
sokon	ʃokon
sokra	ʃokrɒ
sokrétű	ʃokreːtyː
sokról	ʃokroːl
sokszínű	ʃoksiːnyː
sokszögek	ʃoksøɡɛk
sokszög	ʃoksøɡ
sokszor	ʃoksor
soktól	ʃoktoːl
sokunk	ʃokuŋk
sólet	ʃoːlɛt
solt	ʃolt
solymász	ʃojmaːs
solymászok	ʃojmaːsok
sólymok	ʃoːjmok
sólyomfélék	ʃoːjoɱfeːleːk
sólyomféle	ʃoːjoɱfeːlɛ
sólyom	ʃoːjom
soma	ʃomɒ
somogyi	ʃomoɟi
somogy	ʃomoɟ
somok	ʃomok
som	ʃom
sompolyog	ʃompojoɡ
sonka	ʃoŋkɒ
só	ʃoː
söpör	ʃøpør
söpredékek	ʃøprɛdeːkɛk
söpredék	ʃøprɛdeːk
sopronban	ʃoprombɒn
soproni	ʃoproni
sopron	ʃopron
söprű	ʃøpryː
sorában	ʃoraːbɒn
sorába	ʃoraːbɒ
sorai	ʃorɒʲi
sorait	ʃorɒʲit
sorakozik	ʃorɒkozik
söralátét	ʃørɒlaːteːt
során	ʃoraːn
sora	ʃorɒ
sorát	ʃoraːt
sorban	ʃorbɒn
sorba	ʃorbɒ
sörbet	ʃørbɛt
sorból	ʃorboːl
soregyen	ʃorɛɟɛn
soregyen	ʃorɛɟːɛn
söreik	ʃørɛʲik
söreink	ʃørɛʲiŋk
sörények	ʃøreːɲɛk
sörény	ʃøreːɲ
söre	ʃørɛ
sörhas	ʃørɦɒʃ
sorkizárt	ʃorkizaːrt
sorköz	ʃorkøz
sorminta	ʃormintɒ
sornak	ʃornɒk
söröd	ʃørød
sorokat	ʃorokɒt
sorokban	ʃoroɡbɒn
sorokba	ʃoroɡbɒ
sorokból	ʃoroɡboːl
sorokkal	ʃorokːɒl
soroknak	ʃoroknɒk
sorokon	ʃorokon
sorok	ʃorok
sörök	ʃørøk
sorokra	ʃorokrɒ
sorolható	ʃorolɦɒtoː
sorolhat	ʃorolɦɒt
sorolni	ʃorolni
sorol	ʃorol
söröm	ʃørøm
sorompók	ʃorompoːk
sorompó	ʃorompoː
soron	ʃoron
sörön	ʃørøn
sor	ʃor
sör	ʃør
soros	ʃoroʃ
sörös	ʃørøʃ
sörötök	ʃørøtøk
sorozata	ʃorozɒtɒ
sorozatban	ʃorozɒdbɒn
sorozatokat	ʃorozɒtokɒt
sorozatokban	ʃorozɒtoɡbɒn
sorozatok	ʃorozɒtok
sorozat	ʃorozɒt
sorozatos	ʃorozɒtoʃ
sorozatot	ʃorozɒtot
sörözők	ʃørøzøːk
sörözöl	ʃørøzøl
söröző	ʃørøzøː
söröz	ʃørøz
sorral	ʃorːɒl
sorra	ʃorːɒ
sorrendben	ʃorːɛndbɛn
sorrendek	ʃorːɛndɛk
sorrendet	ʃorːɛndɛt
sorrend	ʃorːɛnd
sorsában	ʃorʃaːbɒn
sorsába	ʃorʃaːbɒ
sorsából	ʃorʃaːboːl
sorsáért	ʃorʃaːʲeːrt
sorsához	ʃorʃaːɦoz
sorsáig	ʃorʃaːʲiɡ
sorsaik	ʃorʃɒʲik
sorsaink	ʃorʃɒʲiŋk
sorsaként	ʃorʃɒkeːnt
sorsának	ʃorʃaːnɒk
sorsánál	ʃorʃaːnaːl
sorsán	ʃorʃaːn
sorsa	ʃorʃɒ
sorsára	ʃorʃaːrɒ
sorsáról	ʃorʃaːroːl
sorsától	ʃorʃaːtoːl
sorsát	ʃorʃaːt
sorsául	ʃorʃaːul
sorsával	ʃorʃaːvɒl
sorsává	ʃorʃaːvaː
sorsban	ʃorʒbɒn
sorsért	ʃorʃeːrt
sorsig	ʃorʃiɡ
sorsként	ʃorʃkeːnt
sorsnak	ʃorʃnɒk
sorsnál	ʃorʃnaːl
sorsod	ʃorʃod
sorsokat	ʃorʃokɒt
sorsokban	ʃorʃoɡbɒn
sorsokért	ʃorʃokeːrt
sorsokig	ʃorʃokiɡ
sorsokkal	ʃorʃokːɒl
sorsokká	ʃorʃokːaː
sorsokként	ʃorʃokːeːnt
sorsoknak	ʃorʃoknɒk
sorsoknál	ʃorʃoknaːl
sorsokon	ʃorʃokon
sorsok	ʃorʃok
sorsokra	ʃorʃokrɒ
sorsom	ʃorʃom
sorson	ʃorʃon
sors	ʃorʃ
sorsotok	ʃorʃotok
sorsot	ʃorʃot
sorsra	ʃorʃrɒ
sorssal	ʃorʃɒl
sorssá	ʃorʃaː
sorsuk	ʃorʃuk
sorsunk	ʃorʃuŋk
sorszámnév	ʃorsaːmneːv
sortok	ʃortok
sorton	ʃorton
sortörés	ʃortøreːʃ
sort	ʃort
sört	ʃørt
soruk	ʃoruk
sörük	ʃøryk
sörünk	ʃøryŋk
sósabb	ʃoːʃɒbː
sósavak	ʃoːʃɒvɒk
sósav	ʃoːʃɒv
sosem	ʃoʃɛm
sose	ʃoʃɛ
sóskák	ʃoːʃkaːk
sóska	ʃoːʃkɒ
sós	ʃoːʃ
sötétbarna	ʃøteːdbɒrnɒ
sötétben	ʃøteːdbɛn
sötétebb	ʃøteːtɛbː
sötétedik	ʃøteːtɛdik
sötétek	ʃøteːtɛk
sötétkamrák	ʃøteːtkɒmraːk
sötétkamra	ʃøteːtkɒmrɒ
sötétkék	ʃøteːtkeːk
sötét	ʃøteːt
sötétségek	ʃøteːt͡ʃːeːɡɛk
sötétség	ʃøteːt͡ʃːeːɡ
sötétzöld	ʃøteːdzøld
sótlan	ʃoːtlɒn
sót	ʃoːt
sőt	ʃøːt
soul	soːl
sovány	ʃovaːɲ
sóvárgó	ʃoːvaːrɡoː
sóvárog	ʃoːvaːroɡ
sóvár	ʃoːvaːr
sövények	ʃøveːɲɛk
sövény	ʃøveːɲ
sovinizmusok	ʃovinizmuʃok
sovinizmus	ʃovinizmuʃ
sózok	ʃoːzok
sóz	ʃoːz
spacíroz	ʃpɒt͡siːroz
spácium	ʃpaːt͡siʲum
spájz	ʃpaːjz
spaletta	ʃpɒlɛtːɒ
spam	spɛm
spanyolfal	ʃpɒɲolfɒl
spanyolnátha	ʃpɒɲolnaːthɒ
spanyolok	ʃpɒɲolok
spanyolországi	ʃpɒɲolorsaːɡi
spanyolország	ʃpɒɲolorsaːɡ
spanyol	ʃpɒɲol
spanyolviasz	ʃpɒɲolviʲɒs
spanyolviaszt	ʃpɒɲolviʲɒst
spárgák	ʃpaːrɡaːk
spárga	ʃpaːrɡɒ
spárgatök	ʃpaːrɡɒtøk
sparhelt	ʃpɒrɦɛlt
speciálisan	ʃpɛt͡siʲaːliʃɒn
speciális	ʃpɛt͡siʲaːliʃ
speciel	ʃpɛt͡siʲɛl
specifikus	ʃpɛt͡sifikuʃ
spekulációk	ʃpɛkulaːt͡siʲoːk
spekuláció	ʃpɛkulaːt͡siʲoː
spekulál	ʃpɛkulaːl
spekulatív	ʃpɛkulɒtiːv
spenót	ʃpɛnoːt
spermium	ʃpɛrmiʲum
spiccek	ʃpit͡sːɛk
spicc	ʃpit͡sː
spinék	ʃpineːk
spiné	ʃpineː
spioníroz	ʃpiʲoniːroz
spion	ʃpiʲon
spirális	ʃpiraːliʃ
spirálok	ʃpiraːlok
spirál	ʃpiraːl
spirituális	ʃpirituaːliʃ
spongya	ʃpoɲɟɒ
spontánabban	ʃpontaːnɒbːɒn
spontaneitások	ʃpontɒnɛʲitaːʃok
spontaneitás	ʃpontɒnɛʲitaːʃ
spontán	ʃpontaːn
spórák	ʃpoːraːk
spóra	ʃpoːrɒ
sporofiton	ʃporofiton
spórol	ʃpoːrol
sportágak	ʃportaːɡɒk
sportág	ʃportaːɡ
sporthír	ʃporthiːr
sportminisztérium	ʃportministeːriʲum
sportok	ʃportok
sportolókat	ʃportoloːkɒt
sportolóknál	ʃportoloːknaːl
sportolok	ʃportolok
sportolók	ʃportoloːk
sportoló	ʃportoloː
sportol	ʃportol
sportos	ʃportoʃ
sport	ʃport
sportszerű	ʃportsɛryː
sportszerűtlen	ʃportsɛryːtlɛn
sportszerűtlenség	ʃportsɛryːtlɛnʃeːɡ
spriccel	ʃprit͡sːɛl
sprőd	ʃprøːd
sprőd	sprøːd
srácok	ʃraːt͡sok
srácot	ʃraːt͡sot
srác	ʃraːt͡s
stabilan	ʃtɒbilɒn
stabilitás	ʃtɒbilitaːʃ
stabilizál	ʃtɒbilizaːl
stabil	ʃtɒbil
stabilt	ʃtɒbilt
stáblista	ʃtaːbliʃtɒ
stábok	ʃtaːbok
stáb	ʃtaːb
stadionok	ʃtɒdiʲonok
stadion	ʃtɒdiʲon
stagnál	ʃtɒɡnaːl
stájsz	ʃtaːjs
standardizál	ʃtɒndɒrdizaːl
stand	ʃtɒnd
statárium	ʃtɒtaːriʲum
statikusok	ʃtɒtikuʃok
statikus	ʃtɒtikuʃ
statiszták	ʃtɒtistaːk
statiszta	ʃtɒtistɒ
statisztikailag	ʃtɒtistikɒʲilɒɡ
statisztikai	ʃtɒtistikɒʲi
statisztikák	ʃtɒtistikaːk
statisztika	ʃtɒtistikɒ
statisztikusok	ʃtɒtistikuʃok
statisztikus	ʃtɒtistikuʃ
statuál	ʃtɒtuaːl
státusszimbólumok	ʃtaːtusːimboːlumok
státusszimbólum	ʃtaːtuʃsimboːlum
státusszimbólum	ʃtaːtusːimboːlum
státus	ʃtaːtuʃ
státusz	ʃtaːtus
stb.	ʃɒtøbːi
steampunk	stiːmpaːŋk
sterilizálások	ʃtɛrilizaːlaːʃok
sterilizálás	ʃtɛrilizaːlaːʃ
sterilizál	ʃtɛrilizaːl
sterilizátorok	ʃtɛrilizaːtorok
sterilizátor	ʃtɛrilizaːtor
stikában	ʃtikaːbɒn
stílusa	ʃtiːluʃɒ
stílusban	ʃtiːluʒbɒn
stílusok	ʃtiːluʃok
stílusos	ʃtiːluʃoʃ
stílus	ʃtiːluʃ
stílust	ʃtiːluʃt
stimmel	ʃtimːɛl
stimulációk	ʃtimulaːt͡siʲoːk
stimuláció	ʃtimulaːt͡siʲoː
stimulál	ʃtimulaːl
stimuláns	ʃtimulaːnʃ
stírol	ʃtiːrol
stíröl	ʃtiːrøl
stockfotó	stokfotoː
stockholm	ʃtokholm
stólák	ʃtoːlaːk
stóla	ʃtoːlɒ
stopfürdő	ʃtopfyrdøː
stoplámpa	ʃtoplaːmpɒ
stopli	ʃtopli
stoppolások	ʃtopːolaːʃok
stoppolás	ʃtopːolaːʃ
stoppol	ʃtopːol
stopposok	ʃtopːoʃok
stoppos	ʃtopːoʃ
stop	ʃtopː
strandok	ʃtrɒndok
strandon	ʃtrɒndon
strandpapucs	ʃtrɒntpɒput͡ʃ
strand	ʃtrɒnd
stratégiai	ʃtrɒteːɡiʲɒʲi
stratégiák	ʃtrɒteːɡiʲaːk
stratégia	ʃtrɒteːɡiʲɒ
strázsamester	ʃtraːʒɒmɛʃtɛr
strázsa	ʃtraːʒɒ
strelicz	ʃtrɛlit͡s
stressz	ʃtrɛsː
strichel	ʃtriɦɛl
stricik	ʃtrit͡sik
strici	ʃtrit͡si
strófák	ʃtroːfaːk
strófa	ʃtroːfɒ
stroke	stroːk
stronciumok	ʃtront͡siʲumok
stroncium	ʃtront͡siʲum
struccok	ʃtrut͡sːok
struccot	ʃtrut͡sːot
struccpolitikák	ʃtrut͡spolitikaːk
struccpolitika	ʃtrut͡spolitikɒ
strucctól	ʃtrut͡stoːl
strucc	ʃtrut͡sː
struktúrák	ʃtruktuːraːk
strukturális	ʃtrukturaːliʃ
strukturált	ʃtrukturaːlt
struktúra	ʃtruktuːrɒ
stúdióban	ʃtuːdiʲoːbɒn
stúdiók	ʃtuːdiʲoːk
stúdió	ʃtuːdiʲoː
sugall	ʃuɡɒlː
sugarak	ʃuɡɒrɒk
sugároz	ʃuɡaːroz
sugár	ʃuɡaːr
sugárzások	ʃuɡaːrzaːʃok
sugárzás	ʃuɡaːrzaːʃ
sugárzó	ʃuɡaːrzoː
sügérek	ʃyɡeːrɛk
sügér	ʃyɡeːr
súgógép	ʃuːɡoːɡeːp
súgólyuk	ʃuːɡoːjuk
súgó	ʃuːɡoː
súg	ʃuːɡ
súgva	ʃuːɡvɒ
suhan	ʃuɦɒn
suhint	ʃuɦint
suhog	ʃuɦoɡ
sújtólégrobbanás	ʃuːjtoːleːɡrobːɒnaːʃ
sújtólég	ʃuːjtoːleːɡ
süketebb	ʃykɛtɛbː
süketség	ʃykɛt͡ʃːeːɡ
süket	ʃykɛt
suliban	ʃulibɒn
suliba	ʃulibɒ
sulid	ʃulid
sulik	ʃulik
sulin	ʃulin
sulit	ʃulit
suli	ʃuli
süllők	ʃylːøːk
süllő	ʃylːøː
súllyal	ʃuːjːɒl
süllyedékeny	ʃyjːɛdeːkɛɲ
süllyed	ʃyjːɛd
süllyeszt	ʃyjːɛst
sültek	ʃyltɛk
sült	ʃylt
súlyát	ʃuːjaːt
súlya	ʃuːjɒ
súlyemelések	ʃuːjɛmɛleːʃɛk
súlyemelés	ʃuːjɛmɛleːʃ
súlyemelők	ʃuːjɛmɛløːk
súlyemelő	ʃuːjɛmɛløː
súlygyarapodás	ʃuːjɟɒrɒpodaːʃ
sulykot	ʃujkot
sül	ʃyl
súlylökés	ʃuːjløkeːʃ
sulyok	ʃujok
súlyok	ʃuːjok
súlyosabb	ʃuːjoʃɒbː
súlyosság	ʃuːjoʃːaːɡ
súlyos	ʃuːjoʃ
súlypontok	ʃuːjpontok
súlypont	ʃuːjpont
súlyt	ʃuːjt
súly	ʃuːj
súlyú	ʃuːjuː
súlyvonalak	ʃuːjvonɒlɒk
súlyvonal	ʃuːjvonɒl
súlyzó	ʃuːjzoː
sumér	ʃumeːr
suna	ʃunɒ
sündisznók	ʃyndisnoːk
sündisznó	ʃyndisnoː
sünné	ʃynːeː
sünön	ʃynøn
sünt	ʃynt
sunyi	ʃuɲi
sün	ʃyn
sürgősen	ʃyrɡøːʃɛn
sürgős	ʃyrɡøːʃ
sűrítmények	ʃyːriːtmeːɲɛk
sűrítmény	ʃyːriːtmeːɲ
sűrít	ʃyːriːt
súrlódások	ʃuːrloːdaːʃok
súrlódás	ʃuːrloːdaːʃ
sűrűn	ʃyːryːn
sűrűségek	ʃyːryːʃeːɡɛk
sűrűség	ʃyːryːʃeːɡ
sűrű	ʃyːryː
suskus	ʃuʃkuʃ
suszterek	ʃustɛrɛk
suszter	ʃustɛr
süteményekre	ʃytɛmeːɲɛkrɛ
sütemények	ʃytɛmeːɲɛk
sütemény	ʃytɛmeːɲ
sütések	ʃyteːʃɛk
sütés	ʃyteːʃ
süti	ʃyti
sütkérezik	ʃytkeːrɛzik
sütnivaló	ʃytnivɒloː
sütni	ʃytni
sütőben	ʃytøːbɛn
sütők	ʃytøːk
sütőpapírok	ʃytøːpɒpiːrok
sütőpapír	ʃytøːpɒpiːr
sütőtökök	ʃytøːtøkøk
sütőtök	ʃytøːtøk
sütöttük	ʃytøtːyk
sütő	ʃytøː
suttogások	ʃutːoɡaːʃok
suttogás	ʃutːoɡaːʃ
suttogom	ʃutːoɡom
suttogó	ʃutːoɡoː
suttog	ʃutːoɡ
sütünk	ʃytyŋk
sut	ʃut
süt	ʃyt
süvegcukor	ʃyvɛkt͡sukor
süvegcukrok	ʃyvɛkt͡sukrok
süvegel	ʃyvɛɡɛl
süveg	ʃyvɛɡ
svábtök	ʃvaːptøk
svájcisapkák	ʃvaːjt͡siʃɒpkaːk
svájcisapka	ʃvaːjt͡siʃɒpkɒ
svájci	ʃvaːjt͡si
svájc	ʃvaːjt͡s
svédek	ʃveːdɛk
svédország	ʃveːdorsaːɡ
svéd	ʃveːd
svihák	ʃviɦaːk
svindler	ʃvindlɛr
svindlik	ʃvindlik
svindli	ʃvindli
szabadabban	sɒbɒdɒbːɒn
szabadalmak	sɒbɒdɒlmɒk
szabadalmaztat	sɒbɒdɒlmɒstɒt
szabadalmi	sɒbɒdɒlmi
szabadalom	sɒbɒdɒlom
szabadban	sɒbɒdbɒn
szabadcsapat	sɒbɒtt͡ʃɒpɒt
szabadesés	sɒbɒdɛʃeːʃ
szabadgondolkodó	sɒbɒdɡondolkodoː
szabadidő	sɒbɒdidøː
szabadidős	sɒbɒdidøːʃ
szabadjon	sɒbɒɟːon
szabadkőműves	sɒbɒtkøːmyːvɛʃ
szabadkőművesség	sɒbɒtkøːmyːvɛʃːeːɡ
szabadlábon	sɒbɒdlaːbon
szabadnak	sɒbɒdnɒk
szabadnapok	sɒbɒdnɒpok
szabadnap	sɒbɒdnɒp
szabadna	sɒbɒdnɒ
szabadok	sɒbɒdok
szabadon	sɒbɒdon
szabadott	sɒbɒdotː
szabadrúgás	sɒbɒdruːɡaːʃ
szabadságának	sɒbɒt͡ʃːaːɡaːnɒk
szabadsága	sɒbɒt͡ʃːaːɡɒ
szabadságát	sɒbɒt͡ʃːaːɡaːt
szabadságharcos	sɒbɒt͡ʃːaːkhɒrt͡soʃ
szabadságharc	sɒbɒt͡ʃːaːkhɒrt͡s
szabadságok	sɒbɒt͡ʃːaːɡok
szabadságot	sɒbɒt͡ʃːaːɡot
szabadság	sɒbɒt͡ʃːaːɡ
szabad	sɒbɒd
szabadsoros	sɒbɒtʃoroʃ
szabadtéri	sɒbɒtːeːri
szabadulások	sɒbɒdulaːʃok
szabadulás	sɒbɒdulaːʃ
szabadulni	sɒbɒdulni
szabadulóművész	sɒbɒduloːmyːveːs
szabadul	sɒbɒdul
szabadúszó	sɒbɒduːsoː
szabályai	sɒbaːjɒʲi
szabályellenes	sɒbaːjɛlːɛnɛʃ
szabályok	sɒbaːjok
szabályosan	sɒbaːjoʃɒn
szabályos	sɒbaːjoʃ
szabályozása	sɒbaːjozaːʃɒ
szabályozási	sɒbaːjozaːʃi
szabályozások	sɒbaːjozaːʃok
szabályozás	sɒbaːjozaːʃ
szabályozó	sɒbaːjozoː
szabályoz	sɒbaːjoz
szabály	sɒbaːj
szabálysértési	sɒbaːjʃeːrteːʃi
szabálysértés	sɒbaːjʃeːrteːʃ
szabálytalanságok	sɒbaːjtɒlɒnʃaːɡok
szabálytalanság	sɒbaːjtɒlɒnʃaːɡ
szabálytalan	sɒbaːjtɒlɒn
szabályt	sɒbaːjt
szabályzata	sɒbaːjzɒtɒ
szabályzatok	sɒbaːjzɒtok
szabályzat	sɒbaːjzɒt
szabina	sɒbinɒ
szablyák	sɒbjaːk
szablya	sɒbjɒ
szabóizmok	sɒboːʲizmok
szabóizom	sɒboːʲizom
szabókréták	sɒboːkreːtaːk
szabókréta	sɒboːkreːtɒ
szabók	sɒboːk
szabolcs	sɒbolt͡ʃ
szabó	sɒboː
szabotál	sɒbotaːl
szabotázsok	sɒbotaːʒok
szabotázs	sɒbotaːʒ
szabotőrök	sɒbotøːrøk
szabotőr	sɒbotøːr
szab	sɒb
szabványok	sɒbvaːɲok
szabványosít	sɒbvaːɲoʃiːt
szabványos	sɒbvaːɲoʃ
szabvány	sɒbvaːɲ
szadista	sɒdiʃtɒ
szafari	sɒfɒri
szaftos	sɒftoʃ
szaft	sɒft
szagelszívók	sɒɡɛlsiːvoːk
szagelszívó	sɒɡɛlsiːvoː
szaglászik	sɒɡlaːsik
szaglóidegek	sɒɡloːʲidɛɡɛk
szaglóideg	sɒɡloːʲidɛɡ
szagló	sɒɡloː
szaglószerv	sɒɡloːsɛrv
szagok	sɒɡok
szagol	sɒɡol
szagot	sɒɡot
szag	sɒɡ
száguld	saːɡuld
szahara	sɒhɒrɒ
szájába	saːjaːbɒ
szájak	saːjɒk
szája	saːjɒ
száját	saːjaːt
szájfények	saːjfeːɲɛk
szájfény	saːjfeːɲ
szájgaratok	saːjɡɒrɒtok
szájgarat	saːjɡɒrɒt
szájhagyomány	saːjɦɒɟomaːɲ
szajhák	sɒjɦaːk
szájharmonika	saːjɦɒrmonikɒ
szajha	sɒjɦɒ
szájhősök	saːjɦøːʃøk
szájhős	saːjɦøːʃ
szajkók	sɒjkoːk
szájkosarak	saːjkoʃɒrɒk
szájkosár	saːjkoʃaːr
szajkó	sɒjkoː
szajna	sɒjnɒ
szájpadcsontok	saːjpɒtt͡ʃontok
szájpadcsont	saːjpɒtt͡ʃont
szájpadlás	saːjpɒdlaːʃ
szájpadmandulák	saːjpɒdmɒndulaːk
szájpadmandula	saːjpɒdmɒndulɒ
szájpadok	saːjpɒdok
szájpad	saːjpɒd
szajré	sɒjreː
szájról	saːjroːl
száj	saːj
szájüregek	saːjyrɛɡɛk
szájüreg	saːjyrɛɡ
szakácskönyvek	sɒkaːt͡ʃkøɲvɛk
szakácskönyv	sɒkaːt͡ʃkøɲv
szakácsokat	sɒkaːt͡ʃokɒt
szakácsok	sɒkaːt͡ʃok
szakács	sɒkaːt͡ʃ
szakadások	sɒkɒdaːʃok
szakadás	sɒkɒdaːʃ
szakadatlan	sɒkɒdɒtlɒn
szakadatlanul	sɒkɒdɒtlɒnul
szakadékok	sɒkɒdeːkok
szakadék	sɒkɒdeːk
szakad	sɒkɒd
szakadtabb	sɒkɒtːɒbː
szakadt	sɒkɒtː
szakállak	sɒkaːlːɒk
szakállas	sɒkaːlːɒʃ
szakáll	sɒkaːlː
szakaszában	sɒkɒsaːbɒn
szakasza	sɒkɒsɒ
szakaszát	sɒkɒsaːt
szakaszban	sɒkɒzbɒn
szakaszok	sɒkɒsok
szakaszon	sɒkɒson
szakasz	sɒkɒs
szakaszt	sɒkɒst
szakdolgozat	sɒɡdolɡozɒt
szakemberei	sɒkɛmbɛrɛʲi
szakemberekkel	sɒkɛmbɛrɛkːɛl
szakembereknek	sɒkɛmbɛrɛknɛk
szakemberek	sɒkɛmbɛrɛk
szakember	sɒkɛmbɛr
szakembert	sɒkɛmbɛrt
szakértelem	sɒkeːrtɛlɛm
szakértői	sɒkeːrtøːʲi
szakértők	sɒkeːrtøːk
szakértő	sɒkeːrtøː
szaké	sɒkeː
szakirány	sɒkiraːɲ
szakirányú	sɒkiraːɲuː
szakirodalom	sɒkirodɒlom
szakít	sɒkiːt
szakképesítés	sɒkːeːpɛʃiːteːʃ
szakképzési	sɒkːeːbzeːʃi
szakképzés	sɒkːeːbzeːʃ
szakképzett	sɒkːeːbzɛtː
szakkönyv	sɒkːøɲv
szakközépiskolák	sɒkːøzeːpiʃkolaːk
szakközépiskola	sɒkːøzeːpiʃkolɒ
szakmában	sɒkmaːbɒn
szakmailag	sɒkmɒʲilɒɡ
szakmai	sɒkmɒʲi
szakmákon	sɒkmaːkon
szakmákra	sɒkmaːkrɒ
szakmák	sɒkmaːk
szakmán	sɒkmaːn
szakmányok	sɒkmaːɲok
szakmány	sɒkmaːɲ
szakmára	sɒkmaːrɒ
szakma	sɒkmɒ
szakmát	sɒkmaːt
szaknyelv	sɒkɲɛlv
szakokon	sɒkokon
szakok	sɒkok
szakolczai	sɒkolt͡sɒʲi
szakon	sɒkon
szakosodik	sɒkoʃodik
szakos	sɒkoʃ
szakrális	sɒkraːliʃ
szak	sɒk
szakszerű	sɒksɛryː
szakszervezetek	sɒksɛrvɛzɛtɛk
szakszervezeti	sɒksɛrvɛzɛti
szakszervezet	sɒksɛrvɛzɛt
szakterülete	sɒktɛrylɛtɛ
szakterület	sɒktɛrylɛt
szaktudás	sɒktudaːʃ
szálad	saːlɒd
szalad	sɒlɒd
szalagjaid	sɒlɒɡjɒʲid
szalagjaik	sɒlɒɡjɒʲik
szalagjaim	sɒlɒɡjɒʲim
szalagjaink	sɒlɒɡjɒʲiŋk
szalagjai	sɒlɒɡjɒʲi
szalagjaitok	sɒlɒɡjɒʲitok
szalagja	sɒlɒɡjɒ
szalagjuk	sɒlɒɡjuk
szalagod	sɒlɒɡod
szalagok	sɒlɒɡok
szalagom	sɒlɒɡom
szalagotok	sɒlɒɡotok
szalag	sɒlɒɡ
szalagunk	sɒlɒɡuŋk
szalai	sɒlɒʲi
szálak	saːlɒk
szalamandrák	sɒlɒmɒndraːk
szalamandra	sɒlɒmɒndrɒ
szalámik	sɒlaːmik
szalámi	sɒlaːmi
szalámitaktika	sɒlaːmitɒktikɒ
szalaszt	sɒlɒst
szalay	sɒlɒʲi
szalicilsav	sɒlit͡silʃɒv
szálka	saːlkɒ
szállások	saːlːaːʃok
szállás	saːlːaːʃ
szállást	saːlːaːʃt
szállítása	saːlːiːtaːʃɒ
szállításokkal	saːlːiːtaːʃokːɒl
szállítások	saːlːiːtaːʃok
szállítás	saːlːiːtaːʃ
szállítással	saːlːiːtaːʃːɒl
szállítmányok	saːlːiːtmaːɲok
szállítmány	saːlːiːtmaːɲ
szállító	saːlːiːtoː
szállít	saːlːiːt
szállj	saːjː
szállni	saːlni
szállodában	saːlːodaːbɒn
szállodai	saːlːodɒʲi
szállodákat	saːlːodaːkɒt
szállodákban	saːlːodaːɡbɒn
szállodáknál	saːlːodaːknaːl
szállodák	saːlːodaːk
szálloda	saːlːodɒ
szállodát	saːlːodaːt
szállók	saːlːoːk
szálló	saːlːoː
száll	saːlː
szalmakalapjaid	sɒlmɒkɒlɒpjɒʲid
szalmakalapjaik	sɒlmɒkɒlɒpjɒʲik
szalmakalapjaim	sɒlmɒkɒlɒpjɒʲim
szalmakalapjaink	sɒlmɒkɒlɒpjɒʲiŋk
szalmakalapjai	sɒlmɒkɒlɒpjɒʲi
szalmakalapjaitok	sɒlmɒkɒlɒpjɒʲitok
szalmakalapja	sɒlmɒkɒlɒpjɒ
szalmakalapjuk	sɒlmɒkɒlɒpjuk
szalmakalapod	sɒlmɒkɒlɒpod
szalmakalapom	sɒlmɒkɒlɒpom
szalmakalapotok	sɒlmɒkɒlɒpotok
szalmakalap	sɒlmɒkɒlɒp
szalmakalapunk	sɒlmɒkɒlɒpuŋk
szalmák	sɒlmaːk
szalmalángot	sɒlmɒlaːŋɡot
szalmaláng	sɒlmɒlaːŋɡ
szalmaözvegyek	sɒlmɒøzvɛɟɛk
szalmaözvegy	sɒlmɒøzvɛɟ
szalmasárga	sɒlmɒʃaːrɡɒ
szalma	sɒlmɒ
szaloncukor	sɒlont͡sukor
szalondarabok	sɒlondɒrɒbok
szalondarab	sɒlondɒrɒb
szalonkabát	sɒloŋkɒbaːt
szalonkák	sɒloŋkaːk
szalonka	sɒloŋkɒ
szalonképes	sɒloŋkeːpɛʃ
szalonkocsijaik	sɒloŋkot͡ʃijɒʲik
szalonkocsi	sɒloŋkot͡ʃi
szalonkocsitok	sɒloŋkot͡ʃitok
szalonnák	sɒlonːaːk
szalonna	sɒlonːɒ
szalonok	sɒlonok
szalon	sɒlon
szalonspicc	sɒlonʃpit͡sː
szalontáncok	sɒlontaːnt͡sok
szalontánc	sɒlontaːnt͡s
szalontüdő	sɒlontydøː
szalonzenekar	sɒlonzɛnɛkɒr
szalonzene	sɒlonzɛnɛ
szál	saːl
szal	sɒl
szaltó	sɒltoː
szalutál	sɒlutaːl
szalvétagyűrűk	sɒlveːtɒɟyːryːk
szalvétagyűrű	sɒlveːtɒɟyːryː
szalvéták	sɒlveːtaːk
szalvéta	sɒlveːtɒ
számában	saːmaːbɒn
számának	saːmaːnɒk
szamarak	sɒmɒrɒk
számára	saːmaːrɒ
szamara	sɒmɒrɒ
szamárfüles	sɒmaːrfylɛʃ
szamarkand	sɒmɒrkɒnd
szamáröszvérek	sɒmaːrøsveːrɛk
szamáröszvér	sɒmaːrøsveːr
szamárpingvin	sɒmaːrpiŋɡvin
szamár	sɒmaːr
száma	saːmɒ
számától	saːmaːtoːl
számát	saːmaːt
számával	saːmaːvɒl
szambák	sɒmbaːk
számban	saːmbɒn
számba	saːmbɒ
szamba	sɒmbɒ
szambázik	sɒmbaːzik
számból	saːmboːl
számegyenes	saːmɛɟɛnɛʃ
számelmélet	saːmɛlmeːlɛt
számítani	saːmiːtɒni
számításba	saːmiːtaːʒbɒ
számítási	saːmiːtaːʃi
