a	ɑː
pressburg	pɹɛsbɚɡ
pressed	pɹɛst
pressing	pɹɛsɪŋ
pressings	pɹɛsɪŋz
press	pɹɛs
pressure	pɹɛʃəɹ
prestidigitation	pɹɛstədɪdʒɪteɪʃən
prestige	pɹɛstidʒ
prestigious	pɹɛstɪdʒəs
prestigious	pɹɛstiːdʒəs
preston	pɹɛstən
presto	pɹɛstoʊ
prestwich	pɹɛstwɪtʃ
presuit	pɹɪsjut
presumably	pɹɪzuːməbli
presume	pɹəzjum
presume	pɹizjum
presumptuous	pɹizəmptʃuəs
pretended	pɹɪtɛndɪd
pretend	pɹɪtɛnd
pretense	pɹiːtɛns
pretentiously	pɹiːtɛnʃəsliː
pretentiously	pɹɪtɛnʃəsliː
preterist	pɹɛtəɹɪst
preterite	pɹɛtəɹət
preterite	pɹɛtəɹɪt
preternatural	pɹitɚnæt͡ʃəɹəl
pretest	pɹiːtɛst
pretotype	pɹitətaɪp
pretrial	pɹɪtɹaɪəl
pretty	pɝti
pretty	pɹɪti
pretzel	pɹɛtsəl
prevailed	pɹɪveɪld
prevailing	pɹɪveɪlɪŋ
prevail	pɹɪveɪl
prevaricate	pɹɪvæɹɪkeɪt
prevaricate	pɹɪvɛɹɪkeɪt
prevenge	pɹɪvɛndʒ
prevented	pɹɪvɛntɪd
prevention	pɹɪvɛnʃən
prevent	pɹɪvɛnt
preview	pɹiːvjʉː
previously	pɹiviəsli
previous	pɹiviəs
prevocalically	pɹivəʊkælɪkli
preyed	pɹeɪd
prey	pɹeɪ
preys	pɹeɪz
p'rhaps	pɹæps
priam	pɹaɪəm
priapic	pɹaɪæpɪk
priapic	pɹaɪeɪpɪk
priapi	pɹaɪeɪpi
priapus	pɹaɪeɪpəs
priced	pɹaɪst
price	pɹaɪs
prices	pɹaɪsɪz
pricey	pɹaɪsi
pricing	pɹaɪsɪŋ
pricings	pɹaɪsɪŋz
pricked	pɹɪkt
pricking	pɹɪkɪŋ
prickings	pɹɪkɪŋz
prick	pɹɪk
pricks	pɹɪks
pride	pɹaɪd
prider	pɹaɪdɚ
prides	pɹaɪdz
priding	pɹaɪdɪŋ
pried	pɹɑjd
pries	pɹaɪz
priestly	pɹiːstli
priest	pɹiːst
priests	pɹiːsts
priggish	pɹɪɡɪʃ
prig	pɹɪɡ
primacy	pɹaɪməsi
primal	pɹaɪməl
prima	pɹiːmə
primarily	pɹaɪmɛɹəli
primary	pɹaɪmɛɹi
primate	pɹaɪmeɪt
primates	pɹaɪmeɪts
primed	pɹaɪmd
prime	pɹaɪ̯m
prime	pɹiːm
primer	pɹaɪmɚ
primer	pɹɪmɚ
primes	pɹaɪmz
primeval	pɹaɪmivəl
primigravida	pɹaɪməɡɹævɪdə
primigravida	-və-
priming	pɹaɪmɪŋ
primings	pɹaɪmɪŋz
primipara	pɹaɪmɪpəɹə
primitive	pɹɪmɪtɪv
primmer	pɹɪmɚ
primo	pɹiːmoʊ
primordial	pɹaɪmɔɹdiəl
primp	pɹɪmp
primrose	pɹɪmɹoʊz
primus	pɹaɪməs
prince	pɹɪns
princes	pɹɪnsɪz
princess	pɹɪnsɛs
princess	pɹɪnsɪs
princeton	pɹɪnstən
principality	pɹɪnsɪpælɪti
principal	pɹɪnsəpəl
principal	pɹɪnsəp̬əl
principal	pɹɪnsɪpəl
principal	pɹɪnsɪp̬əl
principle	pɹɪnsəpəl
principle	pɹɪnsɪpəl
principles	pɹɪnsɪpl̩z
printed	pɹɪntɪd
printer	pɹɪntɚ
printing	pɹɪntɪŋ
printings	pɹɪntɪŋz
print	pɹɪnt
prints	pɹɪnts
prioritize	pɹaɪɔːɹətaɪz
priority	pɹaɪɔɹɪ̈ti
prior	pɹaɪɚ
priscilla	pɹɪsɪlə
prised	pɹaɪzd
prise	pɹaɪz
prising	pɹaɪzɪŋ
prismatic	pɹɪzmætɪk
prism	pɹɪzəm
prisoned	pɹɪzənd
prisoner	pɹɪzənəɹ
prisoners	pɹɪzənɚz
prisoners	pɹɪznɚz
prisoning	pɹɪzənɪŋ
prison	pɹɪzən
prisons	pɹɪzənz
priss	pɹɪs
prissy	pɹɪsi
pristine	pɹɪstaɪn
pristine	pɹɪstiːn
prithee	pɹɪði
privacy	pɹaɪvəsi
privateer	pɹaɪvətɪəɹ
private	pɹaɪvət
private	pɹaɪvɪt
privation	pɹaɪveɪʃən
privatize	pɹaɪvətaɪz
privet	pɹɪvɪt
privilege	pɹɪvɪlɪdʒ
privileges	pɹɪvɪlɪdʒɪz
privity	pɹɪvɪti
privy	pɹɪvi
prized	pɹaɪzd
prize	pɹaɪz
prizing	pɹaɪzɪŋ
prizings	pɹaɪzɪŋz
prndl	pɹɪndl̩
probability	pɹɑbəbɪlɪɾi
probable	pɹɑbəbl̩
probably	pɹɑbəbli
probably	pɹɑbli
probation	pɹoʊbeɪʃən
probe	pɹoʊb
problematic	pɹɑblɛmætɪk
problemo	pɹɑbleɪ̯moʊ̯
problem	pɹɑbləm
problems	pɹɑbləmz
prob'ly	pɹɒbli
probly	pɹɒbli
proboscis	pɹoʊbɒskɪs
proboscis	pɹoʊbɒsɪs
procacious	pɹəkeɪʃəs
procedure	pɹəsidʒɚ
procedures	pɹəsidʒɚs
proceeded	pɹəsiːdɪd
proceeding	pɹəsiːdɪŋ
proceed	pɹəsiːd
proceeds	pɹoʊsidz
processes	pɹɑsɛsɪz
processing	pɹɑsəsɪŋ
procession	pɹəsɛʃən
processivity	pɹɑsɛsɪvəti
processor	pɹɑsɛsə˞
process	pɹəsɛs
process	pɹoʊsɛs
process	pɹɑsɛs
prochlorophyte	pɹoʊklɔɹəfaɪt
prochronism	pɹɑkɹənɪzm
prochronism	pɹoʊkɹənɪzm
prochronisms	pɹɑkɹənɪzmz
prochronisms	pɹoʊkɹənɪzmz
proclaimed	pɹoʊkleɪmd
proclaim	pɹoʊkleɪm
proconsul	pɹoʊkɑnsəl
procrastinate	pɹəkɹæstəneɪt
procrastinate	pɹoʊkɹæstəneɪt
procrastination	-ʃn̩
procrastination	pɹoʊkɹæstɪneɪʃən
proctodeum	pɹɒktədiːəm
proctopathy	pɹɑktɑpəθi
procuratorate	pɹɒkjʊɹeɪtəɹɪt
procurator	pɹɑkjəɹeɪtɚ
procured	pɹəkjɝd
procured	pɹəkjʊɹd
procurement	pɹəkjʊəmənt
procure	pɹəkjɝ
procure	pɹəkjʊɹ
procyon	pɹoʊsiɑn
prodelision	pɹoʊdəlɪʒn̩
prodigal	pɹɑdɪɡəl
prodigious	pɹədɪd͡ʒəs
prodigy	pɹɑdɪdʒi
prodition	pɹoʊdɪʃən
proditorious	pɹɑdɪtɔɹiəs
proditor	pɹɑdɪtɚ
proditory	pɹɑdɪtɔɹi
prod	pɹɑd
prodromal	pɹəʊdɹəʊməl
produced	pɹədust
produce	pɹɑdus
produce	pɹədus
produce	pɹoʊdus
producer	pɹəduːsɚ
produces	pɹədusɪz
producing	pɹədusɪŋ
producorial	pɹɒdjʊsɔːɹɪəl
production	pɹədʌkʃən
productive	pɹədʌktɪv
productivity	pɹoʊdʌktɪvəti
product	pɹɑdəkt
products	pɹɑdəkts
proem	pɹəʊəm
profer	pɹəʊfɜː
professional	pɹəfɛʃənəl
profession	pɹəfɛʃən
professor	pɹəfɛsɚ
proficiency	pɹəfɪʃənsi
proficient	pɹəfɪʃənt
proficient	pɹoʊfɪʃənt
profile	pɹoʊfaɪl
profit	pɹɑfɪt
profits	pɹɑfɪts
profligacy	pɹɑflɪɡəsi
profligate	pɹɑːflɪɡeɪt
profligate	pɹɑːflɪɡət
profluence	pɹəʊflʊəns
profluent	pɹɒfləwənt
profluent	pɹɒfluənt
profound	pɹəfaʊnd
prof	pɹɑf
profundicate	pɹəfʌndɪkeɪt
profundify	pɹəfʌndɪfaɪ
profundity	pɹəfʌndɪti
profusely	pɹəfjusli
profuseness	pɹoʊfjusnəs
profuse	pɹəfjuːs
progenitor	pɹədʒɛnətɚ
progenitor	pɹoʊdʒɛnɪtɚ
progeny	pɹɑdʒəni
prognoses	pɹɑːɡnəʊsiːz
prognosis	pɹɑːɡnoʊsɪs
prognosticate	pɹɒɡnɒstɪke͡ɪt
prognosticator	pɹɒɡnɒstɪkeɪtəɹ
prognosticatory	pɹɑɡnɑstɪkətɔɹi
prognostics	pɹɑɡnɑstɪks
programmatically	pɹoʊɡɹəmætɪkəli
programmer	pɹoʊɡɹæmɚ
programming	pɹoʊɡɹæmɪŋ
program	pɹoʊɡɹæm
programs	pɹoʊɡɹæms
progressive	pɹəɡɹɛsɪv
progress	pɹəɡɹɛs
progress	pɹɑɡɹɛs
progress	pɹoʊɡɹɛs
prohibition	pɹoʊhɪbɪʃən
prohibit	pɹəhɪbət
prohibit	pɹoʊhɪbɪt
proinflammatory	pɹoʊɪnflæmətɔɹi
projected	pɹədʒɛktɪd
projectile	pɹədʒɛktaɪl
projectile	pɹədʒɛktl̩
projection	pɹədʒɛkʃən
project	pɹɑdʒɛkt
project	pɹɑdʒɪ̈kt
project	pɹədʒɛkt
prolate	pɹəʊleɪt
prolation	pɹəʊleɪʃən
prolegomenon	pɹoʊlɪɡɑmənɑn
prole	pɹoʊl
prolepses	pɹoʊlɛpsiz
prolepsis	pɹoʊlɛpsɪs
proleptic	pɹoʊlɛptɪk
proletarianism	pɹoʊlɪtɛɹiənɪzəm
proletariat	pɹoʊlɪtɛəɹiət
proletary	pɹoʊlɪtɛɹi
proliferate	pɹəlɪfəɹeɪt
proliferation	pɹəlɪfəɹeɪʃən
prolific	pɹəlɪfɪk
prolific	pɹoʊlɪfɪk
prolixity	pɹəʊlɪksɪti
prolixity	pɹəlɪksɪti
prolix	pɹoʊlɪks
prolly	pɹɒli
prologue	pɹoʊlɑɡ
prologue	pɹoʊlɔɡ
prolyl	pɹoʊlɪl
promenade	pɹɑmənɑd
promenade	pɹɑməneɪd
prome	pɹoʊm
prometheus	pɹoʊmiθiəs
promethium	pɹoʊmiːθiəm
prominently	pɹɑmɪnəntli
prominent	pɹɑmɪnənt
promiscuous	pɹəmɪskjuːəs
promise	pɹɑmɪs
promises	pɹɑmɪsɪz
promising	pɹɑmɪsɪŋ
promontory	pɹɑməntɔɹi
promo	pɹəʊməʊ
promote	pɹəmoʊt
promoting	pɹəmoʊtɪŋ
promotion	pɹəmoʊʃən
prom	pɹɑm
promptly	pɹɑmptli
promptness	pɹɒmptnəs
prompt	pɹɑmpt
promulgate	pɹɑməlɡeɪt
pronaos	pɹoʊneɪəs
pronate	pɹoʊneɪt
prone	pɹoʊn
prong	pɹɑŋ
pronoia	pɹoʊnɔɪə
pronouncedly	pɹənaʊnsɪdli
pronounced	pɹənaʊnst
pronounce	pɹənaʊns
pronoun	pɹoʊnaʊn
pronto	pɹɑntoʊ
pronunciation	pɹənaʊnsieɪʃən
pronunciation	pɹənʌnsieɪʃən
proofed	pɹuːft
proofing	pɹuːfɪŋ
proofings	pɹuːfɪŋz
proof	pɹuf
proofs	pɹuːfs
proosian	pɹuːʃən
proot	pɹuːt
propaedeutic	pɹoʊpiːdjuːtɪk
propaedeutic	pɹɑpəduːtik
propaganda	pɹɒpəɡændə
propagate	pɹɑpəɡeɪt
propane	pɹoʊpeɪn
propel	pɹəpɛl
propension	pɹəpɛnʃən
propensity	pɹəpɛnsɪti
properispomenon	pɹəʊpɛɹɪspɒmənɒn
properly	pɹɑpɚli
properness	pɹɒpɚnəs
proper	pɹɑpɚ
property	pɹɑpɚti
prophecy	pɹɑfəsi
prophesy	pɹɑfɪsaɪ
prophetic	pɹəfɛtɪk
prophet	pɹɑfɪt
prophets	pɹɑfɪts
propiska	pɹəpɪskə
propitiate	pɹəpɪʃieɪt
propitiative	pɹəpɪʃətɪv
propitiatory	pɹəpɪʃiətɔɹi
propitiatory	pɹoʊpɪʃiətɔɹi
propitious	pɹoʊpɪʃəs
pro	pɹoʊ
proponent	pɹəpoʊnənt
proportionate	pɹəpɔɹʃəneɪt
proportionate	pɹəpɔɹʃənət
proportion	pɹəpɔɹʃən
proposal	pɹəpoʊzəl
proposed	pɹəpoʊzd
propose	pɹəpoʊz
proposition	pɹɑpəzɪʃən
proppant	pɹɑpənt
prop	pɹɒp
proprietary	pɹəpɹɑɪəteɪɹi
proprietor	pɹəpɹaɪətɚ
proprietory	pɹəpɹaɪətɔːɹi
proprioception	pɹoʊpɹioʊsɛpʃən
propulsion	pɹəpʌlʃən
prorate	pɹoʊɹeɪt
prorogue	pɹoʊɹoʊɡ
prosaic	pɹoʊzeɪɪk
prosaism	pɹəʊzeɪɪzəm
prosauropod	pɹoʊsɔɹɵpɑd
proscenium	pɹoʊsiːniəm
prosciutto	pɹəʃuːtoʊ
proscribe	pɹəskɹaɪb
proscribe	pɹoʊskɹaɪb
proscription	pɹəskɹɪpʃən
proscription	pɹoʊskɹɪpʃən
prosecco	pɹəsɛkoʊ
prosecco	pɹoʊsɛkoʊ
prosecution	pɹɑsəkjuʃən
prosecutor	pɹɑsəkjuːtəɹ
proselyte	pɹɑsɪlaɪt
proselyting	pɹɒsəlaɪtɪŋ
proselytize	pɹɑsələtaɪz
proselytize	pɹɑsəlɪtaɪz
prosiopeses	pɹɑsioʊpisiz
prosiopesis	pɹɑsioʊpisɪs
prosiopetic	pɹɑsioʊpɛtɪk
prosit	pɹoʊzɪt
prosodies	pɹɑsədiz
prosody	pɹɑzədi
prosopagnosia	pɹɑsoʊpæɡnoʊʒə
prospector	pɹɑspɛktɚ
prospect	pɹɑspɛkt
prosperity	pɹɑspɛɹɪti
prosperous	pɹɑspəɹəs
pros	pɹoʊz
prostaglandin	pɹɒstəɡlændɪn
prosthetic	pɹɑsθɛtɪk
prostitute	pɹɑːstətuːt
prostrate	pɹɑstɹeɪt
protactinium	pɹoʊtæktɪniəm
protagonist	pɹoʊtæɡənɪst
protasis	pɹɒtəsɪs
protaspis	pɹətæspəs
protean	pɹoʊtɪən
protean	pɹoʊtiːən
protease	pɹəʊtɪeɪz
protected	pɹətɛktɪd
protectionism	pɹətekʃənɪzəm
protection	pɹətɛkʃən
protective	pɹɛtɛktɪv
protective	pɹoʊtɛktɪv
protectorate	pɹətɛktəɹɪt
protector	pɹətɛktɚ
protect	pɹətɛkt
protégée	pɹoʊtəʒeɪ
protege	pɹoʊtəʒeɪ
protégé	pɹoʊtəʒeɪ
protein	pɹoʊtiːn
proteoform	pɹoʊtiːoʊfɔɹm
protestantism	pɹɑtɪstəntɪzəm
protestant	pɹɑtɪstənt
protested	pɹətɛstɪd
protester	pɹətestəɹ
protester	pɹoʊtestəɹ
protest	pɹətɛst
protest	pɹoʊtɛst
proteus	pɹoʊtiəs
prothesis	pɹɑθəsəs
protist	proʊtɪst
protobrosis	pɹəʊtəbɹəʊsɪs
protocol	pɹoʊtəkɑl
protocol	pɹoʊtəkoʊl
protocol	pɹoʊtəkɔl
protocols	pɹoʊtəkɑls
protocols	pɹoʊtəkɔls
protolysis	pɹoʊtɑlɪsɪs
protomorph	pɹoʊtoʊmɔːɹf
protonation	pɹoʊtəneɪʃən
proton	pɹoʊtɑːn
protophyte	pɹoʊdəfaɪt
protospecies	pɹəʊtəʊspiːʃiːz
protostar	pɹoʊtətaɪp
protostar	pɹoʊtoʊtaɪp
prototherian	pɹoʊtɵθɪəɹiən
prototype	-ɾə-
prototype	pɹoʊtətaɪp
protozoan	pɹoʊtəzoʊən
protuberance	pɹoʊtuːbəɹəns
protyle	pɹəʊtaɪl
proudling	pɹaʊdlɪŋ
proudly	pɹaʊdli
proud	pɹaʊd
proulx	pɹu
proustian	pɹustiən
proust	pɹust
proved	pɹuːvd
provenance	pɹɑvənəns
provençal	pɹɒvənsɑːl
provençal	pɹɒvɑːnsɑːl
provençal	pɹɒvɒnsɑːl
provender	pɹɑːvəndɚ
proven	pɹuvən
prove	pɹuːv
proverb	pɹɑːvɝːb
proves	pɹuːvz
provident	pɹɒvɪdənt
provide	pɹəvaɪd
providing	pɹəvaɪdɪŋ
province	pɹɑvɪns
provinces	pɹɑvɪnsɪz
provincial	pɹɒvinʃəl̩
proving	pɹuːvɪŋ
provings	pɹuːvɪŋz
provisional	pɹəvɪʒənəl
provision	pɹəvɪʒən
provisions	pɹəvɪʒənz
proviso	pɹəvaɪzoʊ
provisory	pɹəvaɪzəɹi
provocate	pɹəvɑːkeɪt
provocation	pɹɑvəkeɪʃən
provocative	pɹəvɑkətɪv
provoke	pɹəvoʊk
provolone	pɹoʊvəloʊn
provost	pɹoʊvoʊst
provost	pɹɑvəst
prowess	pɹaʊəs
prowled	pɹaʊld
prowling	pɹaʊlɪŋ
prowlings	pɹaʊlɪŋz
prowl	pɹaʊl
prowls	pɹaʊlz
prow	pɹaʊ
prows	pɹaʊz
proxenoi	pɹɑksɪnɔɪ
proxenos	pɹɑksɪnɔs
proxenos	pɹɑksɪnɑs
proximity	pɹɑksɪmɪti
prozymite	pɹɑzəmaɪt
prudence	pɹuːdəns
prudent	pɹuːdənt
prude	pɹuːd
pruned	pɹuːnd
prune	pɹuːn
prunes	pɹuːnz
pruning	pɹuːnɪŋ
prunings	pɹuːnɪŋz
prurient	pɹʊɹiənt
prurition	pɹʊɹɪʃən
pruritus	pɹuːɹaɪtəs
prussian	pɹʌʃən
prussia	pɹʌʃə
prusten	pɹuːstən
prying	pɹaɪɪŋ
pry	pɹaɪ
psaki	sɑːkiː
psalmody	sɑːmədi
psalm	sɑlm
psalm	sɑm
pschent	skɛnt
psephocracy	psifɑkɹəsi
psephology	sifɑləd͡ʒi
pseudepigrapha	suːdəpɪɡɹəfə
pseudoactive	psuːdəʊaktɪv
pseudomessiah	sudoʊmɪsaɪə
pseudometeorite	suːdoʊmitiɚaɪt
pseudonym	sudoʊnɪm
pseudopatient	sudoʊpeɪʃənt
pseudopseudohypoparathyroidism	suːdoʊsuːdoʊhaɪpoʊpæɹəθaɪɹɔɪdɪzəm
pseudostratified	suːdoʊstɹæt̬əfɑɪd
pseudo	suːdoʊ
pseud	suːd
pshaw	ʃɑː
pshaw	pʃɔː
psilocybin	saɪləsaɪbɪn
psilophyte	saɪləfaɪt
psilosopher	psɪlɑsəfɚ
psi	psaɪ
psi	saɪ
psithurism	sɪθjʊəɹɪzəm
psittacosis	siɾəkoʊsɨs
psoas	soʊæs
psoas	soʊəs
psychagogic	saɪkəɡɑdʒɪk
psyched	saɪkt
psyche	saɪk
psyche	saɪki
psychiatric	saɪkiætɹɪk
psychiatrist	saɪkaɪətɹɪst
psychic	saɪkɪk
psyching	saɪkɪŋ
psychogenic	sʌɪkɒʊdʒɛnɪk
psychokinesis	saɪkoʊkɪnisɪs
psychological	saɪkəlɑːdʒɪkl
psychologic	saɪkəlɑdʒɪk
psychologist	saɪkɑləd͡ʒɪst
psychology	saɪkɑlədʒi
psychomachia	saɪkəʊmækiə
psychopathic	saɪkəpæθɪk
psychopathic	saɪkoʊpæθɪk
psychopathies	saɪkɑpəθiz
psychopathological	saɪkoʊpæθəlɑːdʒɪkəl
psychopath	saɪkoʊpæθ
psychopaths	saɪkoʊpæθs
psychopathy	saɪkɑpəθi
psychopomp	saɪkoʊpɑmp
psycho	saɪkəʊ
psycho	saɪkoʊ
psychosis	saɪkoʊsɪs
psychosomatic	saɪkoʊsəmædɪk
psychotherapy	saɪkoʊθɛɹəpi
psychotic	saɪkɒtɪk
psych	saɪk
psychs	saɪks
pteridophyte	təɹɪdəfaɪt
pteridophyte	tɛɹədəfaɪt
pterion	tɛɹɪən
pterodactyl	tɛɹədæktɪl
pterodactyl	tɛɹədæktl̩
pterosaur	tɛɹəsɔɹ
ptochocracy	toʊkɑkɹəsi
ptolemaic	tɑːləmeɪɪk
ptolemy	tɑləmi
ptomaine	toʊmeɪn
ptosis	təʊsɪs
pubbed	pʌbd
pubbing	pʌbɪŋ
pube	pjuːb
pubes	pjuːbiz
pubes	pjuːbz
pubic	pjuːbɪk
pubis	pjubɪs
publicate	pʌbləkeɪt
publication	pʌblɪkeɪʃən
publicise	pʌblɪsaɪz
publicize	pʌblɪsaɪz
publicly	pʌblɪkli
public	pʌblɪk
published	pʌblɪʃt
publisher	pʌblɪʃɚ
publish	pʌblɪʃ
pub	pʌb
pubs	pʌbz
pucelle	pʊsɛl
puckish	pʌkɪʃ
puck	pʌk
pucks	pʌks
pucky	pʌki
pudding	pʊdɪŋ
puddle	pʌdəl
pudeur	pjudɝ
pudge	pʌd͡ʒ
pudgy	pʌdʒi
pudibund	pjuːdɪbʌnd
pudic	pjuːdɪk
pudor	pjuːdɔː
pud	pʊd
pud	pəd
pud	puːd
puducherry	pʊdʊtʃɛɹi
puellile	pjulaɪl
puerile	pjʊɹaɪl
puerile	pjʊɹɪl
puerperia	puːɝpiːɹiæ
puerperium	puːɝpiːɹiəm
puer	pjuɚ
puffed	pʌft
puffer	pʌfɚ
puffin	pʌfɪn
puffling	pʌflɪŋ
puff	pʌf
puffs	pʌfs
puffy	pʌfi
puggle	pʌɡl̩
puggree	pʌɡɹiː
puggry	pʌɡɹiː
pugilist	pjuːdʒəlɪst
pugnacious	pʌɡneɪʃəs
pug	pʌɡ
pugs	pʌɡz
puisne	pjuːni
puissant	pjuəsənt
puissant	pwɪsənt
puka	puːkə
pūkeko	puːkɛkoʊ
puke	pjuːk
puketastic	pjuːktæstɪk
pukka	pəkə
puku	puːkuː
pula	puːlɑː
pulaski	pʊlæski
pulchrify	pəlkɹəfaɪ
pulchritudinous	pʌlkɹɪtjuːdɪnəs
pule	pjuːl
pulitzer	pjulɪtsɚ
pulitzer	pʊlɪtsɚ
pulk	pʌlk
pulled	pʊld
pulley	pʊli
pulleys	pʊliz
pulling	pʊlɪŋ
pull	pʊl
pulls	pʊlz
pullulate	pʌljʊleɪt
pulpit	pʊlpɪt
pulque	pʊlkeɪ
pulque	pʊlki
pulsate	pʌlseɪt
pulsation	pəlseɪʃən
pulsed	pʌlst
pulse	pʌls
pulsing	pʌlsɪŋ
pulsings	pʌlsɪŋz
pultaceous	pʌlteɪʃəs
pulverulent	pʌlvɛɹjələnt
puma	pjuːmə
puma	puːmə
pumice	pʌmɪs
pummel	pʌməl
pumped	pʌmpt
pumping	pʌmpɪŋ
pumpings	pʌmpɪŋz
pumpkin	pʌmpkɪn
pump	pʌmp
pumps	pʌmps
punani	pʊnɑːni
punched	pʌntʃt
punching	pʌntʃɪŋ
punchings	pʌntʃɪŋz
punch	pʌntʃ
punctiliar	pəŋktɪliɚ
punctilio	pʌŋktɪlioʊ
punctilious	pʌŋktɪliəs
punctual	pʌŋktʃuəl
punctual	pʌŋtʃuəl
punctuation	pʌŋktʃueɪʃən
puncture	pʌŋktʃɚ
pundit	pʌndɪt
pungency	pʌndʒənsi
pungent	pʌndʒənt
pungle	pʌŋɡəl
pung	pʌŋ
punic	pjuːnɪk
punished	pʌnɪʃt
punishing	pʌnɪʃɪŋ
punishings	pʌnɪʃɪŋz
punishment	pʌnɪʃmənt
punish	pʌnɪʃ
punitive	pjunɪtɪv
punkah	pʌŋkɑː
punkah	pʌŋkə
punkahwallah	pʌŋkəwɑlə
punked	pʌŋkt
punkie	pʌŋkiː
punking	pʌŋkɪŋ
punk	pəŋk
punks	pʌŋks
punned	pʌnd
punnet	pʌnət
punnet	pʌnɪt
punning	pʌnɪŋ
punnings	pʌnɪŋz
pun	pʌn
puns	pʌnz
punter	pʌntɚ
puntilla	pʊntiːə
punting	pʌntɪŋ
punt	pʌnt
punts	pʌnts
pupa	pjuːpə
pupe	pjup
pupil	pjuːpəl
pupils	pjuːpəlz
puppet	pʌpɪt
puppies	pʌpiz
pup	pʌp
puppy	pʌpi
pups	pʌps
purblind	pɜːɹblaɪnd
purchased	pɝtʃəst
purchase	pɝtʃəs
puree	pjʊəɹeɪ
pure	pjʊɹ
pure	pjɔɹ
purgatory	pɝɡətɔɹi
purge	pɝdʒ
purine	pjʊəɹiːn
puritanical	pjɚɪtænɪkl̩
purity	pjɝɪti
purity	pjʊɹɪti
purlieu	pɝlju
purl	pɝl
purls	pɝlz
puro	pʊəɹəʊ
purple	pɝpəl
purported	pəɹpoʊɹtɪd
purported	pəɹpɔɹtɪd
purport	pɚpɔɹt
purpose	pɝpəs
purposes	pɝpəsɪz
purposive	pɚpəsɪv
purp	pɝp
purpureal	pɝpjʊɹiəl
purpure	pəpjʊə
purpure	pɚpjʊɹ
purr	pɜːɹ
purse	pɝs
purslane	pɝslən
pursued	pɚsud
pursue	pɚsu
pursuing	pɚsuɪŋ
pursuit	pɝsuːt
pursuivant	pɜrswɪvənt
pursuivant	pɜɹsɪvənt
purulence	pjʊəɹʊləns
purulent	pjʊəɹələnt
purulent	pjʊəɹjʊlənt
purvey	pɚveɪ
pushed	pʊʃt
pushful	pʊʃfʊl
pushing	pʊʃɪŋ
pushings	pʊʃɪŋz
push	pʊʃ
pushpin	pʊʃpɪn
pusillanimous	pjuːsəlænəməs
pusillanimous	pjuːsɪlænɪməs
pus	pʌs
puss	pʊs
pussy	pʊsi
pusta	pʊstə
pustie	pʌsti
putative	pjutətɪv
putonghua	puːtɔːŋhwɑː
put	pʊt
putrefacient	pyutɹəfeɪʃənt
putrefaction	pjuːtɹəfækʃən
putrefy	pjutɹəfaɪ
putrid	pjutɹɛd
putsch	pʊtʃ
puts	pʊts
puttanesca	putənɛskə
putter	-ɾɚ
putter	pʌtɚ
putting	pʊtɪŋ
putt	pʌt
putts	pʰʌts
putty	pʌti
putz	pʌts
puyallup	pjuːæləp
puyallup	pjuːɔːləp
puy	pwiː
puzzled	pʌzl̩d
puzzle	pʌzəl
pwn	pioʊn
pwn	piɔn
pwn	pɔn
pycnometer	pɪknɒmɪtəɹ
pyet	paɪət
pygian	pɪdʒiən
pygmalion	pɪɡmeɪliɒn
pygmy	pɪɡmiː
pygophile	paɪɡəfaɪl
pygophilia	paɪɡəfiːliə
pygopodid	paɪɡəʊpɒdɪd
pygopodous	paɪɡɒpədəs
pygopod	paɪɡəpɒd
pygostyle	paɪɡəstaɪl
pylon	paɪlɒn
pyorrhoea	pʌɪəɹɪə
pyot	paɪət
pyramidal	pɪɹæmɪdl̩
pyramid	pɪɹəmɪd
pyrenean	pɪɹəniːən
pyre	paɪɚ
pyrethrum	paɪɹiθɹəm
pyridoxine	pɪɹɪdɒksɪn
pyrimidine	paɪɹɪmɪdiːn
pyrimidine	pɪɹɪmɪdiːn
pyrite	paɪɹaɪt
pyroballogy	paɪɹoʊbæləd͡ʒi
pyrokinesis	paɪroʊkɪniːsɪs
pyromaniac	paɪɹəmeɪniæk
pyromaniac	paɪɹoʊmeɪniæk
pyro	paɪɹəʊ
pyrophyte	paɪɹəfaɪt
pyrotechnic	paɪɹoʊtɛknɪk
pyrotechnics	paɪɹətɛknəks
pyroxene	paɪɹɑksin
pyrrhic	pɪɹɪk
pyrrhotite	pɪɹətaɪt
pyrrhus	paɪɹəs
pyrrhus	pɪɹəs
pyruvate	paɪɹuːveɪt
pysanka	pɪsəŋkə
pythagoras	paɪθæɡɚəs
pythagoras	pɪθæɡəɹəs
pythagorean	pɪθaɡəɹiːən
pythagorize	pəθæɡəɹaɪz
python	paɪθɑːn
pythons	paɪθɑnz
pyx	pɪks
qadi	kɑːdi
qalandar	kæləndɚ
qantas	kwɒntəs
qapla'	kæplæʔ
qapla'	kɑplɑʔ
qapla'	qχɑplɑʔ
qasida	kəsidə
qatar	kætɑɹ
qatar	kətɑɹ
qatar	kɑtɚ
qatar	kɑtɑɹ
qatar	kʌtəɹ
qatar	ɡʌtəɹ
qazvin	kæzviːn
qetesh	kɑːdɛʃ
qingdao	tʃɪŋdaʊ
qinghai	tʃɪŋhaɪ
qinghaosu	tʃɪŋhaʊsuː
qing	tʃɪŋ
qiqihar	tʃiːtʃiːhɑː
qis	t͡ʃiːz
qiviut	kɪviət
q	kju
q	kjuː
qled	kjulɛd
